LSOA_Code,LSOA_Name,District,DERI_Score,Digital_Access,Demography_Score,Deprivation_Score,Broadband_Score,Avg_Download_Speed_Mbps,No_Superfast_Broadband_Pct,Slow_Connections_Pct,Aged_65_Plus_Pct,Day_To_Day_Limited_Pct,No_Qualifications_Pct,Pension_Credit_Rate,Unemployment_Rate,Social_Grade_DE_Pct,IMD_2019_Score
E01026062,East Lindsey 001C,East Lindsey,2.259075370293527,0.7740924629706473,2.7029354802729815,1.1023483541250705,2.971942276482529,119.6140515,520.0,1.2903226,23.7719298,19.2982456,24.7407407,12.0,1.0526316,7.3684211,13.308
E01026063,East Lindsey 001D,East Lindsey,2.32481674952758,0.7675183250472419,3.0575823253699506,1.1420352593691787,2.7748326638436116,124.8363636,0.0,0.0,31.7288136,17.0169492,31.3888889,7.0,1.2881356,4.2711864,8.043
E01026064,East Lindsey 011A,East Lindsey,2.472385433935992,0.7527614566064008,2.501242734784567,1.660009237823004,3.255904329200405,39.65902439,300.0,0.0,18.1168831,21.6883117,26.260112000000003,18.0,3.2467532,11.5584416,32.167
E01026065,East Lindsey 011B,East Lindsey,2.7030313418777894,0.729696865812221,3.702033333037919,1.2902979840938218,3.1167627085016267,48.40798005,0.0,0.0,34.5435131,24.1324079,32.363636400000004,18.0,0.747464,5.3924186,9.661
E01026066,East Lindsey 011C,East Lindsey,2.59792824271708,0.740207175728292,3.3344964313045398,1.3392583986064364,3.120029898240263,47.67769608,0.0,0.0,32.4951644,20.502901400000002,30.984848500000002,17.0,1.6924564999999998,5.1257253,13.159
E01026067,East Lindsey 011D,East Lindsey,2.54962186187528,0.745037813812472,2.873172745449886,1.669444878344752,3.1062479618312016,50.75824176,0.0,0.0,23.2985594,22.3546945,26.217765,45.0,1.6890214000000001,9.836065600000001,23.32
E01026068,East Lindsey 009B,East Lindsey,3.113702489557577,0.6886297510442423,3.239125011098208,1.625153132486436,4.4768293250880875,35.26017699,3900.0,3.8961039000000004,30.2564103,21.2121212,27.3918742,28.0,1.3986014,6.4335664,26.967
E01026069,East Lindsey 010D,East Lindsey,4.082513892854298,0.5917486107145702,3.9241529450618207,2.785011742692503,5.538376990808569,45.72831754,7220.0,9.2592593,30.5449937,31.3899451,39.5517469,53.0,2.9150823999999997,11.8293198,52.321
E01026070,East Lindsey 009C,East Lindsey,3.314151968188284,0.6685848031811716,3.1015321176105135,1.3198478477206945,5.521075939233644,40.02440758,7059.999999999999,42.1568627,29.6475133,19.700627700000002,24.0740741,17.0,0.8691453,4.7802994000000005,22.393
E01026071,East Lindsey 007A,East Lindsey,3.3091863432368185,0.6690813656763182,3.434518376800974,1.6407632875138152,4.852277365395665,39.56512227,5080.0,8.1967213,31.1858077,23.2959851,28.9034132,32.0,0.7936508,5.3688142,24.685
E01026072,East Lindsey 005A,East Lindsey,3.6415408546986145,0.6358459145301385,4.506513020802236,3.279499397734721,3.1386101455588857,43.52462942,0.0,0.0,34.4859382,36.4684186,51.5095502,66.0,2.6279391,10.1890272,54.129
E01026073,East Lindsey 005B,East Lindsey,3.788472776076667,0.6211527223923333,4.943103477605647,3.0849086324882364,3.337406218136118,49.75427928,680.0,0.0,34.2750533,43.336887000000004,41.342412499999995,62.0,1.9722814000000002,13.2196162,61.083
E01026074,East Lindsey 005C,East Lindsey,3.777534286222135,0.6222465713777865,4.959073554318374,3.2518547897227053,3.1216745146253255,47.31009056,0.0,0.0,39.356321799999996,38.6666667,51.665657200000005,57.0,2.0229885,10.8045977,56.963
E01026075,East Lindsey 018B,East Lindsey,2.8565566454649542,0.7143443354535046,3.28071657858488,1.7751864423019323,3.51376691550805,51.31280654,1230.0,0.0,29.3357111,22.7374053,34.4384303,18.0,1.203745,5.4837272,28.748
E01026076,East Lindsey 002B,East Lindsey,2.959431102678002,0.7040568897321998,3.353795719245362,1.6471694208595153,3.877328167929129,52.86630037,2330.0,12.030075199999999,31.239015799999997,22.0123023,31.5422191,30.0,1.4938489,6.3268893,21.512
E01026077,East Lindsey 003A,East Lindsey,2.331773491405676,0.7668226508594325,2.5570807782441882,1.3639790548472273,3.074260641125612,57.90806452,0.0,0.0,24.0987984,16.7556742,19.617051999999997,16.0,1.6021362000000001,7.4766355,30.002
E01026078,East Lindsey 003B,East Lindsey,2.5952102357586857,0.7404789764241314,3.0838599869952152,1.6168420709451943,3.084928649335648,55.52354571,0.0,0.0,25.4416961,23.498233199999998,25.6708408,23.0,1.5901060000000002,11.484098900000001,30.701
E01026079,East Lindsey 002C,East Lindsey,2.9620941618642487,0.7037905838135752,3.7397339558350966,1.8612687799795116,3.2852797497781374,45.75917808,470.0,0.0,32.648762500000004,26.540284400000004,34.0602951,38.0,1.2111638,8.1095313,25.045
E01026080,East Lindsey 001E,East Lindsey,2.6290506541946788,0.7370949345805321,3.2672597510157857,1.148676582607734,3.4712156289605165,49.14091487,1070.0,3.3333333,33.2335329,18.762475000000002,26.019575900000003,14.0,0.6487026,5.239521,13.358
E01026081,East Lindsey 004A,East Lindsey,2.3585311538297145,0.7641468846170285,2.5710961045421312,1.4348103331387232,3.0696870238082887,58.93036187,0.0,0.0,21.8554116,19.1391559,21.071663400000002,34.0,2.0058504,12.494776400000001,23.526
E01026082,East Lindsey 007B,East Lindsey,3.38460910476763,0.661539089523237,3.9431552759540973,1.6653941819482667,4.545277856400525,47.62278481,4260.0,15.6521739,36.9712352,25.465313000000002,33.4656835,26.0,1.0575296,4.5685279,21.885
E01026083,East Lindsey 015A,East Lindsey,3.2623022390069814,0.6737697760993019,3.2054808781582134,3.476007196034324,3.1054186428284076,50.94361158,0.0,0.0,21.5854312,29.084092099999996,55.4010695,49.0,2.3031601,16.8719871,65.238
E01026084,East Lindsey 012A,East Lindsey,2.6181780264672203,0.738182197353278,2.8056566578950934,1.9675671947528621,3.081310226753706,56.33233743,0.0,0.0,22.5709113,22.027761,33.0557335,28.0,1.9312010000000002,11.647555800000001,34.583
E01026087,East Lindsey 003C,East Lindsey,2.44676539992618,0.755323460007382,1.924368546070408,2.500049318768279,2.915878334939853,93.30976096,0.0,0.0,14.565826300000001,16.3165266,49.5901639,29.0,2.0308123,9.6638655,36.502
E01026088,East Lindsey 003D,East Lindsey,2.6760074593892846,0.7323992540610715,3.4017594441318826,1.5778222599588418,3.04844067407713,67.40469925,50.0,0.0,31.9971871,22.0112518,39.2572944,22.0,1.2658228,5.766526000000001,11.504
E01026089,East Lindsey 004C,East Lindsey,2.5032226230338197,0.749677737696618,3.2638202175550606,1.1952007836462815,3.0506468679001166,63.18622754,0.0,0.0,32.189463499999995,19.719671299999998,24.7172859,23.0,0.8699855,7.1048816,13.329
E01026090,East Lindsey 003E,East Lindsey,2.7590900281434982,0.7240909971856502,3.707972983811141,1.5053086581195196,3.0639884424998347,64.67452229,60.0,0.0,33.3333333,25.3934192,29.4346979,18.0,1.0729614,10.2288984,23.123
E01026091,East Lindsey 003F,East Lindsey,2.3583193161498954,0.7641680683850105,2.565926252725629,1.5127396596126907,2.9962920361113667,75.33564815,0.0,0.0,24.144144100000002,16.8468468,38.127853900000005,18.0,0.7207207,5.6756757,12.231
E01026092,East Lindsey 014A,East Lindsey,2.6898290680646166,0.7310170931935384,2.6556867916197495,2.3373363716619617,3.076464040912139,57.41555944,0.0,0.0,18.0192572,24.1403026,29.4655753,32.0,4.607978,18.1568088,51.906
E01026093,East Lindsey 014B,East Lindsey,2.9153963083320487,0.7084603691667951,2.853222552219898,2.797008351639819,3.0959580211364295,53.05825472,0.0,0.0,18.6706949,26.525679800000002,26.243902400000003,47.0,5.3776435,23.2024169,70.442
E01026094,East Lindsey 015B,East Lindsey,3.1761952712139396,0.682380472878606,3.4729736736448635,2.928317361181014,3.1272947788159406,46.05384615,0.0,0.0,28.5244361,26.4567669,48.1509434,59.0,2.2556391,11.5131579,45.683
E01026095,East Lindsey 014C,East Lindsey,2.9719338562587265,0.7028066143741274,3.495929525673658,2.336570705298268,3.083301337804254,55.88728324,0.0,0.0,29.6474359,25.721153800000003,38.2173382,37.0,2.6442308000000003,11.217948699999999,40.254
E01026096,East Lindsey 015C,East Lindsey,2.4768976786876906,0.7523102321312309,2.821758589005457,1.5230679095403221,3.0858665375172927,55.31390845,0.0,0.0,26.615483,18.3621241,36.6713681,20.0,0.4478567,5.950096,14.131
E01026097,East Lindsey 015D,East Lindsey,3.3652441926096888,0.6634755807390311,4.402097785902884,2.5836303174212394,3.1100044745049433,49.91858407,0.0,0.0,35.7921745,33.6112893,40.2131239,54.0,2.3733161999999997,11.4817191,42.327
E01026098,East Lindsey 018C,East Lindsey,2.7180269443285474,0.7281973055671452,3.1132319701603772,1.5734707125873997,3.4673781502378644,44.64761255,1000.0,1.4354067,29.2919496,20.223084399999998,36.467486799999996,25.0,0.7759457,5.4316198,14.338
E01026099,East Lindsey 005D,East Lindsey,3.3158646058309293,0.6684135394169071,4.11786769234321,2.0435039761497507,3.7862221489998262,46.08970775,1970.0,7.575757599999999,34.8677767,30.1665034,33.5677749,37.0,1.2242899,8.178256600000001,34.498
E01026100,East Lindsey 013E,East Lindsey,2.2272632748176395,0.7772736725182361,2.385502372792056,1.210233443396752,3.0860540082641097,55.27200489,0.0,0.0,22.1590909,16.0123967,24.3087558,15.0,2.3760331,9.504132199999999,16.209
E01026101,East Lindsey 013F,East Lindsey,3.025542244602933,0.6974457755397067,3.71903376693965,2.1573335930552453,3.200259373813904,55.07708779,340.0,0.0,28.167994200000003,30.557567000000002,36.5535248,29.0,1.3758146,9.1962346,38.848
E01026102,East Lindsey 018D,East Lindsey,3.033122164193381,0.6966877835806619,3.182208494831043,1.972496334359431,3.94466166338967,50.17691327,2500.0,7.758620700000001,29.677419399999998,20.9032258,36.351619299999996,31.0,1.3333332999999998,8.0,29.832
E01026103,East Lindsey 006A,East Lindsey,3.7760713375155723,0.6223928662484428,5.682353906750572,2.5315380285821996,3.114322077213945,48.95351124,0.0,0.0,49.8594189,39.5501406,44.5628998,56.0,0.7966261,7.6382381,34.995
E01026104,East Lindsey 006B,East Lindsey,3.944248704047412,0.6055751295952588,5.596825144668239,2.24742167075532,3.988499296718676,43.06342914,2540.0,3.626943,48.472026299999996,39.5862717,42.6066628,33.0,1.4104372,7.6633756,33.24
E01026105,East Lindsey 009D,East Lindsey,2.848891143274072,0.7151108856725928,3.6001931357650894,1.4629912019586861,3.483489092098439,40.68965517,990.0,6.870229,35.0,22.1363636,26.189005599999998,25.0,1.0,5.1363636,22.757
E01026106,East Lindsey 001F,East Lindsey,2.5215162645307503,0.747848373546925,3.063249360818803,1.2428271692039001,3.2584722635695478,54.04643629,500.0,0.8403361,30.4449649,18.3450429,31.024531,14.0,0.9367680999999999,4.918032800000001,10.695
E01026107,East Lindsey 001G,East Lindsey,2.1575156829599726,0.7842484317040027,2.1737766370417333,1.1019359379118632,3.1968344739263213,52.11728111,290.0,0.0,19.4294526,15.4202005,23.1578947,5.0,1.156515,6.5535852000000006,18.154
E01026108,East Lindsey 003G,East Lindsey,2.651314840746304,0.7348685159253696,2.463683850937552,2.4914833412032578,2.998777330098102,74.78013393,0.0,0.0,16.3850688,22.7897839,39.4856278,49.0,2.475442,12.9666012,40.977
E01026109,East Lindsey 006C,East Lindsey,3.9473122638860025,0.6052687736113997,5.677114077961253,2.9749090530183224,3.1899136606784313,40.25299335,110.00000000000001,0.0,48.2125604,41.062801900000004,53.0600462,49.0,1.6425121,13.1884058,45.993
E01026110,East Lindsey 017B,East Lindsey,3.0214984453699856,0.6978501554630014,3.754233838725397,2.1981310487339654,3.112130448650595,49.44338521,0.0,0.0,34.0865074,25.3712072,42.1218487,28.0,1.4202711,8.0697224,33.644
E01026111,East Lindsey 017C,East Lindsey,2.976828273332925,0.7023171726667075,3.513861146974974,2.2747940854368585,3.1418295875869418,47.27542857,60.0,0.0,29.894875199999998,25.755584799999998,45.410627999999996,14.0,1.7739816,8.4099869,38.109
E01026112,East Lindsey 017D,East Lindsey,3.1383969947331334,0.6861603005266866,3.2693912506450875,3.0425139033486523,3.10328583020566,51.42033898,0.0,0.0,21.872477800000002,29.782082300000003,44.3365696,33.0,3.1476998,13.7207425,65.692
E01026113,East Lindsey 008D,East Lindsey,3.2478306102822376,0.6752169389717763,3.9868226637190225,2.080471360721524,3.676197806406167,44.73957447,1620.0,9.459459500000001,36.6600791,26.4328063,38.3704735,27.0,1.0869564999999999,6.5217391,34.01
E01026114,East Lindsey 014D,East Lindsey,2.9110057041277106,0.708899429587229,3.025135669278491,2.616047922680236,3.0918335204244056,53.98016529,0.0,0.0,22.5867508,25.362775999999997,34.5119139,44.0,4.6056782,15.0788644,53.122
E01026115,East Lindsey 012C,East Lindsey,3.619289188182346,0.6380710811817654,4.500966066044656,3.2139964757536377,3.1429050227487445,42.56463621,0.0,0.0,36.0998259,34.8229832,57.907949800000004,53.0,2.4956471000000002,15.4381892,47.974
E01026116,East Lindsey 012D,East Lindsey,2.796116512540094,0.7203883487459906,3.119130680225018,2.16503790787647,3.104180949518794,51.22026144,0.0,0.0,24.349442399999997,25.092936799999997,40.654699,25.0,1.0532838,11.710037199999999,35.684
E01026117,East Lindsey 008E,East Lindsey,3.2074184698635206,0.6792581530136479,3.9698617984587043,1.809899098688004,3.842494512443853,47.14985549,2150.0,10.7526882,36.8802228,25.9610028,32.9332333,27.0,1.2256266999999998,6.7409471,28.662
E01026118,East Lindsey 016E,East Lindsey,2.780662113580325,0.7219337886419674,4.0452648817119226,1.1485530039266145,3.148168455102438,41.38815104,0.0,0.0,41.2464589,22.8895184,28.9335664,17.0,0.5665722,3.7393768,8.324
E01026119,East Lindsey 016F,East Lindsey,3.360116595717694,0.6639883404282306,4.50709575542947,0.9286499188940273,4.644604112829586,48.61191011,4550.0,37.8205128,45.0184502,26.2915129,23.4131113,9.0,0.8302583,3.597786,8.554
E01026120,East Lindsey 016G,East Lindsey,2.592612688757367,0.7407387311242632,3.609773431076519,1.0747485914636268,3.093316043731955,53.6487909,0.0,0.0,32.7272727,24.4805195,18.4411615,21.0,1.038961,6.753246799999999,16.809
E01026121,East Lindsey 007C,East Lindsey,2.794672503594325,0.7205327496405675,3.148101902077766,1.7777463883406697,3.45816922036454,52.90621053,1080.0,4.7904192,27.854406100000002,22.145593899999998,34.467548799999996,26.0,1.3793103,7.1264368,25.369
E01026122,Lincoln 004A,Lincoln,1.7423148573785447,0.8257685142621456,1.2194961378554299,1.0436968432631817,2.9637515910170236,86.33444767,50.0,0.0,7.872860600000001,12.0293399,8.7043024,17.0,3.9119804,8.606357000000001,26.95
E01026123,Lincoln 004B,Lincoln,1.9873572286780254,0.8012642771321974,1.4872562269436402,1.4851128238013707,2.9897026352890657,76.80851449,0.0,0.0,9.443299,14.597938099999999,17.5438596,28.0,3.6701031000000004,12.2061856,31.23
E01026124,Lincoln 004C,Lincoln,1.8184502560513076,0.8181549743948693,1.1401060174556852,1.4768234982208654,2.838421252477372,110.6230088,0.0,0.0,6.2896711,12.3485286,23.2835821,13.0,3.4045009,13.4448932,29.568
E01026125,Lincoln 003A,Lincoln,1.878465456199729,0.8121534543800271,1.8337071557318705,0.922557301957772,2.879131910909544,101.523341,0.0,0.0,11.041796600000001,18.3406114,9.430087299999999,9.0,3.4310667,7.2364317,24.179
E01026126,Lincoln 004D,Lincoln,2.5169079776328798,0.748309202236712,1.943072451350371,2.711271278352995,2.896380203195274,97.66799363,0.0,0.0,9.6404377,21.3652944,31.9970304,46.0,8.025013,18.0302241,56.385
E01026127,Lincoln 007A,Lincoln,2.6346826750495054,0.7365317324950494,2.4678362968032665,2.5967574942272607,2.8394542341179894,110.3921162,0.0,0.0,16.367713000000002,22.8699552,44.3740095,26.0,4.4095664999999995,18.6846039,46.578
E01026129,Lincoln 007C,Lincoln,2.5386570996030593,0.7461342900396941,1.8745163564107163,2.9503779856497796,2.791076956748682,121.2054307,0.0,0.0,8.6236436,21.3021131,42.4369748,21.0,4.7401485,21.9303255,67.143
E01026130,Lincoln 009A,Lincoln,2.3945823498652126,0.7605417650134787,3.2196405463673052,1.1884566764019788,2.775649826826354,124.6537109,0.0,0.0,30.463038199999996,20.714866,28.661417300000004,10.0,1.7059300999999998,7.1486596,12.149
E01026131,Lincoln 007D,Lincoln,2.4406030927288556,0.7559396907271144,2.7843508061996665,1.7550780610629637,2.7823804109239365,123.1492872,0.0,0.0,21.5865751,22.6544622,35.5395683,12.0,2.5171625,11.4416476,27.365
E01026132,Lincoln 005A,Lincoln,1.4938643165184435,0.8506135683481557,0.5685878262538886,0.8936753140846306,3.0193298092168113,70.18623298,0.0,0.0,3.5895075999999997,6.235619,8.6680398,25.0,1.3345605,4.509894200000001,19.597
E01026134,Lincoln 006A,Lincoln,2.4279514753477405,0.757204852465226,2.2578826906179446,1.9193200038298108,3.106651731595466,100.0247392,660.0,2.5510204,13.693219200000001,22.2514812,32.0910973,34.0,4.4766294,12.5740619,28.471
E01026135,Lincoln 008B,Lincoln,2.3177808619150393,0.768221913808496,2.913433614621651,1.1986929153666952,2.841216055756771,109.9983129,0.0,0.0,25.1696484,21.1597779,27.057613200000002,13.0,0.987045,6.6008637,14.315
E01026136,Lincoln 008C,Lincoln,2.126326333672656,0.7873673666327344,2.5535552657094183,0.9932942879870208,2.832129447321528,112.0293564,0.0,0.0,22.9328165,17.829457400000003,27.116564399999998,6.0,1.5503876,5.0387597,7.026
E01026137,Lincoln 011A,Lincoln,2.073485832473148,0.7926514167526852,2.2834809009388977,1.2202560551040362,2.71672054137651,137.8256158,0.0,0.0,19.9643494,16.5775401,30.277185499999998,8.0,1.3368984,8.5561497,12.659
E01026138,Lincoln 011B,Lincoln,2.3052251110252544,0.7694774888974746,2.897055891004988,1.2677474680480743,2.7508719740227003,130.1920696,0.0,0.0,26.568265699999998,19.5571956,34.3402226,9.0,0.8118080999999999,8.1180812,9.569
E01026139,Lincoln 011C,Lincoln,1.9660225896279744,0.8033977410372026,2.2937537801129033,0.8233745032300366,2.780939485540983,123.4713636,0.0,0.0,21.3256484,15.417867399999999,22.437673099999998,6.0,0.648415,4.0345821,6.423
E01026140,Lincoln 011D,Lincoln,2.350542115189667,0.7649457884810333,2.437866584840013,1.7612987482014308,2.852461012527558,120.2720739,170.0,1.6949153000000001,18.152085,20.6868357,38.3966245,13.0,1.9623875999999998,13.736713,24.007
E01026141,Lincoln 011E,Lincoln,2.0100350261255877,0.7989964973874413,2.0013889709164037,1.2152723185370855,2.813443788923275,116.2059846,0.0,0.0,15.4910097,16.5975104,32.6765189,6.0,0.9681881,5.3250345999999995,10.443
E01026142,Lincoln 011F,Lincoln,2.4908401817344124,0.7509159818265587,2.6482732455320686,1.9957778133090742,2.828469486362094,112.8474328,0.0,0.0,20.2276708,21.8914186,36.8421053,18.0,2.1891419,11.646234699999999,34.621
E01026144,Lincoln 003B,Lincoln,1.6061277421800755,0.8393872257819924,1.0678890276988944,0.9945725552489856,2.7559216435923464,129.0633648,0.0,0.0,7.674418600000001,9.9069767,16.460396,13.0,1.6744186,6.4186046999999995,18.347
E01026145,Lincoln 005C,Lincoln,1.7131132215079345,0.8286886778492065,1.4167050615596681,0.8856955163774745,2.836939086586661,110.9543033,0.0,0.0,12.293578,10.764526,17.4479167,12.0,1.5902141,5.6880734,12.508
E01026146,Lincoln 005D,Lincoln,1.8161386953125758,0.8183861304687424,1.277456996548818,1.3477150242405949,2.823244065148314,114.0154217,0.0,0.0,9.076175000000001,11.7504052,18.697318,30.0,1.7828201,6.199351699999999,24.583
E01026147,Lincoln 003C,Lincoln,1.9662694552974411,0.8033730544702559,1.9866113543908563,0.9326792976537508,2.979517713847717,85.04560086,80.0,0.0,17.986269999999998,13.958810099999999,17.9720704,11.0,2.5629291,4.7597254,13.342
E01026148,Lincoln 003D,Lincoln,2.125133817507646,0.7874866182492354,2.178327554997338,1.2681065183801128,2.928967379145487,90.38409091,0.0,0.0,17.900874599999998,16.96793,19.1502854,28.0,3.2069971,8.5714286,19.588
E01026149,Lincoln 001A,Lincoln,2.756679183834129,0.7243320816165871,2.830049076316996,2.59703198687691,2.842956488308481,109.6092905,0.0,0.0,18.0163214,26.8047709,44.0366972,24.0,4.7708726,17.0747018,47.477
E01026150,Lincoln 001B,Lincoln,2.7202121866347704,0.7279787813365229,2.7453055840608065,2.545808467413754,2.869522508429752,103.6712397,0.0,0.0,16.0411622,27.421307499999998,40.6159769,34.0,4.842615,18.0387409,45.532
E01026151,Lincoln 003E,Lincoln,2.4193000172059342,0.7580699982794066,2.319609883559827,1.2924989157333202,3.645791252324655,92.63856383,2160.0,21.621621599999997,20.5060622,16.605166099999998,23.9782016,25.0,2.0558777,7.2219294000000005,16.716
E01026152,Lincoln 004E,Lincoln,2.644672284404416,0.7355327715595584,2.102181046821799,3.020955268411641,2.810880537979807,116.7789238,0.0,0.0,9.946595499999999,23.4979973,42.7595628,36.0,4.4726302,19.2256342,64.143
E01026153,Lincoln 002A,Lincoln,2.20104554903578,0.779895445096422,2.378257086596975,1.2637659103803878,2.9611136501299775,83.1987395,0.0,0.0,19.2631157,18.702442899999998,25.7738896,24.0,1.5618741999999999,7.328794600000001,13.926
E01026154,Lincoln 004F,Lincoln,2.416052448875005,0.7583947551124995,2.4331980739920915,2.0395241012603114,2.775435171372612,124.7016908,0.0,0.0,16.015325699999998,22.6819923,32.4414716,29.0,3.9080459999999997,14.406130300000001,36.185
E01026155,Lincoln 002B,Lincoln,1.838289978639593,0.8161710021360407,1.7956378883267359,0.911488892167271,2.807743155424772,117.4801932,0.0,0.0,16.755319099999998,12.2340426,22.428330499999998,5.0,1.1170213,7.393617,10.39
E01026156,Lincoln 004G,Lincoln,2.32072217486186,0.767927782513814,2.098699754479583,2.050321067900277,2.81314570220572,116.2726131,0.0,0.0,14.876033099999999,18.677685999999998,39.8058252,15.0,3.0578512,13.8016529,33.455
E01026157,Lincoln 002C,Lincoln,2.913649130313893,0.7086350869686107,3.1201889639421694,2.537448660578402,3.0833097664211073,96.92969925,550.0,0.9174312,22.4199288,26.975089,39.0625,23.0,2.9893237999999998,13.6654804,53.715
E01026158,Lincoln 009B,Lincoln,2.623376029477976,0.7376623970522024,3.7829115828510766,1.2796908295135458,2.807525676069305,117.5288043,0.0,0.0,35.8819076,24.0726722,29.9212598,11.0,1.2869039,6.4345193,14.713
E01026159,Lincoln 009C,Lincoln,2.1369449285652795,0.786305507143472,2.339901920988577,1.2427920286986993,2.828140836008562,112.9208929,0.0,0.0,17.238806,20.074626900000002,28.021015799999997,10.0,1.8656716,11.0447761,15.324
E01026160,Lincoln 009D,Lincoln,2.1880600027093857,0.7811939997290615,2.600233790367122,1.1771591108786885,2.7867871068823464,122.1643002,0.0,0.0,24.9404289,16.6004766,30.573248400000004,12.0,1.2708499,6.5925338,8.723
E01026161,Lincoln 010A,Lincoln,2.685983704281257,0.7314016295718743,2.9513434714920885,2.2794788578096847,2.8271287835419976,113.1471074,0.0,0.0,20.6999255,26.0610573,36.0795455,35.0,3.2762472000000002,17.5725987,40.596
E01026162,Lincoln 009E,Lincoln,2.6036441540361595,0.739635584596384,3.4686960498342545,1.4528647873089746,2.88937162496525,123.0767442,320.0,0.0,32.3981296,22.645290600000003,28.9239882,16.0,2.2712091,7.882431500000001,20.93
E01026163,Lincoln 009F,Lincoln,1.8645592085146827,0.8135440791485318,2.1705409759915764,0.613839508434738,2.8092971411177334,117.1328455,0.0,0.0,20.4581359,14.375987400000001,11.5281501,5.0,0.8688783999999999,7.2669826,11.518
E01026164,Lincoln 003F,Lincoln,2.1481870541614825,0.7851812945838518,2.7608687119021367,0.7893044470176982,2.8943880035646123,98.11329114,0.0,0.0,24.892703899999997,19.0987124,17.824267799999998,14.0,0.5007153,3.2904149,7.922
E01026165,Lincoln 002D,Lincoln,2.7090026071442064,0.7290997392855794,3.115836401246785,2.1465640308193663,2.8646073893664674,104.7698697,0.0,0.0,24.2176871,25.170068,30.254237299999996,35.0,3.537415,14.3537415,41.995
E01026166,Lincoln 001C,Lincoln,2.640806657621887,0.7359193342378113,2.6673073863311894,2.3994276636311325,2.8556849229033396,106.7642241,0.0,0.0,17.8014766,24.5283019,46.1788618,20.0,3.5274815,13.2895816,38.481
E01026167,Lincoln 003G,Lincoln,2.264413878717835,0.7735586121282165,3.111760397030265,0.6737492389424237,3.0077320001808174,72.77858136,0.0,0.0,29.568106300000004,19.9335548,12.4671226,10.0,1.1960133,3.5215946999999996,10.648
E01026168,Lincoln 001D,Lincoln,2.5769325771902873,0.7423067422809713,2.2013511805376575,2.7286586033717883,2.8007879476614153,119.0348249,0.0,0.0,12.0788303,22.9497775,47.8138223,20.0,4.6408137,16.465352799999998,50.265
E01026169,Lincoln 011G,Lincoln,2.7196204505371426,0.7280379549462858,3.4566028858184765,1.8492119037134824,2.8530465620794696,107.3539519,0.0,0.0,27.3794003,27.3142112,36.7777778,22.0,1.8904824,11.1473272,26.641
E01026170,Lincoln 010B,Lincoln,2.4789747476045534,0.7521025252395447,2.552497745689961,1.9814684297758987,2.9029580673478006,114.8244165,250.0,0.0,17.3050616,23.255814,35.5246523,17.0,3.2147742999999998,12.653898799999999,35.029
E01026171,Lincoln 011H,Lincoln,2.5301347410471715,0.7469865258952828,3.457791758001724,0.9599551970859241,3.1726572680538663,103.715625,910.0,0.0,35.4527938,19.524727,23.4932349,7.0,0.7707129,5.780346799999999,10.761
E01026172,Lincoln 010C,Lincoln,2.2683856915741374,0.7731614308425863,1.782649252072594,2.2070226713179455,2.8154851513318735,115.7496982,0.0,0.0,11.549295800000001,17.0704225,40.4907975,18.0,2.4788732,11.154929600000001,39.169
E01026173,Lincoln 010D,Lincoln,2.6662902410777662,0.7333709758922233,2.283926921468155,2.8850324930107556,2.8299113087543883,112.5251559,0.0,0.0,11.034047900000001,25.220681,34.8017621,32.0,5.5485498,21.878940699999998,68.992
E01026174,Lincoln 008D,Lincoln,1.9109712683957654,0.8089028731604235,1.670973854720739,1.2452506676644381,2.8166892828021197,115.4805501,0.0,0.0,11.4754098,15.4371585,20.1,9.0,2.9371585,12.0901639,25.29
E01026175,Lincoln 010E,Lincoln,2.2756110370514038,0.7724388962948596,1.9016963072050184,1.9935071492086593,2.9316296547405343,96.55621547,90.0,0.862069,9.6153846,20.7579186,29.6351452,22.0,4.7511312,19.3438914,39.751
E01026176,Lincoln 006B,Lincoln,2.345760015177872,0.7654239984822128,1.3857914007588585,1.7327898379688853,3.9186988068058723,83.75508083,2880.0,0.23201860000000002,6.0999039,16.2824207,10.8497059,32.0,4.8991354000000005,17.339097,48.634
E01026177,Lincoln 006C,Lincoln,1.815321701363312,0.8184678298636687,1.0412700844850522,1.5694908237970118,2.835204195807872,111.342087,0.0,0.0,7.0880361,10.067720099999999,24.9720045,13.0,3.7923251,12.7765237,31.168
E01026178,Lincoln 006D,Lincoln,1.9751905816743018,0.8024809418325698,1.7241801385652475,1.3661475275117738,2.835244078945884,111.3331723,0.0,0.0,12.1767241,15.5711207,18.9937107,22.0,3.5021552,12.7155172,26.432
E01026179,North Kesteven 008A,North Kesteven,2.7300171349891156,0.7269982865010884,1.499274348955887,0.6648300698733411,6.025946986138119,54.62469512,8770.0,42.7536232,11.3831899,12.9053607,12.6959248,8.0,0.39708800000000005,2.9119788,11.605
E01026180,North Kesteven 007A,North Kesteven,2.459222246749761,0.7540777753250238,2.9449727161488024,1.3386521873388504,3.094041836761632,53.48656126,0.0,0.0,24.8221906,21.9772404,25.6,14.0,1.2802276,6.2588905,21.996
E01026182,North Kesteven 003B,North Kesteven,2.2163187496215895,0.778368125037841,2.4063746716863577,0.954451591563253,3.288129985615157,57.89030521,640.0,1.4285714,25.425950200000003,13.1716907,22.1642764,19.0,0.5242464,3.9973788000000003,7.661
