"lsoa11","samhi_index.2011","samhi_dec.2011","samhi_index.2012","samhi_dec.2012","samhi_index.2013","samhi_dec.2013","samhi_index.2014","samhi_dec.2014","samhi_index.2015","samhi_dec.2015","samhi_index.2016","samhi_dec.2016","samhi_index.2017","samhi_dec.2017","samhi_index.2018","samhi_dec.2018","samhi_index.2019","samhi_dec.2019","samhi_index.2020","samhi_dec.2020","samhi_index.2021","samhi_dec.2021","samhi_index.2022","samhi_dec.2022"
"E01015717",-1.79971630881299,1,-1.61582575608498,1,-1.39277679800775,2,-1.17321861676063,2,-1.04957310096281,2,-1.11143711280151,1,-0.27894785221524,4,-0.382609895316286,3,-0.765756193759709,1,-0.832521251035238,1,-0.871392531553573,1,-0.663339794198707,1
"E01015718",-1.40605712230618,3,-1.41460343332062,2,-0.940066853488844,4,-0.83627405944204,4,-0.155614094928965,7,-0.235475349121193,5,0.386536114463114,7,0.860262938601678,8,0.349774699685453,5,-0.0691340334769156,3,0.205990253796795,4,0.184798788505786,3
"E01015719",-1.76614579260761,1,-1.57431725351837,1,-1.3781283965163,2,-1.48435346062899,1,-1.13333048024191,2,-0.422811670537091,4,-0.953365971653482,1,-0.228346536338437,3,-0.0160121637128034,3,-0.335028674408719,2,0.202091199927478,4,0.52704209027903,5
"E01015720",-1.04984207678003,5,-0.844415979414336,5,-0.789998489430929,5,-0.861630169058566,4,-0.367887934317307,5,-0.249351190740518,5,-0.266895967785129,4,0.403857579249823,6,0.22081619008157,5,0.289904755374354,5,0.671039350931071,6,0.508433154011535,5
"E01015721",-1.41563794548739,3,-1.4840704551862,2,-1.17198850603398,3,-1.12327040207245,2,-0.656044799021469,4,-0.607099746759136,3,-0.322039350988652,4,0.225185764838104,6,0.304144859768679,5,0.106531296181623,4,0.467455392540575,5,-0.0582399021880594,2
"E01015722",-1.48786804007929,2,-1.51188641249947,2,-1.1967383719355,3,-1.13171303334699,2,-0.712183367949348,4,-0.69969806657359,3,-0.477693442758159,3,0.647626221021086,7,0.722916733811206,7,0.318246331020357,5,0.224498759497731,4,0.614734174444571,5
"E01015723",-1.34608876501481,3,-1.44423621073606,2,-1.39589515095093,2,-1.01441337221039,3,-1.08653360803442,2,-1.11722908714958,1,-0.785637410649723,2,-0.388724606557542,3,0.0970624870041664,4,0.0207305048668581,4,-0.0525573021735263,3,-0.316318133549448,2
"E01015724",-1.99328726903886,1,-1.556382673048,1,-1.15946566630408,3,-1.38790618684665,1,-1.20032418338858,1,-1.23938715119653,1,-0.759082547076821,2,-0.858593328412527,1,-0.604811343620335,1,-0.803088478174461,1,-0.803146522750204,1,-0.968505939617988,1
"E01015725",-1.76881175949085,1,-1.42055772610713,2,-1.27894420735068,2,-1.09133079809168,2,-0.751513160909424,3,-1.0728099092449,1,-0.994109186489018,1,-0.842607092602073,1,-0.53703376050656,1,-0.840457570903557,1,-0.423273348861907,1,-0.0357960674198144,3
"E01015726",-1.98720498692772,1,-1.39993693512374,2,-0.879711621612338,5,-1.10260167791608,2,-0.885012515017883,3,-0.737613106109335,3,-0.549968012555577,3,-0.287613480357828,3,-0.0839937244542333,3,-0.454457563558138,2,-0.108649513124768,2,-0.634961517771643,1
"E01015727",-1.79812896763577,1,-1.67789680989783,1,-1.55624811885772,1,-1.171219529894,2,-1.17892721505123,2,-0.943837932757468,2,-0.914046267877246,1,-0.818272183130048,1,-0.245437823544622,2,-0.417891969346313,2,-0.31874620139824,2,-0.620634688651092,1
"E01015728",-1.74903292667551,1,-1.37769980927559,2,-1.18277348681647,3,-1.21341991571323,2,-1.16552066296407,2,-1.06059921044505,1,-0.789951962488132,2,-0.900949004673292,1,-0.375638984113261,2,-0.477960520081407,2,-0.39127558416932,1,-0.481973230721144,1
"E01015729",-1.26501010598715,3,-1.1715464337845,3,-0.702094703870531,6,-0.820141927017146,4,-0.87150117178679,3,0.160651079027246,7,0.301388366008719,7,0.505198406556933,7,0.517050050851288,6,0.414191352711659,5,0.333437680603746,4,0.135288116492664,3
"E01015730",-1.75251266843086,1,-1.5466509233781,1,-1.27035905420675,2,-0.922932498750727,3,-0.838408419933038,3,-1.06347474183684,1,-0.810200264274561,2,0.0742479692113746,5,0.28639929458117,5,-0.321029814817532,2,-0.0637705366687046,2,-0.323909806633659,2
"E01015731",-1.81943931668254,1,-1.54407615627886,1,-1.44341483027928,2,-1.40336466174129,1,-1.36497618951187,1,-1.15714579032424,1,-0.748942788412739,2,-0.794584878139411,1,-0.758320676027089,1,-0.99672887458737,1,-0.901301462117413,1,-1.21389318223124,1
"E01015732",-1.62218134220858,2,-1.23429993625811,3,-0.901173301857534,5,-0.606063193363477,5,-0.508046378193105,5,-0.302117801176914,5,-0.335681189438713,4,-0.00246924245930387,4,0.353741062611753,5,0.17531104662506,4,0.326065029730671,4,0.249188165670767,4
"E01015733",-1.36123124292434,3,-1.40427855170666,2,-0.697911311126717,6,-0.773716734295471,4,-0.724072871340452,4,-0.338115862399736,5,-0.266330019901547,4,0.0438735370312956,5,0.137183676456862,4,0.0349100065188374,4,0.71001633229421,6,-0.0311770651059764,3
"E01015734",-1.85003519904006,1,-1.32225322702915,2,-1.22405786593924,3,-0.835017059169288,4,-0.764717603592796,3,-0.549825906680846,3,-0.346569858998399,4,-0.301770198084844,3,0.0700586837280546,4,-0.378562546994379,2,-0.239126895127846,2,-0.130902229386081,2
"E01015735",-1.61105196851109,2,-1.24484576109776,3,-0.932273923539556,4,-0.456194619231352,6,-0.250133459843036,6,-0.547685514178346,4,-0.708193805962995,2,-0.399682699299538,3,-0.375681814501435,2,-0.11063114660797,3,0.0229884819521355,3,-0.234032336175528,2
"E01015736",-0.31464587788114,9,-0.376747126353789,8,-0.317343356701256,8,-0.1921932202846,7,0.527542396380188,9,0.391782579835525,8,1.02121790038142,9,1.19450099221358,9,1.57286433284142,9,1.19592742520245,8,1.5547273412733,9,0.79964512779222,6
"E01015737",-1.82051751183415,1,-1.2803771808831,2,-1.2150370422391,3,-1.01010160170167,3,-0.758191999000188,3,-0.282767073553613,5,-0.187473582038282,5,-0.524456697888712,2,-0.270439678977558,2,-0.355944344914498,2,-0.110220631019336,2,-0.489743483683149,1
"E01015738",-1.74468179182147,1,-1.42851184483544,2,-0.969778436292997,4,-0.569006063062131,5,-0.276220686809199,6,-0.237544239501196,5,-0.432484611125963,3,0.377788678645016,6,0.314678286789869,5,-0.0244587825911947,3,0.239319758365122,4,-0.117918700686785,2
"E01015739",-1.5404972655406,2,-1.31737304510634,2,-1.06938451435419,3,-0.869428152935848,4,-0.586428350069199,4,-0.384204797482377,4,-0.176296407915663,5,-0.250663352875786,3,0.205213133916932,4,0.0605810064195608,4,0.417543835140407,5,0.450242077573654,5
"E01015740",-1.56258580824835,2,-1.6487467017377,1,-1.41026679174992,2,-1.36239897787345,1,-1.15571895210967,2,-0.940076301647359,2,-0.556902119861468,3,-0.632775618141727,2,-0.340523546233857,2,-0.768947404428163,1,-0.587485262225666,1,-0.633559876192909,1
"E01015741",-1.39600228595454,3,-1.05996752651296,4,-0.369582019094288,7,-0.431720455055754,6,-0.623318426164726,4,-0.420151154540556,4,-0.250496569920117,4,0.191498367205116,5,0.5244552905632,6,-0.0142241883049115,3,0.0774578437457096,3,0.0198520176369132,3
"E01015742",-1.02359968195184,5,-1.22280750587325,3,-0.920915126432638,4,-0.533589734120255,6,-0.75787189844892,3,-0.739839660350202,3,-0.721991927589576,2,-0.594065911429893,2,-0.567302068108466,1,-0.339625300081649,2,-0.222229548729184,2,-0.531994767852509,1
"E01015743",-1.13889100350267,4,-0.692183812353163,6,-0.535822541280384,7,-0.727715520868359,4,-0.580301974374953,4,-0.284728384423436,5,-0.392418636034749,3,-0.255191405833052,3,0.00208302232406928,4,-0.166858443345377,3,0.0548760862857725,3,0.25904973058929,4
"E01015744",-0.822632201337297,6,-0.361285877172872,8,-0.357528600883535,7,-0.205502696901246,7,0.194728315933195,8,0.191576849267865,7,-0.120564011583469,5,0.322881893498701,6,-0.0189886625353742,3,0.155060396434889,4,-0.0564222114101829,3,0.476936662794211,5
"E01015745",-1.56303684084547,2,-1.07757565523344,4,-1.03469165110733,4,-1.35186979404686,1,-1.1147453467389,2,-0.799187901238989,2,-0.855275139445602,2,-0.545835715292908,2,-0.654726383580732,1,-0.702224242165152,1,-0.24738748969451,2,-0.768507902458415,1
"E01015746",-1.16906373302403,4,-1.02642105245581,4,-0.898070338250589,5,-0.393969174734561,6,-0.791534993644815,3,-0.146410327556389,6,-0.0289645737222816,5,-0.198417550961127,3,0.425718691236938,6,0.183724512747935,4,0.465027730878452,5,0.0977009912863151,3
"E01015747",-1.40125854167079,3,-1.47018881593788,2,-1.14839671023756,3,-1.2947949432518,2,-0.829637708383741,3,-0.894122004186807,2,-0.490903550904728,3,-0.195369538650279,4,0.00838035148604811,4,-0.157360526377737,3,-0.29921756431274,2,-0.423982706168229,1
"E01015748",-0.537185096475769,8,-0.638804735274774,6,-0.403816014096601,7,0.0869984442183759,8,-0.185636463136787,6,0.288112546444798,8,0.704441622800176,8,1.10498105501499,9,1.33234150452413,9,1.26104267589507,9,0.76764101795414,6,0.0979369563757758,3
"E01015749",-1.24497345000923,3,-1.21122780101601,3,-0.635719851902179,6,-0.442083969502851,6,-0.23052008431132,6,-0.275377901846235,5,0.201778661660499,7,0.0307296293906748,5,0.0163794098212462,4,0.219194632265655,5,0.323411081634959,4,0.3308385005033,4
"E01015750",-1.64862328263817,2,-1.59492167873368,1,-1.52992285384343,1,-1.32810050388788,2,-1.19000125752297,1,-1.0952222257825,1,-0.928061540819895,1,-0.856136160840169,1,-0.856274584946875,1,-0.717055753889328,1,-0.658501778766319,1,-0.537082631726982,1
"E01015751",-1.15234252665357,4,-1.30212606903054,2,-1.13079451588011,3,-1.12605230811357,2,-0.815740887176293,3,-0.452316720895002,4,-0.240501274663952,4,0.103520117896631,5,0.0224407629204165,4,-0.399282429129034,2,-0.000956499830144072,3,-0.262555781999315,2
"E01015752",-1.49988107417279,2,-0.895929452792329,5,-1.31391883722068,2,-0.822067722397689,4,-1.04115939151865,2,-0.897583825509369,2,-0.385755896716692,4,0.0155931546176712,5,0.0252034170690203,4,-0.17506850320783,3,-0.0914008279546293,2,-0.0544793371025027,2
"E01015753",-1.62556315103958,2,-1.54163354866057,1,-1.1291421827528,3,-0.740483441030028,4,-0.872948415154227,3,-0.793244950611152,2,-0.91586512867242,1,-0.573279160813635,2,-0.33755248536548,2,-0.403839069602655,2,-0.364168681212793,1,-0.352811865179567,2
"E01015754",-0.721024457709321,7,-0.691838090432931,6,-0.576494876882207,6,-0.472518498603323,6,-0.209763413974536,6,0.0330682882289299,7,0.466073866784246,8,0.382157416293087,6,0.605147210614788,6,0.242837247842471,5,0.64389517475871,6,0.152516810205752,3
"E01015755",-0.461676749774152,8,-0.110390993530872,9,-0.0507423843759915,9,0.649656497326293,10,-0.193444726185972,6,0.325669480232237,8,0.866596991189032,9,0.958780838849921,8,1.03553956172483,8,1.6479950625043,9,1.37352979203071,8,0.686115272727954,6
"E01015756",-1.32327225302408,3,-1.16415305924505,3,-1.00677085630347,4,-0.686963541111828,5,-0.691559543380946,4,-0.835916860377222,2,-0.503570053664115,3,-0.320350506368065,3,0.264198065757802,5,-0.286605066301204,2,0.327528667313611,4,-0.0418888950836665,3
"E01015757",-0.757537738024356,7,-0.700183934231222,6,-0.854054617472958,5,-0.329557575377212,7,-0.235038726318744,6,-0.120891007834714,6,0.25900707244491,7,0.422843676165756,7,1.07136792036637,8,0.728259397224913,7,0.532718838075082,5,0.626705985753191,6
"E01015758",-1.18921228656824,4,-0.942965107175332,4,-1.17615317873971,3,-0.825874717411604,4,-0.656578262130697,4,-0.456972613425268,4,-0.233614852598311,4,-0.134162809800491,4,-0.229526710474239,2,-0.00198191793211761,3,0.08991003278142,3,-0.241076381240549,2
"E01015759",-0.46595969145539,8,-0.0320896529879467,9,0.139106166743826,9,-0.0385585230210127,8,-0.21271400985908,6,0.496607631378387,8,0.909880426231744,9,1.68111382764455,10,1.19222732313084,8,0.840642553386753,7,0.694420366820264,6,0.717074151558739,6
"E01015760",-1.10335943854334,4,-0.90590711266257,5,0.101154815672976,9,-0.18276522315554,7,-0.343476442366446,6,-0.109100838283524,6,0.0657805936394273,6,0.356233539481398,6,1.45118047861785,9,0.297142387886183,5,0.854795139840815,7,0.848251743291851,7
"E01015761",-0.830432089460987,6,-0.64182737077405,6,-0.515127344691326,7,-0.628164573649533,5,-0.125462590666465,7,-0.199085966903488,5,-0.0482387580193212,5,0.513863107675756,7,0.535435587811685,6,0.697788512316663,7,0.315964907861851,4,0.237281321607033,4
"E01015762",-1.59979793047366,2,-1.21667898043917,3,-0.992974212800203,4,-1.08542443922498,2,-0.863897973118595,3,-0.53945542438489,4,-0.608445913968623,2,-0.461351528184513,2,-0.151996825718906,3,-0.29613674473812,2,0.0668687507947074,3,-0.118407335043,2
"E01015763",-0.886620009830394,6,-0.862383296510063,5,-0.662528057200756,6,-0.583876823301272,5,-0.192263944730725,6,-0.228717734222209,5,0.193364874499115,6,0.00849781041745716,5,0.562192237094237,6,0.00932852180874956,3,0.167201777513479,3,0.179250587631325,3
"E01015764",-0.546698048874636,8,0.391897206497273,10,-0.477236830077861,7,0.455573242523704,9,0.754513190768557,9,0.310644733030472,8,0.716739172944252,8,1.22229416401268,9,0.693400017028784,7,0.660429492957747,7,1.00547609683741,7,1.13556561871804,8
"E01015765",-1.2989532878096,3,-0.884630215004348,5,-0.966105256896046,4,-0.905744195557776,3,-0.630087655312436,4,-0.642153281532978,3,-0.411708625370612,3,-0.585286530442614,2,-0.39562447133588,2,0.0157659045847899,4,0.391521459858293,4,-0.195498400790147,2
"E01015766",-1.46724513193922,2,-1.34098549557652,2,-0.84732355568618,5,-0.997355557483586,3,-0.802119999236968,3,-0.77934851357606,2,-0.64318383265295,2,-0.38296097149073,3,0.0718476258740521,4,-0.215921132464937,3,-0.122211972672993,2,-0.334264845460107,2
"E01015767",-1.2760377806328,3,-1.19124425826015,3,-1.06423761533046,4,-1.00533059137055,3,-0.986758434922064,2,-0.720181394949855,3,-0.52348292277917,3,-0.309056771163319,3,-0.0903870860347324,3,0.272941312043198,5,0.311730597787994,4,0.250191861404947,4
"E01015768",-1.41135452970402,3,-1.26261165517414,3,-1.1253593664096,3,-0.894883445232965,3,-0.733270825893875,3,-0.734048357626602,3,-0.339836251351969,4,-0.165205622264818,4,0.300135601608565,5,-0.575459856109775,1,-0.178356414032704,2,-0.220597917210234,2
"E01015769",-0.956527337297465,5,-1.02531992775897,4,-0.97052359847679,4,-0.152136758567479,7,-0.203264958429609,6,-0.819140253539166,2,-0.471917890574899,3,0.0859148242477892,5,0.514091315312069,6,-0.00579915989865551,3,0.0691997643802376,3,0.187463950885825,3
"E01015770",-1.34948797575918,3,-1.46865941356532,2,-1.08141124461948,3,-1.08146169002444,3,-0.905000914799431,3,-0.630314625493626,3,-0.530579353646147,3,-0.534724829895257,2,-0.280152381619177,2,-0.183441331000767,3,-0.125646532843621,2,-0.156457438708611,2
"E01015771",-0.901513632708102,6,-0.40214554849013,8,-0.423889850196177,7,-0.033611852836892,8,-0.125723720028491,7,-0.497510810205153,4,0.357997029824082,7,0.440191113560869,7,1.04575723066956,8,0.63004714999854,6,1.11906271637171,8,0.338257197567762,4
"E01015772",-0.980674987277489,5,-0.753959260217659,6,-0.655799651622888,6,-0.290325772810887,7,-0.329505291461764,6,-0.31048509019355,5,-0.0184666543679289,5,0.181612222532148,5,0.469099401872986,6,0.282738269866889,5,0.620388960826096,6,0.55182537320751,5
"E01015773",-1.07568695670481,5,-0.704903470644134,6,-0.529680829927998,7,-0.171834964550599,7,-0.356770654294789,6,-0.434629841943036,4,-0.242743903259332,4,-0.0469094977066035,4,0.399009868764547,5,-0.0398956880083544,3,0.316107189332849,4,-0.153055453448853,2
"E01015774",-0.996368795165897,5,-0.52392393643152,7,-0.85879973330488,5,-0.239144985421666,7,-0.384439701076082,5,-0.0357929502920978,6,0.229552063520868,7,0.336988339976859,6,0.72174952021847,7,-0.0198789100547252,3,0.0347885637335308,3,0.370072666507968,4
"E01015775",-1.6197017401038,2,-1.30460471115915,2,-1.33304280064815,2,-1.08501515550276,2,-0.740237616006247,3,-0.873215408592346,2,-0.929113989177048,1,-0.530840438560505,2,-0.325171097350456,2,-0.522555428972677,1,-0.302396318957776,2,-0.14731997179802,2
"E01015776",-1.42356895538992,2,-1.46999319834562,2,-1.33460791405099,2,-1.08661299895516,2,-0.80027901817151,3,-0.636578735577618,3,-0.652308587509566,2,0.029714771759957,5,0.238948729657884,5,0.191276055412474,4,0.540945104188636,5,0.289408674408838,4
"E01015777",-1.51244367440508,2,-1.28459970839754,2,-1.10562265293772,3,-1.11655390687558,2,-0.868490043757919,3,-1.03659074331424,1,-0.693445514143076,2,-0.427936498045474,2,-0.12623071967041,3,-0.521868441225858,1,0.432810317017636,5,-0.0940655930814293,2
"E01015778",-1.86250914031988,1,-1.66908871431614,1,-1.33473476096829,2,-1.32773776299372,2,-1.09009431558723,2,-0.909648992658947,2,-0.743915163229309,2,-0.402074202598577,3,-0.4434652154615,2,-0.556161063716228,1,-0.264431189005082,2,-0.325927089566437,2
"E01015779",-1.09891767358815,4,-0.406001318408084,8,-0.549224576373181,7,0.154192352779431,8,-0.729639847185334,3,-0.178821451471498,5,-0.368186049264545,4,0.426825703058922,7,1.03878486191352,8,0.265918635867685,5,0.216682895434625,4,0.336814218834711,4
"E01015780",-1.82449553402288,1,-1.46938979105785,2,-1.33776532528563,2,-1.28688538009288,2,-1.0515238066071,2,-0.914165797851774,2,-0.899699691383623,1,-0.438432530014853,2,-0.444739373256525,2,-0.400428812730558,2,-0.371650021077386,1,-0.270032042580102,2
"E01015781",-1.31359800619852,3,-1.26365379965019,3,-1.1623814871824,3,-0.8583372982325,4,-0.728783100513019,3,-0.766201794437424,2,-1.01721330334168,1,-0.334370434773076,3,-0.0634732478927386,3,0.00770450858516481,3,0.30854762207346,4,0.24430809931783,4
"E01015782",-1.6023161279883,2,-1.34217695881717,2,-1.36279234719374,2,-1.02930863381497,3,-1.08089561783851,2,-1.19358668220119,1,-0.853785594953432,2,-0.561998794495364,2,-0.660567651116347,1,-0.757905274430898,1,-0.407388179231863,1,-0.5550451617385,1
"E01015783",-1.51441139935956,2,-1.41876620783245,2,-0.985627865237691,4,-0.698273144515796,5,-0.878841357943788,3,-0.702583911767871,3,-0.575695069713267,3,-0.157073644244578,4,0.0961911145003971,4,-0.276043551537451,2,-0.161291227503258,2,-0.0748433510451549,2
"E01015784",-1.57461337945865,2,-1.36149968439739,2,-1.21665461563501,3,-1.12114473881575,2,-1.03500168685111,2,-1.00710104461808,2,-0.886094698193162,1,-0.465639838888596,2,-0.546922179200296,1,-0.650879070333274,1,-0.578982788245647,1,-0.462029815418173,1
"E01015785",-0.740037552389174,7,-0.524346350715912,7,-0.306255241866467,8,0.109258173430714,8,0.324330699495893,8,0.121197714522129,7,0.576332427153635,8,1.05439107674084,9,0.753510359001602,7,0.310559743532563,5,0.178069918327489,3,-0.0285753321032629,3
"E01015786",-1.58181787248783,2,-1.31646402356144,2,-1.40518014080037,2,-1.40574394372234,1,-1.35855130914272,1,-1.20421799766971,1,-1.0978270626327,1,-0.488328389654526,2,-0.490128589110403,2,-0.506125670590773,2,-0.680198936462544,1,-0.644423986006038,1
"E01015787",-1.6365621790385,2,-1.33073718529798,2,-1.15268301422689,3,-0.796597693684338,4,-0.640408045547345,4,-0.662127274987177,3,-0.906628051432775,1,-0.437387400402782,2,-0.39761074632427,2,-0.560785678815669,1,-0.422778583321562,1,-0.466261292615148,1
"E01015788",-1.78621746605959,1,-1.58300029935606,1,-1.2652863234321,2,-1.02976944417829,3,-1.09646728220248,2,-1.00623548205409,2,-0.760235924307714,2,-0.587815455066311,2,-0.636108753956092,1,-0.58552535297165,1,-0.564154151642513,1,-0.49164111033307,1
"E01015789",-0.709418391488994,7,-0.326533424225289,8,0.130511774609709,9,0.402541812805296,9,0.60100724150878,9,0.685796389974361,9,0.850990831902239,9,0.944238720092316,8,1.4018206361123,9,0.694878795497584,7,0.40136854241524,5,0.454664475509895,5
"E01015790",-2.06818036922383,1,-1.64437816864508,1,-1.55179415077847,1,-1.39558647667762,1,-0.743929639313882,3,-0.958098516884501,2,-0.612518679582529,2,-0.625076129920251,2,0.0113166029163629,4,-0.148573068172625,3,0.13631628870588,3,-0.0550338312195085,2
"E01015791",-1.74341787060063,1,-1.37368127452108,2,-0.903385804520833,4,-0.847905002057023,4,-0.704237520135362,4,-0.143488057914346,6,-0.0467303312438285,5,0.182039631112247,5,0.714289524302516,7,0.387124050479218,5,0.398913033302104,5,-0.00607907767153856,3
"E01015792",-1.67631374275417,1,-1.80386846617058,1,-1.23383548272473,3,-0.838128059921642,4,-0.802705306921075,3,-0.663830669018288,3,-0.639530633458337,2,-0.302029699196249,3,-0.146907848928701,3,-0.418831483903364,2,-0.604009641778213,1,-0.198024705686088,2
"E01015793",-1.5258294170616,2,-1.11059349962404,3,-0.671014505290101,6,-0.693179124601268,5,-0.807706466967688,3,-0.664534237727576,3,-0.364992649796342,4,-0.00220066188503467,4,0.335973186204565,5,-0.149960937683382,3,-0.0761501621625335,2,-0.132629878767244,2
"E01015794",-1.38508030042638,3,-1.29424701918679,2,-0.698135846898942,6,-0.516983117512891,6,-0.396648041888486,5,-0.284239425658575,5,-0.449542892649175,3,0.201926617126617,6,0.916270419576834,8,0.534358067377131,6,0.917436281844949,7,0.480542961159586,5
"E01015795",-1.49124245002563,2,-1.12944874234971,3,-1.03955677644525,4,-0.837175098082614,4,-0.939644169102411,2,-0.709636097433264,3,-0.788939525826852,2,-0.523467164651458,2,-0.41558678156639,2,-0.574419645707643,1,-0.393725533012449,1,-0.536590919300249,1
"E01015796",-1.43768241224094,2,-1.10999161140202,3,-1.16882126482709,3,-0.995833844926051,3,-1.01634767435086,2,-0.498605112550721,4,-0.307530521376293,4,0.0791942237643604,5,0.120337064514203,4,-0.104157161301668,3,0.256514032834019,4,0.306150431045924,4
"E01015797",-1.8777808597934,1,-1.64149024806845,1,-1.42727603871566,2,-1.43168992026542,1,-1.19513560339745,1,-0.92288100933112,2,-0.486415302390683,3,-0.471590837787406,2,-0.353086879728643,2,-0.263721920167606,2,0.153055714887052,3,-0.11603935252676,2
"E01015798",-1.3299717652779,3,-1.39532796954918,2,-1.26111627365811,2,-0.958756674839502,3,-0.693849241151719,4,-0.981162212985556,2,-0.300447471311312,4,-0.157646920270187,4,-0.106123561964008,3,-0.332576785347633,2,-0.41755927749266,1,-0.447360449971071,1
"E01015799",-1.8867998797792,1,-1.75860998379306,1,-1.56741272187478,1,-1.32578945071969,2,-1.15503883104094,2,-1.01660486338277,2,-0.243784595648733,4,-0.327281934594955,3,0.2042781513471,4,-0.33457206308016,2,0.189393622566777,4,-0.0402286285994583,3
"E01015800",-1.63701068686548,2,-1.72323663487107,1,-1.41296718757695,2,-1.35721939387067,1,-1.22232538650618,1,-1.02404727221336,2,-0.892426880372122,1,-0.459518990319484,2,-0.497700582866592,2,-0.35972568692015,2,-0.111374635797866,2,-0.31977135662367,2
"E01015801",-1.02506472353703,5,-0.679335738560652,6,-1.0452015211531,4,-0.664493569055647,5,-0.817564813913327,3,-0.305650996629451,5,-0.289623059440408,4,0.206419009729035,6,0.454945503454606,6,0.241049447398973,5,0.148720974418203,3,0.38939384758957,4
"E01015802",-0.849438659823558,6,-0.728487107907136,6,-0.735119582635067,5,-0.676583656447844,5,-0.0241078719647217,7,-0.156676083443788,6,-0.0245511198192393,5,0.0439392350020014,5,0.55300922861296,6,0.370852259594249,5,1.0428724696482,7,0.927836607811267,7
"E01015803",-1.30001989141854,3,-1.12036052423952,3,-1.19183261177167,3,-0.867140951261699,4,-1.08542941259742,2,-0.737738836504496,3,-0.407087974974089,3,-0.216473253540455,3,-0.337918348955279,2,-0.426132168805401,2,0.00371709739683249,3,0.239708117094239,4
"E01015804",-1.2818030655538,3,-1.29266395689461,2,-0.870114650520273,5,-0.673803054322258,5,-0.481579101695649,5,-0.583189751013975,3,-0.296781646149252,4,-0.179055890263979,4,0.0731492669474863,4,0.0255163875681625,4,0.0613365712074336,3,-0.167186764750043,2
"E01015805",-1.50810294651629,2,-1.40167416109836,2,-1.20566726776304,3,-0.557735139265852,5,-0.810025752631482,3,-0.487265736559307,4,-0.414792851329901,3,0.250879414836104,6,-0.020831528476878,3,-0.0293343502868855,3,0.207537416707012,4,0.338071776392925,4
"E01015806",-1.47445667136704,2,-1.22872216717501,3,-0.928706663028772,4,-1.30798791996951,2,-0.857688482400261,3,-0.96243696390982,2,-1.00559262915665,1,-0.644343663746527,2,-0.273180422124739,2,-0.59986549079007,1,0.0180775201645865,3,-0.168437851167685,2
"E01015807",-1.26954127768687,3,-1.0283472956936,4,-0.755544046218347,5,-1.16761619813465,2,-0.880553309169826,3,-0.654084780749902,3,-0.49053816415027,3,0.0248777255901799,5,0.0838477683234025,4,-0.0416600548892465,3,-0.0436578581219743,3,0.090717810694756,3
"E01015808",-1.66849592737881,1,-1.59497325309843,1,-0.784783297950347,5,-0.748130585760629,4,-0.861284022466581,3,-0.343381697122369,5,-0.291253958569285,4,-0.00779442200885042,4,0.327111246264316,5,0.139179210961604,4,0.207394745732983,4,0.0585400275784426,3
"E01015809",-2.03612344423014,1,-1.88324330703301,1,-1.444649836025,2,-1.27476749499379,2,-1.23676625780816,1,-0.916457545624274,2,-0.845285442245357,2,-0.751112200331571,1,-0.635365971562674,1,-0.349166453134068,2,-0.047942776733596,3,-0.358718094777609,2
"E01015810",-1.81226521102072,1,-1.5857270800814,1,-1.14950897632809,3,-1.10948621747149,2,-0.859894599924856,3,-0.827568156249691,2,-0.88358926517198,1,-0.380099526715892,3,0.361084524267493,5,0.578065938650817,6,0.701000113325232,6,0.122588602666496,3
"E01015811",-2.02918618404457,1,-1.60396573225278,1,-1.26262857780368,2,-1.18611123256915,2,-1.19970174440597,1,-0.791119673169593,2,-0.87239323013241,1,-0.615136121820403,2,-0.609087435987737,1,-0.418926612514975,2,0.0921870971158885,3,-0.112347238411903,2
"E01015812",-1.66120739104342,1,-1.68669282636445,1,-1.38265354337447,2,-1.32945413057287,2,-1.12602312390083,2,-0.809683762376972,2,-0.938753412751653,1,-0.706485176535094,1,-0.408091472771621,2,-0.404308050440489,2,-0.190270487537846,2,-0.103203455723208,2
"E01015813",-1.344157763213,3,-0.609402714223655,7,-0.169816949711922,8,-0.059580560205663,8,0.420589142733612,9,0.0632694180609117,7,0.574836129790128,8,0.407111433759948,6,1.33539924276454,9,0.596158115889927,6,0.87362406500567,7,0.615153358389002,5
"E01015814",-0.751106203800945,7,-1.07932372471588,4,-0.685248935245595,6,-0.441114626870001,6,-0.366445280992131,5,-0.0592629933129432,6,0.472280131505306,8,0.69686780476621,8,0.804431931732659,7,1.00636094035978,8,1.09131444313749,7,0.965838609334695,7
"E01015815",-0.787415993241653,6,-1.02460000115675,4,-0.707598284977764,6,-0.636990616418388,5,-0.557046252286709,4,-0.354983410690543,5,-0.114099251972186,5,0.0902779936520537,5,0.170386720050949,4,0.205267962505674,4,0.295897287715523,4,0.24026136762806,4
"E01015816",-0.777715503923255,6,-0.592403104142702,7,-0.498934597599775,7,-0.26180925172985,7,-0.263676817528493,6,0.0695055973208172,7,0.60700030758166,8,0.417017085118341,7,0.328606315967848,5,0.559938083445783,6,0.774635376004418,6,0.957364856724854,7
"E01015817",-1.20724500018004,4,-1.1954396247294,3,-0.816395077124972,5,-0.688843972579562,5,-0.887454045280726,3,-0.090116092189433,6,-0.0291153130310749,5,-0.221056260810914,3,0.244810597644901,5,0.160136857572699,4,0.534052120367434,5,0.515587862203153,5
