LSOA_code,Region,LA_Code,LA_Name,Hosp_pop,HospPTt,HospPT15n,HospPT30n,HospPT45n,HospPT60n,HospPT15pct,HospPT30pct,HospPT45pct,HospPT60pct,HospCyct,HospCyc15n,HospCyc30n,HospCyc45n,HospCyc60n,HospCyc15pct,HospCyc30pct,HospCyc45pct,HospCyc60pct,HospCart,HospCar15n,HospCar30n,HospCar45n,HospCar60n,HospCar15pct,HospCar30pct,HospCar45pct,HospCar60pct,HospWalkt,HospWalk15n,HospWalk30n,HospWalk45n,HospWalk60n,HospWalk15pct,HospWalk30pct,HospWalk45pct,HospWalk60pct
E01026192,East Midlands,E07000139,North Kesteven,546.482559204102,74.5410486139393,0,0,0,0.346774182064412,0,0,0,34.6774182064412,50.2472190922466,0,0,0.368951620165151,1,0,0,36.8951620165151,100,19.1501812161596,0,1,3.36895162016515,8.10685486049545,0,100,100,100,117.037318940454,0,0,0,0,0,0,0,0
E01026193,East Midlands,E07000139,North Kesteven,677.594306945801,79.746373190988,0,0,0,0,0,0,0,0,56.9896748099906,0,0,0,1,0,0,0,100,24.3733818307732,0,1,3.35447153889345,5.95447154339726,0,100,100,100,120,0,0,0,0,0,0,0,0
E01026194,East Midlands,E07000139,North Kesteven,884.728820800781,54.3080579201975,0,0,0,1.30136984175045,0,0,0,100,68.5532485928214,0,0,0,0,0,0,0,0,31.9849938221927,0,0,3,5,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026195,East Midlands,E07000139,North Kesteven,896.84838104248,55.5675804412421,0,0,0,1.53562652950241,0,0,0,88.4520881197552,58.9724448943474,0,0,0,0.55651106601077,0,0,0,55.651106601077,30.3375430144276,0,0.348894351695145,3,5,0,34.8894351695145,100,100,120,0,0,0,0,0,0,0,0
E01026196,East Midlands,E07000139,North Kesteven,717.258361816406,45.6980795673009,0,0,0.268817202242323,1.29800306954965,0,0,26.8817202242323,100,73.5284034222355,0,0,0,0,0,0,0,0,27.3333180687781,0,1,3,5.26881720224232,0,100,100,100,120,0,0,0,0,0,0,0,0
E01026197,East Midlands,E07000139,North Kesteven,666.576507568359,85.329123148929,0,0,0,0,0,0,0,0,87.4285960554169,0,0,0,0,0,0,0,0,32.5263967609157,0,0,3.2049586952044,5,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026198,East Midlands,E07000139,North Kesteven,491.393585205078,93.2256946979233,0,0,0,0,0,0,0,0,82.3293720026497,0,0,0,0,0,0,0,0,30.2056949803057,0,0.356502257330385,3,5,0,35.6502257330385,100,100,120,0,0,0,0,0,0,0,0
E01026199,East Midlands,E07000139,North Kesteven,1051.0975189209,76.5151456829489,0,0,0,0.259958074596129,0,0,0,25.9958074596129,59.5463303458753,0,0,0,0.556603773721859,0,0,0,55.6603773721859,28.0457546349659,0,1.42243186940408,3.11320756196072,4.73794551004027,0,100,100,100,120,0,0,0,0,0,0,0,0
E01026200,East Midlands,E07000139,North Kesteven,766.838439941406,77.3847561832013,0,0,0,0,0,0,0,0,88.9110635246444,0,0,0,0,0,0,0,0,34.8136490514156,0,0,3,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026201,East Midlands,E07000139,North Kesteven,945.32666015625,78.4211175045041,0,0,0,0,0,0,0,0,96.9222477587638,0,0,0,0,0,0,0,0,39.0260025161444,0,0,2.09207459896004,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026202,East Midlands,E07000139,North Kesteven,938.71598815918,72.0422903557857,0,0,0,0,0,0,0,0,92.0634376576873,0,0,0,0,0,0,0,0,36.228450858045,0,0,3,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026203,East Midlands,E07000139,North Kesteven,883.627029418945,39.0860478059305,0,0,1,1,0,0,100,100,30.4902877451846,0,0.184538650136841,1,1,0,18.4538650136841,100,100,19.4856236280457,0,1,1.18453865013684,3.33915213150008,0,100,100,100,66.5026416660917,0,0,0,0.184538650136841,0,0,0,18.4538650136841
E01026204,East Midlands,E07000139,North Kesteven,813.113151550293,41.6261921807298,0,0,1,1,0,0,100,100,37.3610831056943,0,0,1,1,0,0,100,100,22.517601735785,0,1,1,3,0,100,100,100,82.7407730902441,0,0,0,0,0,0,0,0
E01026205,East Midlands,E07000139,North Kesteven,732.683288574219,42.5026304039712,0,0,0.804511273184746,1,0,0,80.4511273184746,100,38.6837884686233,0,0,1,1,0,0,100,100,23.0889769675882,0,1,1,3,0,100,100,100,89.2716694505484,0,0,0,0,0,0,0,0
E01026206,East Midlands,E07000139,North Kesteven,859.387878417969,43.3889621496612,0,0,0.685897427247362,1,0,0,68.5897427247362,100,38.2563331406365,0,0,1,1,0,0,100,100,23.086282111457,0,1,1,3,0,100,100,100,89.3000375454444,0,0,0,0,0,0,0,0
E01026207,East Midlands,E07000139,North Kesteven,576.230590820313,120,0,0,0,0,0,0,0,0,106.812889529009,0,0,0,0,0,0,0,0,42.4866734044009,0,0,0.961759087686191,3.69598468884845,0,0,63.2887199418873,100,120,0,0,0,0,0,0,0,0
E01026208,East Midlands,E07000139,North Kesteven,729.377914428711,92.3417984129463,0,0,0,0,0,0,0,0,91.5818284492405,0,0,0,0,0,0,0,0,35.8336250977839,0,0,3,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026209,East Midlands,E07000139,North Kesteven,1058.80994415283,70.0580440066218,0,0,0.177939645729496,0.242455781037626,0,0,17.7939645729496,24.2455781037626,84.1436520202137,0,0,0,0,0,0,0,0,32.6665242246962,0,0.177939645729496,3.51508843792475,4.24245578103763,0,17.7939645729496,100,100,120,0,0,0,0,0,0,0,0
E01026210,East Midlands,E07000139,North Kesteven,1054.40283966064,98.3692797226722,0,0,0,0.0616509929123014,0,0,0,6.16509929123014,96.9318814620025,0,0,0,0,0,0,0,0,45.029989353958,0,0,0.601880879466824,3.70114943277261,0,0,60.1880879466824,100,120,0,0,0,0,0,0,0,0
E01026211,East Midlands,E07000139,North Kesteven,821.927383422852,59.6822388979239,0,0,0,0.416890090607157,0,0,0,41.6890090607157,61.3224930038505,0,0,0,0.226541562997828,0,0,0,22.6541562997828,31.7975593672727,0,0.226541562997828,1,3.19034852760933,0,22.6541562997828,100,100,120,0,0,0,0,0,0,0,0
E01026212,East Midlands,E07000139,North Kesteven,730.479705810547,54.9405732131316,0,0,0,1,0,0,0,100,66.9686590889018,0,0,0,0,0,0,0,0,34.0571056117566,0,0,1,3.38612367904409,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026213,East Midlands,E07000139,North Kesteven,874.812805175781,50.9067126625234,0,0,0,1,0,0,0,100,67.9699768131805,0,0,0,0,0,0,0,0,34.4129992170622,0,0,1,3.5415617131539,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026214,East Midlands,E07000139,North Kesteven,565.212799072266,47.1684988713002,0,0,0,2,0,0,0,100,35.4963345614645,0,0,1,1,0,0,100,100,22.1579720802614,0,1,2.51851851851852,4,0,100,100,100,96.487640509461,0,0,0,0,0,0,0,0
E01026215,East Midlands,E07000139,North Kesteven,511.225624084473,45.2841385439261,0,0,0.499999992538134,1.24137930211104,0,0,49.9999992538134,100,34.1745692696787,0,0,1,1,0,0,100,100,22.2146339121288,0,1,2,4,0,100,100,100,91.3971960270311,0,0,0,0,0,0,0,0
E01026218,East Midlands,E07000139,North Kesteven,622.505325317383,46.3889912736943,0,0,0.265486711130112,2,0,0,26.5486711130112,100,39.7687615714637,0,0,1,1,0,0,100,100,24.3669557061186,0,1.52389377238136,2.74336282057859,4.51681412250249,0,100,100,100,111.174991571894,0,0,0,0,0,0,0,0
E01026219,East Midlands,E07000139,North Kesteven,557.500350952148,49.1885575220661,0,0,0,1.75691699631789,0,0,0,100,37.0951176785588,0,0,1,1,0,0,100,100,23.0566207470195,0,1,2.50395257127951,4,0,100,100,100,101.569406645343,0,0,0,0,0,0,0,0
E01026220,East Midlands,E07000139,North Kesteven,1122.71312713623,49.0941604738316,0,0,0.135426890280675,1.52796860045127,0,0,13.5426890280675,100,37.1063695463028,0,0,1,1,0,0,100,100,22.9823258644936,0,1,2,4,0,100,100,100,101.946605258573,0,0,0,0,0,0,0,0
E01026221,East Midlands,E07000139,North Kesteven,1144.74875640869,95.4660830011781,0,0,0.18094321598933,0.18094321598933,0,0,18.094321598933,18.094321598933,74.2689410889676,0,0,0,0.18094321598933,0,0,0,18.094321598933,32.4304910537312,0,0.18094321598933,1.57651588569629,4.45813281311081,0,18.094321598933,100,100,120,0,0,0,0,0,0,0,0
E01026222,East Midlands,E07000139,North Kesteven,900.153701782227,59.248959467523,0,0,0,0.580171355081181,0,0,0,58.0171355081181,102.891236898277,0,0,0,0,0,0,0,0,38.0450556502783,0,0,3.60832313302072,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026223,East Midlands,E07000139,North Kesteven,990.499649047852,69.5069194490539,0,0,0,0,0,0,0,0,103.459510237311,0,0,0,0,0,0,0,0,39.4370073431106,0,0,3.17575082550386,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026224,East Midlands,E07000139,North Kesteven,840.657638549805,61.5369199898577,0,0,0,0.230668411656807,0,0,0,23.0668411656807,105.10736694653,0,0,0,0,0,0,0,0,39.1454522326769,0,0,2.95150720489096,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026225,East Midlands,E07000139,North Kesteven,747.00638961792,55.7132304473556,0,0,0,1,0,0,0,100,42.0404730857676,0,0,1,1,0,0,100,100,21.8255460066311,0,1,2,5,0,100,100,100,103.809957761036,0,0,0,0,0,0,0,0
E01026226,East Midlands,E07000139,North Kesteven,894.644821166992,53.2534842456863,0,0,0,1,0,0,0,100,39.5600120107801,0,0,1,1,0,0,100,100,21.0849626245577,0,1,2,5,0,100,100,100,101.74114611288,0,0,0,0,0,0,0,0
E01026227,East Midlands,E07000139,North Kesteven,828.538070678711,53.5412770288081,0,0,0,1,0,0,0,100,79.1952919417642,0,0,0,0,0,0,0,0,30.9276193652711,0,0,2.77393616918418,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026228,East Midlands,E07000139,North Kesteven,680.899627685547,52.898365132993,0,0,0,1,0,0,0,100,77.3315195823631,0,0,0,0,0,0,0,0,30.1795632196031,0,0.406148894220118,2.17799352438958,4,0,40.6148894220118,100,100,120,0,0,0,0,0,0,0,0
E01026229,East Midlands,E07000139,North Kesteven,676.49250793457,83.8622462572207,0,0,0,0,0,0,0,0,84.8243165405009,0,0,0,0,0,0,0,0,33.5386478489726,0,0,3.46091206435026,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026230,East Midlands,E07000139,North Kesteven,588.350173950195,74.6086505295369,0,0,0,0,0,0,0,0,85.8977147697874,0,0,0,0,0,0,0,0,33.8861246859992,0,0,3,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026231,East Midlands,E07000139,North Kesteven,1202.04124450684,55.1014119478803,0,0,0,1,0,0,0,100,80.1012905700406,0,0,0,0,0,0,0,0,31.564326111126,0,0,2,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026232,East Midlands,E07000139,North Kesteven,1118.30602264404,62.3722162113963,0,0,0,0.28078819169021,0,0,0,28.078819169021,83.522296135245,0,0,0,0,0,0,0,0,33.300038994421,0,0,3,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026233,East Midlands,E07000139,North Kesteven,796.586463928223,52.0481597878069,0,0,0,1,0,0,0,100,76.1514103896503,0,0,0,0,0,0,0,0,29.929875045725,0,0.663900419825917,2.14384509112191,4,0,66.3900419825917,100,100,120,0,0,0,0,0,0,0,0
E01026234,East Midlands,E07000139,North Kesteven,1157.97007751465,51.9323018924357,0,0,0,1,0,0,0,100,73.3712270480633,0,0,0,0,0,0,0,0,28.8916652049615,0,0.730732629103134,2.30827782893235,4,0,73.0732629103134,100,100,120,0,0,0,0,0,0,0,0
E01026235,East Midlands,E07000139,North Kesteven,805.40071105957,61.8954576017554,0,0,0,0.393980846883264,0,0,0,39.3980846883264,82.1892070706676,0,0,0,0,0,0,0,0,32.0664701655896,0,0,3.16142270822957,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026236,East Midlands,E07000139,North Kesteven,577.332374572754,68.0561059739378,0,0,0,0,0,0,0,0,83.7284726249402,0,0,0,0,0,0,0,0,32.9138159061271,0,0,3.32824426764688,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026237,East Midlands,E07000139,North Kesteven,542.075439453125,45.73672699637,0,0,0.245934943101082,1.25203254252387,0,0,24.5934943101082,100,34.5978865386338,0,0,1,1,0,0,100,100,22.0250209304131,0,1,2,4,0,100,100,100,92.7860386298974,0,0,0,0,0,0,0,0
E01026238,East Midlands,E07000139,North Kesteven,579.535949707031,48.5421288974453,0,0,0,1,0,0,0,100,37.2978321460025,0,0,1,1,0,0,100,100,23.5252094300927,0,1,2,4,0,100,100,100,101.343269186611,0,0,0,0,0,0,0,0
E01026239,East Midlands,E07000140,South Holland,826.917282104492,80.9961565387238,0,0,0,0,0,0,0,0,63.0104134514251,0,0,0,0,0,0,0,0,23.6353339460241,0,1,1,4,0,100,100,100,120,0,0,0,0,0,0,0,0
E01026240,East Midlands,E07000140,South Holland,1024.61217498779,80.319688431122,0,0,0,0,0,0,0,0,61.9186296478252,0,0,0,0.41390041295264,0,0,0,41.390041295264,23.1427900629795,0,1,1.14004149444794,4,0,100,100,100,120,0,0,0,0,0,0,0,0
E01026241,East Midlands,E07000140,South Holland,820.5400390625,85.0015938145328,0,0,0,0,0,0,0,0,89.435568415893,0,0,0,0,0,0,0,0,34.7753618381099,0,0,1.31476683774025,2.98704663617116,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026242,East Midlands,E07000140,South Holland,660.045822143555,70.123237026102,0,0,0,0,0,0,0,0,80.9539765555849,0,0,0,0,0,0,0,0,32.9476002555007,0,0,1,4.84219001777826,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026243,East Midlands,E07000140,South Holland,605.839141845703,65.4945267442684,0,0,0,0,0,0,0,0,80.2575106720033,0,0,0,0,0,0,0,0,32.3412455869594,0,0,1,5,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026244,East Midlands,E07000140,South Holland,579.267250061035,94.3930996947003,0,0,0,0,0,0,0,0,86.4241841078785,0,0,0,0,0,0,0,0,36.7949899518966,0,0,1,3.17981651724145,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026245,East Midlands,E07000140,South Holland,991.663024902344,95.8560774981095,0,0,0,0,0,0,0,0,113.299721176147,0,0,0,0,0,0,0,0,37.5559161849552,0,0,1.67845659925919,3,0,0,83.9228299629596,100,120,0,0,0,0,0,0,0,0
E01026246,East Midlands,E07000140,South Holland,1010.79479980469,113.471336253974,0,0,0,0,0,0,0,0,117.027876175755,0,0,0,0,0,0,0,0,38.0138269771201,0,0,1.69821240283265,2.69821240283265,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026247,East Midlands,E07000140,South Holland,866.243682861328,79.2557923203322,0,0,0,0,0,0,0,0,81.3719637664409,0,0,0,0,0,0,0,0,34.3821337282294,0,0,1,3.83803680899464,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026248,East Midlands,E07000140,South Holland,948.085117340088,108.180526224327,0,0,0,0,0,0,0,0,101.274776354749,0,0,0,0,0,0,0,0,37.2368942082269,0,0,1.71973094716203,2.82847533740996,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026249,East Midlands,E07000140,South Holland,821.602928161621,118.038796591752,0,0,0,0,0,0,0,0,99.723297646095,0,0,0,0,0,0,0,0,36.0126392275389,0,0,1.25743855190448,3.46959896299292,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026250,East Midlands,E07000140,South Holland,893.878479003906,99.3210106532791,0,0,0,0,0,0,0,0,103.695756149151,0,0,0,0,0,0,0,0,36.5283822633278,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026251,East Midlands,E07000140,South Holland,841.797561645508,95.6448221969146,0,0,0,0,0,0,0,0,103.292096752385,0,0,0,0,0,0,0,0,36.3369451296156,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026252,East Midlands,E07000140,South Holland,827.980163574219,96.4351740605808,0,0,0,0,0,0,0,0,100.925094988541,0,0,0,0,0,0,0,0,35.4256610389362,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026253,East Midlands,E07000140,South Holland,847.111938476563,104.18646105287,0,0,0,0,0,0,0,0,105.716085597972,0,0,0,0,0,0,0,0,37.3559974030419,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026254,East Midlands,E07000140,South Holland,887.501205444336,114.249603871741,0,0,0,0,0,0,0,0,105.203606784558,0,0,0,0,0,0,0,0,33.0084325918735,0,0,1.4562874283618,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026255,East Midlands,E07000140,South Holland,918.324600219727,97.4068869257475,0,0,0,0,0,0,0,0,101.910346753554,0,0,0,0,0,0,0,0,31.5406133766912,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026256,East Midlands,E07000140,South Holland,731.258480072021,107.463822687632,0,0,0,0,0,0,0,0,105.679884302416,0,0,0,0,0,0,0,0,33.3942149623098,0,0,1.92732557798332,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026257,East Midlands,E07000140,South Holland,909.821594238281,105.510548324839,0,0,0,0,0,0,0,0,106.140537441199,0,0,0,0,0,0,0,0,33.1277330177362,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026258,East Midlands,E07000140,South Holland,793.968147277832,90.2581787065591,0,0,0,0,0,0,0,0,100.103817557195,0,0,0,0,0,0,0,0,36.3721284392296,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026259,East Midlands,E07000140,South Holland,747.201614379883,105.565675559449,0,0,0,0,0,0,0,0,111.228390547611,0,0,0,0,0,0,0,0,40.9710529125622,0,0,1.3413940319517,2,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026260,East Midlands,E07000140,South Holland,910.884475708008,86.4956350772797,0,0,0,0,0,0,0,0,97.3097077175794,0,0,0,0,0,0,0,0,35.4239681180332,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026262,East Midlands,E07000140,South Holland,678.114700317383,82.9764260916268,0,0,0,0,0,0,0,0,113.868337909697,0,0,0,0,0,0,0,0,38.5557369999495,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026263,East Midlands,E07000140,South Holland,855.614944458008,79.2301606189531,0,0,0,0,0,0,0,0,113.887652280799,0,0,0,0,0,0,0,0,37.7485342402963,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026264,East Midlands,E07000140,South Holland,675.988945007324,71.5386472279407,0,0,0,0,0,0,0,0,111.354290969817,0,0,0,0,0,0,0,0,37.2960533224964,0,0,2,3.21540880064826,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026265,East Midlands,E07000140,South Holland,543.129486083984,82.8468684290031,0,0,0,0,0,0,0,0,109.222290082943,0,0,0,0,0,0,0,0,35.0841291806949,0,0,2,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026266,East Midlands,E07000140,South Holland,976.782791137695,66.5188469011941,0,0,0,0,0,0,0,0,108.696799884264,0,0,0,0,0,0,0,0,35.6306845732058,0,0,2,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026267,East Midlands,E07000140,South Holland,1251.00470733643,74.5707385985855,0,0,0,0,0,0,0,0,111.858028862433,0,0,0,0,0,0,0,0,35.8412147283029,0,0,2,3.86745964420724,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026268,East Midlands,E07000140,South Holland,927.890480041504,79.4593814338529,0,0,0,0,0,0,0,0,109.976151324464,0,0,0,0,0,0,0,0,35.1632412487223,0,0,2,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026269,East Midlands,E07000140,South Holland,983.160018920898,78.4954054649874,0,0,0,0,0,0,0,0,108.694713556895,0,0,0,0,0,0,0,0,36.1180440374816,0,0,2,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026270,East Midlands,E07000140,South Holland,790.779495239258,83.3917605226066,0,0,0,0,0,0,0,0,103.770013723823,0,0,0,0,0,0,0,0,36.5790998295783,0,0,2,3.4489247320646,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026271,East Midlands,E07000140,South Holland,803.534027099609,79.8320241446771,0,0,0,0,0,0,0,0,104.15869039202,0,0,0,0,0,0,0,0,37.2252375171071,0,0,2,3.18518518448187,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026272,East Midlands,E07000140,South Holland,594.147521972656,72.5188564616607,0,0,0,0,0,0,0,0,105.445705437735,0,0,0,0,0,0,0,0,36.1478166240515,0,0,2,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026273,East Midlands,E07000140,South Holland,761.019012451172,72.3532549016601,0,0,0,0,0,0,0,0,107.110614294794,0,0,0,0,0,0,0,0,38.3699721918733,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026274,East Midlands,E07000140,South Holland,802.471160888672,78.9138278856253,0,0,0,0,0,0,0,0,108.989894848659,0,0,0,0,0,0,0,0,39.5436960811634,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026275,East Midlands,E07000140,South Holland,913.010231018066,69.4683103817742,0,0,0,0,0,0,0,0,109.176740055479,0,0,0,0,0,0,0,0,37.8118736609479,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026276,East Midlands,E07000140,South Holland,1033.11518859863,103.964260963016,0,0,0,0,0,0,0,0,88.3750704209502,0,0,0,0,0,0,0,0,34.5273972700661,0,0.148148153618403,1.5792181006899,3.1316872476608,0,14.8148153618403,100,100,120,0,0,0,0,0,0,0,0
E01026277,East Midlands,E07000140,South Holland,748.264495849609,85.2769474998168,0,0,0,0,0,0,0,0,84.8001853011418,0,0,0,0,0,0,0,0,26.8001132923736,0,1,1,3,0,100,100,100,120,0,0,0,0,0,0,0,0
E01026278,East Midlands,E07000140,South Holland,647.291309356689,93.6665183537719,0,0,0,0,0,0,0,0,85.9818062415304,0,0,0,0,0,0,0,0,27.9963216856881,0,0.7898193868936,1,2.20197045284294,0,78.98193868936,100,100,120,0,0,0,0,0,0,0,0
E01026279,East Midlands,E07000140,South Holland,652.605682373047,89.4584673494909,0,0,0,0,0,0,0,0,87.1317728409196,0,0,0,0,0,0,0,0,27.6802281056408,0,1,1,3,0,100,100,100,120,0,0,0,0,0,0,0,0
E01026280,East Midlands,E07000140,South Holland,1084.13321685791,120,0,0,0,0,0,0,0,0,110.976059102266,0,0,0,0,0,0,0,0,39.2298634001087,0,0,1,3.28137254154763,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026281,East Midlands,E07000140,South Holland,571.827117919922,101.134703245898,0,0,0,0,0,0,0,0,109.135484409831,0,0,0,0,0,0,0,0,36.5934386597804,0,0,2,3.52230484739506,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026282,East Midlands,E07000140,South Holland,757.830390930176,103.224194202339,0,0,0,0,0,0,0,0,105.415189590772,0,0,0,0,0,0,0,0,37.618653207663,0,0,1.61009817291987,3.38990182708013,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026283,East Midlands,E07000140,South Holland,771.647796630859,107.787424254976,0,0,0,0,0,0,0,0,94.7112386119512,0,0,0,0,0,0,0,0,36.7242834488884,0,0,2,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026284,East Midlands,E07000140,South Holland,830.10591506958,106.319884779166,0,0,0,0,0,0,0,0,99.3365692926338,0,0,0,0,0,0,0,0,31.450602498564,0,0,1.81562098897562,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026285,East Midlands,E07000140,South Holland,647.291305541992,104.971675184429,0,0,0,0,0,0,0,0,110.619376202851,0,0,0,0,0,0,0,0,39.6448770400689,0,0,2.5632184035396,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026286,East Midlands,E07000140,South Holland,529.312118530273,85.2850989595141,0,0,0,0,0,0,0,0,98.6298810157359,0,0,0,0,0,0,0,0,35.6694376238503,0,0,2.38152611437419,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026287,East Midlands,E07000141,South Kesteven,674.138053894043,79.6655702743828,0,0,0,0,0,0,0,0,82.1455073208556,0,0,0,0,0,0,0,0,29.5877048572681,0,0.804173358985937,3,6,0,80.4173358985936,100,100,120,0,0,0,0,0,0,0,0
E01026288,East Midlands,E07000141,South Kesteven,805.070182800293,70.5192076069921,0,0,0,0,0,0,0,0,79.8214524829472,0,0,0,0,0,0,0,0,28.6377962453023,0,1,3,6,0,100,100,100,120,0,0,0,0,0,0,0,0
E01026289,East Midlands,E07000141,South Kesteven,928.427703857422,80.55941732267,0,0,0,0,0,0,0,0,82.0829018717922,0,0,0,0,0,0,0,0,28.2592308148253,0,1,3,6,0,100,100,100,120,0,0,0,0,0,0,0,0
E01026290,East Midlands,E07000141,South Kesteven,979.285614013672,84.5728950025403,0,0,0,0,0,0,0,0,106.492884993262,0,0,0,0,0,0,0,0,44.1525416085131,0,0,0.569060777741916,3.13038674875069,0,0,56.9060777741916,100,120,0,0,0,0,0,0,0,0
E01026291,East Midlands,E07000141,South Kesteven,908.9501953125,20.478809858047,0,1,1,1,0,100,100,100,22.1041907084806,0,1,1,1,0,100,100,100,15.3807141731282,0.3309523785542,2,2,9.4559523785542,33.09523785542,100,100,100,55.1550712170107,0,0,0,1,0,0,0,100
E01026292,East Midlands,E07000141,South Kesteven,668.727638244629,15.8451131353304,0.208737859259381,1,1,1,20.8737859259381,100,100,100,16.3868447000954,0,1,1,1,0,100,100,100,13.2991911877375,1,1,2,5.80906146592934,100,100,100,100,35.8608901355996,0,0,1,1,0,0,100,100
E01026293,East Midlands,E07000141,South Kesteven,913.278533935547,21.9730213176825,0.296208527004882,0.851895728143706,0.851895728143706,1,29.6208527004882,85.1895728143706,85.1895728143706,100,17.8507705798175,0,1,1,1,0,100,100,100,14.0373105661406,0.579383873942899,1,2,5.84360188932074,57.9383873942899,100,100,100,39.7827607978805,0,0,0.851895728143706,1,0,0,85.1895728143706,100
E01026294,East Midlands,E07000141,South Kesteven,700.108055114746,15.9664295313369,0.428129832645746,1,1,1,42.8129832645746,100,100,100,14.2160898477276,0.853168472016807,1,1,1,85.3168472016807,100,100,100,11.3840803153024,1,2,2,6,100,100,100,100,27.703106533919,0,0.853168472016807,1,1,0,85.3168472016807,100,100
E01026296,East Midlands,E07000141,South Kesteven,704.436393737793,88.4923059831564,0,0,0,0,0,0,0,0,104.745055277141,0,0,0,0,0,0,0,0,37.4990178112474,0,0,1,3.52380952638821,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026297,East Midlands,E07000141,South Kesteven,634.100967407227,78.9423377621953,0,0,0,0,0,0,0,0,100.904452565298,0,0,0,0,0,0,0,0,35.9177121564919,0,0,1,3.79180887987978,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026298,East Midlands,E07000141,South Kesteven,939.24853515625,75.4468544975657,0,0,0,0,0,0,0,0,98.4151839895973,0,0,0,0,0,0,0,0,35.0107491316434,0,0,1,3.19354838709677,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026299,East Midlands,E07000141,South Kesteven,776.936004638672,77.5312946861799,0,0,0,0,0,0,0,0,101.077757719374,0,0,0,0,0,0,0,0,35.908899641728,0,0,1,3,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026300,East Midlands,E07000141,South Kesteven,679.548477172852,84.0465755081274,0,0,0,0,0,0,0,0,103.007723167572,0,0,0,0,0,0,0,0,36.3976916283851,0,0,1,3.19108279353744,0,0,100,100,120,0,0,0,0,0,0,0,0
