LSOA_code,Region,LA_Code,LA_Name,GP_pop,GPPTt,GPPT15n,GPPT30n,GPPT45n,GPPT60n,GPPT15pct,GPPT30pct,GPPT45pct,GPPT60pct,GPCyct,GPCyc15n,GPCyc30n,GPCyc45n,GPCyc60n,GPCyc15pct,GPCyc30pct,GPCyc45pct,GPCyc60pct,GPCart,GPCar15n,GPCar30n,GPCar45n,GPCar60n,GPCar15pct,GPCar30pct,GPCar45pct,GPCar60pct
E01026322,East Midlands,E07000141,South Kesteven,523,13.2015177065767,1.04780114722753,5.24282982791587,10,10,80.4971319311663,100,100,100,9.04047217537943,3,6,10,10,100,100,100,100,9.17003353691423,8.72275334608031,10,10,10,100,100,100,100
E01026323,East Midlands,E07000141,South Kesteven,827,8.71480184551962,2.21281741233374,7.92140266021765,10,10,67.956469165659,100,100,100,7.98217179902755,3.35550181378476,5.67956469165659,10,10,100,100,100,100,7.64171803210118,5.43288996372431,10,10,10,100,100,100,100
E01026324,East Midlands,E07000141,South Kesteven,871,14.0382446362719,1.01492537313433,7.96555683122847,10,10,87.6004592422503,100,100,100,12.2896273013022,1.73478760045924,5.15958668197474,10,10,100,100,100,100,10.2967400433078,4.45235361653272,10,10,10,100,100,100,100
E01026325,East Midlands,E07000141,South Kesteven,587,7.06609123506124,1,4.23168654173765,7.72742759795571,10,100,100,100,100,7.03971812940423,2.61158432708688,5,9.17376490630324,10,100,100,100,100,6.89713635893681,4,10,10,10,100,100,100,100
E01026326,East Midlands,E07000141,South Kesteven,626,9.95130410731854,1.55591054313099,5,10,10,100,100,100,100,8.51441677588467,4,5.57827476038339,9.7667731629393,10,100,100,100,100,7.24494092023857,4.61661341853035,10,10,10,100,100,100,100
E01026327,East Midlands,E07000141,South Kesteven,598,11.6319500523092,1.21571906354515,5,9.07357859531773,10,100,100,100,100,9.08714918759232,3.40635451505017,5,9.82943143812709,10,100,100,100,100,8.07310193328069,4,10,10,10,100,100,100,100
E01026328,East Midlands,E07000141,South Kesteven,587,4.60808080808081,1,4,10,10,100,100,100,100,6.32592592592593,2.88074957410562,5,9.82623509369676,10,100,100,100,100,6.45035017604378,4.39011925042589,10,10,10,100,100,100,100
E01026329,East Midlands,E07000141,South Kesteven,815,7.8329848768431,1.13128834355828,8.21226993865031,9.01349693251534,10,100,100,100,100,8.99062327633756,0.874846625766871,1.34233128834356,4.21717791411043,7.77055214723926,87.4846625766871,100,100,100,6.94897404758561,2.46748466257669,10,10,10,100,100,100,100
E01026330,East Midlands,E07000141,South Kesteven,804,18.1385452270934,0.461442786069652,6.12437810945274,10,10,46.1442786069652,100,100,100,28.9552972731337,0,0.626865671641791,4.25124378109453,9.30970149253731,0,46.1442786069652,100,100,13.6371345929285,1.00746268656716,10,10,10,71.5174129353234,100,100,100
E01026331,East Midlands,E07000141,South Kesteven,1052,9.38475649489511,0.846007604562738,4.52566539923954,7.01996197718631,10,84.6007604562738,100,100,100,11.1027397260274,0.698669201520913,1.75570342205323,5.21577946768061,10,69.8669201520913,100,100,100,7.88785265358488,2.84410646387833,10,10,10,100,100,100,100
E01026332,East Midlands,E07000141,South Kesteven,958,12.7407373389446,0.659707724425887,5.04592901878914,9.160751565762,10,65.9707724425887,100,100,100,19.6037735849057,0.374739039665971,1.55114822546973,4.36951983298539,9.20668058455115,37.4739039665971,92.4843423799583,100,100,11.4875472221734,1.4446764091858,10,10,10,81.8371607515658,100,100,100
E01026333,East Midlands,E07000141,South Kesteven,957,14.5509829654505,1.08568443051202,8.74503657262278,9.71368861024033,10,70.2194357366771,100,100,100,23.5459459459459,0,1.25809822361546,6.41588296760711,10,0,87.1473354231975,100,100,12.2143941120752,1.81191222570533,10,10,10,87.1473354231975,100,100,100
E01026334,East Midlands,E07000141,South Kesteven,636,19.8288674472328,0,3.13207547169811,9.43867924528302,9.81289308176101,0,100,100,100,13.0265991133629,0.812893081761006,1.81289308176101,6.43081761006289,10,81.2893081761006,100,100,100,9.66431937842825,2,10,10,10,100,100,100,100
E01026335,East Midlands,E07000141,South Kesteven,608,16.1418873902614,0.601973684210526,4.39638157894737,10,10,60.1973684210526,100,100,100,10.0565681961031,1,2,7,10,100,100,100,100,8.72189826713576,2.79440789473684,10,10,10,100,100,100,100
E01026336,East Midlands,E07000141,South Kesteven,683,8.34630102040816,1,2.49341142020498,9.67496339677892,10,100,100,100,100,7.82079081632653,1,2,6,10,100,100,100,100,7.5294451257404,1.51976573938507,10,10,10,100,100,100,100
E01026337,East Midlands,E07000141,South Kesteven,623,11.2928804137336,1,2.32744783306581,10,10,100,100,100,100,8.6928529238039,1,2,7,10,100,100,100,100,7.93672174908885,2,10,10,10,100,100,100,100
E01026338,East Midlands,E07000141,South Kesteven,489,6.81844547811288,1.20858895705521,6.05725971370143,7.48875255623722,10,100,100,100,100,7.60855784469097,0.848670756646217,1.56850715746421,4.73415132924335,9.58282208588957,84.8670756646217,100,100,100,6.57059434930043,2.41717791411043,10,10,10,100,100,100,100
E01026339,East Midlands,E07000141,South Kesteven,555,12.5939788445891,0.50990990990991,3.32972972972973,8.64144144144144,9.15135135135135,50.990990990991,100,100,100,8.48413344182262,1,2.50990990990991,4,7.28288288288288,100,100,100,100,7.26192862702347,2.56576576576577,10,10,10,100,100,100,100
E01026340,East Midlands,E07000141,South Kesteven,908,16.6582397951748,0.174008810572687,7.06167400881057,7.90638766519824,9.86013215859031,17.4008810572687,100,100,100,16.3058608058608,0.155286343612335,6.84581497797357,10,10,15.5286343612335,100,100,100,11.6207326646253,7.59251101321586,10,10,10,100,100,100,100
E01026341,East Midlands,E07000141,South Kesteven,592,17.0135523309436,0,3.44087837837838,8.1875,10,0,100,100,100,18.4220305242203,0,3,3.22466216216216,6,0,100,100,100,9.21709355377724,3,10,10,10,100,100,100,100
E01026342,East Midlands,E07000141,South Kesteven,570,21.5808665289198,0,3.10526315789474,4.68245614035088,9.64912280701754,0,100,100,100,21.5464285714286,0,3,3,6,0,100,100,100,10.9610500723975,3,10,10,10,100,100,100,100
E01026343,East Midlands,E07000141,South Kesteven,860,9.39940814181473,2.40232558139535,7.11162790697674,10,10,100,100,100,100,8.11625403659849,3.88139534883721,6,9.64767441860465,10,100,100,100,100,7.5972927240304,6.52325581395349,10,10,10,100,100,100,100
E01026344,East Midlands,E07000141,South Kesteven,691,9.65915273345589,1.4616497829233,6.63096960926194,10,10,100,100,100,100,8.41786179921773,3.41823444283647,6,9.41823444283647,10,100,100,100,100,7.73173391461528,7.39073806078148,10,10,10,100,100,100,100
E01026345,East Midlands,E07000141,South Kesteven,632,11.4966934307201,1.81803797468354,5.44936708860759,10,10,100,100,100,100,8.78635778635779,4,6,10,10,100,100,100,100,7.92476191269078,5.01740506329114,10,10,10,100,100,100,100
E01026346,East Midlands,E07000141,South Kesteven,518,8.9794517578643,1.28957528957529,4.38223938223938,10,10,100,100,100,100,8.24476110645432,3,3,4.8030888030888,10,100,100,100,100,7.45384732635703,3,10,10,10,100,100,100,100
E01026347,East Midlands,E07000141,South Kesteven,655,7.16862260654725,2.68854961832061,4,10,10,100,100,100,100,7.43298332303891,3,3,5.18931297709924,10,100,100,100,100,7.62819032598381,3,10,10,10,100,100,100,100
E01026348,East Midlands,E07000141,South Kesteven,480,11.633571554232,1,4,9.6,10,100,100,100,100,9.72521008403361,3,3,5,10,100,100,100,100,8.39058833082183,3,10,10,10,100,100,100,100
E01026349,East Midlands,E07000141,South Kesteven,787,11.1633568225496,1.87928843710292,4,10,10,84.3710292249047,100,100,100,8.48366431774503,3,3,5.19186785260483,10,100,100,100,100,8.57379251134312,3.75222363405337,10,10,10,100,100,100,100
E01026350,East Midlands,E07000141,South Kesteven,782,5.13294117647059,2.61892583120205,4.72250639386189,10,10,100,100,100,100,6.44235294117647,3,3,5.83375959079284,10,100,100,100,100,6.83329417116502,3.1304347826087,10,10,10,100,100,100,100
E01026351,East Midlands,E07000141,South Kesteven,850,5.54330708661417,2.84588235294118,4.57529411764706,10,10,100,100,100,100,6.73359580052493,3,3.15411764705882,5.84588235294118,10,100,100,100,100,7.02038710010959,4.28235294117647,10,10,10,100,100,100,100
E01026352,East Midlands,E07000141,South Kesteven,546,15.9694260690846,0.578754578754579,5.35714285714286,10,10,57.8754578754579,100,100,100,10.6568236233041,2.71428571428571,5.35714285714286,10,10,100,100,100,100,9.93572253298017,4,10,10,10,100,100,100,100
E01026353,East Midlands,E07000141,South Kesteven,851,5.768,2.29612220916569,6.4289071680376,10,10,100,100,100,100,6.56307692307692,3.88014101057579,6,10,10,100,100,100,100,7.01715073160025,5,10,10,10,100,100,100,100
E01026354,East Midlands,E07000141,South Kesteven,482,19.2830860718078,0,4.22821576763485,10,10,0,100,100,100,13.8864818024263,1.20539419087137,5,9.48547717842324,10,74.2738589211618,100,100,100,11.8990553627808,3.46265560165975,10,10,10,100,100,100,100
E01026355,East Midlands,E07000141,South Kesteven,976,8.53545061410566,1.28586065573771,5.91290983606557,7.61168032786885,9.15368852459016,87.3975409836066,100,100,100,9.6806517311609,0.846311475409836,3,7.80122950819672,10,84.6311475409836,100,100,100,7.52225673057882,4,10,10,10,100,100,100,100
E01026356,East Midlands,E07000141,South Kesteven,559,19.290672702256,0,4,8.61001788908766,10,0,100,100,100,16.7982689747004,0,3.61001788908766,5.45796064400716,9.61001788908766,0,100,100,100,11.6995274242802,5,10,10,10,100,100,100,100
E01026357,East Midlands,E07000141,South Kesteven,581,17.556368906167,0,4.3631669535284,10,10,0,100,100,100,14.2004249291785,1.40619621342513,4,5,10,79.6901893287435,100,100,100,10.9494973586571,5,10,10,10,100,100,100,100
E01026358,East Midlands,E07000141,South Kesteven,620,16.2065312166008,0.411290322580645,4,9.79193548387097,10,41.1290322580645,100,100,100,11.8352517985612,2.41129032258065,3.16451612903226,5,10,100,100,100,100,10.0555468298548,4.3741935483871,10,10,10,100,100,100,100
E01026359,East Midlands,E07000141,South Kesteven,663,16.440509772211,0.153846153846154,4,9.3921568627451,10,15.3846153846154,100,100,100,11.1668757841907,2.34690799396682,3.80693815987934,5,10,100,100,100,100,9.54864509371921,5,10,10,10,100,100,100,100
E01026360,East Midlands,E07000141,South Kesteven,868,22.39525658725,0,2.40783410138249,5.8110599078341,10,0,100,100,100,21.7375171781951,0,2,3,6.75921658986175,0,100,100,100,13.3517591622353,1.52534562211982,10,10,10,85.0230414746544,100,100,100
E01026361,East Midlands,E07000141,South Kesteven,1133,11.0218775131915,0.867608120035305,3.04854368932039,5.07060900264784,8.55957634598411,86.7608120035304,100,100,100,13.0822526861801,0.680494263018535,1,2.48896734333628,5.46954986760812,68.0494263018535,100,100,100,8.63026666853242,1.52868490732568,10,10,10,100,100,100,100
E01026362,East Midlands,E07000141,South Kesteven,631,22.1611879931707,0.161648177496038,1.80824088748019,7.04754358161648,10,16.1648177496038,100,100,100,18.6607854297097,0,1,3.70047543581616,10,0,100,100,100,11.2777288558474,1.16164817749604,10,10,10,100,100,100,100
