LSOA_code,Region,LA_Code,LA_Name,GP_pop,GPPTt,GPPT15n,GPPT30n,GPPT45n,GPPT60n,GPPT15pct,GPPT30pct,GPPT45pct,GPPT60pct,GPCyct,GPCyc15n,GPCyc30n,GPCyc45n,GPCyc60n,GPCyc15pct,GPCyc30pct,GPCyc45pct,GPCyc60pct,GPCart,GPCar15n,GPCar30n,GPCar45n,GPCar60n,GPCar15pct,GPCar30pct,GPCar45pct,GPCar60pct
E01026220,East Midlands,E07000139,North Kesteven,1022.5,9.26170169320049,1.73515892420538,8.15442542787286,10,10,87.6283618581907,100,100,100,8.16034390352836,3.21574572127139,10,10,10,100,100,100,100,6.84198302813756,9.45809290953545,10,10,10,100,100,100,100
E01026221,East Midlands,E07000139,North Kesteven,969.2,34.613523619639,0.106789104416013,2.19108543128353,4.49628559636814,6.68179942220388,10.6789104416013,64.4036318613289,85.9781262897235,85.9781262897235,26.9322776845638,0.106789104416013,0.884647131654973,4.56087494841106,8.57387536112257,10.6789104416013,44.4490301279406,100,100,13.0044966442953,1.95583986793232,10,10,10,75.2992158481222,100,100,100
E01026222,East Midlands,E07000139,North Kesteven,739.2,19.3769284469032,0,6.95048701298701,9.12297077922078,10,0,100,100,100,11.3436632536974,1,4.62513528138528,7.87270021645022,10,100,100,100,100,9.04839021615472,5,10,10,10,100,100,100,100
E01026223,East Midlands,E07000139,North Kesteven,844.8,11.0030090270812,0.507457386363636,6.24502840909091,8.7946259469697,10,50.7457386363636,100,100,100,8.46490471414243,1,2.93560606060606,7.17447916666667,10,100,100,100,100,7.66922768304915,2.85274621212121,10,10,10,100,100,100,100
E01026224,East Midlands,E07000139,North Kesteven,797.7,19.1588862837046,0.162467092892065,5.34210856211608,8.78763946345744,10,16.2467092892065,100,100,100,10.9099648300117,1,3.16911119468472,7.83753290710793,10,100,100,100,100,8.97189331770223,4.00388617274665,10,10,10,100,100,100,100
E01026225,East Midlands,E07000139,North Kesteven,762.1,13.6970413703047,0.650177142107335,4.60477627607926,9.10694134628002,10,65.0177142107335,100,100,100,9.98117356392835,1,4.41569347854612,10,10,100,100,100,100,7.61408276714021,2.74898307308752,10,10,10,100,100,100,100
E01026226,East Midlands,E07000139,North Kesteven,803,8.67067819639838,1,8.60921544209215,10,10,100,100,100,100,8.37189365165491,1,7.02453300124533,10,10,100,100,100,100,7.18978296256104,2.70049813200498,10,10,10,100,100,100,100
E01026227,East Midlands,E07000139,North Kesteven,746.5,7.55228316712832,2.92016075016745,5.27729403884796,10,10,100,100,100,100,7.67044715447154,3.59102478231748,4,8,9,100,100,100,100,6.70002032520325,4.5476222371065,10,10,10,100,100,100,100
E01026228,East Midlands,E07000139,North Kesteven,612.7,15.2244893608021,0.767912518361351,4.56144932267015,8.03753876285295,10,39.2524889831892,100,100,100,10.7052885225111,3.18769381426473,4,8,8.18769381426473,100,100,100,100,8.25967025998732,4.81230618573527,10,10,10,100,100,100,100
E01026229,East Midlands,E07000139,North Kesteven,517.5,14.1820328935378,0.8,4,7.6,10,40,100,100,100,11.2456766256591,3,5,7,10,100,100,100,100,8.29144112478032,4.53333333333333,10,10,10,100,100,100,100
E01026230,East Midlands,E07000139,North Kesteven,558.2,12.6434382422496,2.50555356503046,4,8.49247581512003,10,100,100,100,100,10.4900322841001,3,4,7,10,100,100,100,100,7.69000807102502,4.2603009673952,10,10,10,100,100,100,100
E01026231,East Midlands,E07000139,North Kesteven,938.9,12.0199730976172,2.20822238790074,4.24720417509852,10,10,88.9764618170199,100,100,100,8.8532282859339,3,4,7.8897646181702,8.8897646181702,100,100,100,100,7.69770945426595,4.13696879326872,10,10,10,100,100,100,100
E01026232,East Midlands,E07000139,North Kesteven,906.5,8.80382962760875,3.08416988416988,5.03452840595698,9.46254826254826,10,100,100,100,100,8.36777338603425,3.35289575289575,4.16028681742967,7.33447324875896,8.73127413127413,100,100,100,100,7.35629336846728,5.16028681742968,10,10,10,100,100,100,100
E01026233,East Midlands,E07000139,North Kesteven,696.3,16.5506575565203,0.357317248312509,4.55407152089617,6.97142036478529,10,35.7317248312509,100,100,100,12.0877843601896,2.85135717363206,4,8,8,100,100,100,100,9.01201421800948,4.55407152089617,10,10,10,100,100,100,100
E01026234,East Midlands,E07000139,North Kesteven,1031.9,17.0131902141802,0.423490648318635,3.8560907064638,5.42959589107472,10,21.1745324159318,100,100,100,16.8628693088765,1.59579416610137,4,7.59879833317182,8.40120166682818,59.8798333171819,100,100,100,10.6137602358336,4.85715670123074,10,10,10,100,100,100,100
E01026235,East Midlands,E07000139,North Kesteven,694.2,8.93640283520378,3.10386055891674,5.05704407951599,9.85090751944685,10,100,100,100,100,7.84172474896633,3.40204552002305,4,7.7288965715932,10,100,100,100,100,6.72697578263438,4.25295303946989,10,10,10,100,100,100,100
E01026236,East Midlands,E07000139,North Kesteven,404.6,12.5381832331665,1.88877904102818,4,8.70019772614928,10,100,100,100,100,9.92739276703112,3,4.7441917943648,7.2558082056352,10,100,100,100,100,7.71231286795627,4.7441917943648,10,10,10,100,100,100,100
E01026237,East Midlands,E07000139,North Kesteven,514.3,11.5766954851105,2.49387517013416,10,10,10,100,100,100,100,10.5918347742555,1,10,10,10,100,100,100,100,7.04365033621518,9.75403461014972,10,10,10,100,100,100,100
E01026238,East Midlands,E07000139,North Kesteven,466.3,15.6580115898035,0.282436199871327,10,10,10,28.2436199871327,100,100,100,13.0481100141044,1.49560368861248,10,10,10,100,100,100,100,8.43730606488011,9.77803988848381,10,10,10,100,100,100,100
E01026239,East Midlands,E07000140,South Holland,770.3,12.368782877772,0.720887965727638,1.72088796572764,8.60443982863819,10,72.0887965727638,100,100,100,9.02417225373904,1,1.72088796572764,4.94236011943399,10,100,100,100,100,6.88991232594121,2.72088796572764,10,10,10,100,100,100,100
E01026240,East Midlands,E07000140,South Holland,963.5,13.9001853344077,0.657706279190452,1.84981837052413,9.24909185262065,10,65.7706279190452,100,100,100,9.28300966962127,1,1.52797093928386,5.44981837052413,10,100,100,100,100,7.53578162771958,2.43248572911261,10,10,10,100,100,100,100
E01026241,East Midlands,E07000140,South Holland,698,45.3115370678657,0,0,3.19426934097421,3.99283667621776,0,0,79.8567335243553,79.8567335243553,35.0317423133236,0,0,4.73352435530086,9,0,0,100,100,16.4156759394827,0.293409742120344,10,10,10,14.6704871060172,100,100,100
E01026242,East Midlands,E07000140,South Holland,625.5,11.49022845953,1,3.67274180655476,7.49608313349321,10,100,100,100,100,8.56983028720627,1,2.67274180655476,4,7.83804956035172,100,100,100,100,6.87378590078329,3.83804956035172,10,10,10,100,100,100,100
E01026243,East Midlands,E07000140,South Holland,586.2,7.83433238636364,1,3.73729102695326,9.03718867280791,10,100,100,100,100,7.47491477272727,1,3,4.30330945069942,7.43398157625384,100,100,100,100,6.18417613636364,4,10,10,10,100,100,100,100
E01026244,East Midlands,E07000140,South Holland,560.4,26.6170475975521,0.65667380442541,2.60653104925054,5.79978586723769,7.35849393290507,42.6124197002141,72.6802284082798,81.7273376159886,81.7273376159886,16.2508650793651,0.817273376159886,2.09047109207709,4.73786581013562,9.45182012847966,81.7273376159886,100,100,100,9.02700793650794,3.01284796573876,10,10,10,100,100,100,100
E01026245,East Midlands,E07000140,South Holland,913,19.7793462654204,0.835706462212486,4.48116100766703,8.30120481927711,8.64096385542169,55.4874041621029,83.0120481927711,83.0120481927711,100,18.3995186194369,0.505147864184009,2.81533406352683,5.81533406352684,7.61730558598028,25.2573932092004,83.0120481927711,100,100,9.77452770208901,3.93428258488499,10,10,10,100,100,100,100
