LSOA_code,Region,LA_Code,LA_Name,Hosp_pop,HospPTt,HospPT15n,HospPT30n,HospPT45n,HospPT60n,HospPT15pct,HospPT30pct,HospPT45pct,HospPT60pct,HospCyct,HospCyc15n,HospCyc30n,HospCyc45n,HospCyc60n,HospCyc15pct,HospCyc30pct,HospCyc45pct,HospCyc60pct,HospCart,HospCar15n,HospCar30n,HospCar45n,HospCar60n,HospCar15pct,HospCar30pct,HospCar45pct,HospCar60pct
E01026260,East Midlands,E07000140,South Holland,881.720563,55.0144587095165,0,0,0,1,0,0,0,100,94.7247532103691,0,0,0,0,0,0,0,0,36.1146366970672,0,0,3,5,0,0,100,100
E01026262,East Midlands,E07000140,South Holland,645.752336,53.9340270483873,0,0,0,0.763458,0,0,0,76.3458,109.32583795015,0,0,0,0,0,0,0,0,33.0226856595636,0,0,3,5,0,0,100,100
E01026263,East Midlands,E07000140,South Holland,698.423815,55.5320359612513,0,0,0,1,0,0,0,100,109.950214459474,0,0,0,0,0,0,0,0,32.5705165929844,0,0,3,5.149321,0,0,100,100
E01026264,East Midlands,E07000140,South Holland,669.981216,50.2688268077167,0,0,0,1,0,0,0,100,109.026900865852,0,0,0,0,0,0,0,0,32.322560649938,0,0,3,5,0,0,100,100
E01026265,East Midlands,E07000140,South Holland,517.233926,44.7428806211082,0,0,0.448065,1,0,0,44.8065,100,106.858931473816,0,0,0,0,0,0,0,0,30.5655569222833,0,0.246435,3,5.735234,0,24.6435,100,100
E01026266,East Midlands,E07000140,South Holland,849.064245,46.1411510665462,0,0,0.245657,1,0,0,24.5657,100,106.361437970287,0,0,0,0,0,0,0,0,31.3003396106216,0,0,3,5.828784,0,0,100,100
E01026267,East Midlands,E07000140,South Holland,1159.825973,48.1883312041353,0,0,0.089918,1,0,0,8.9918,100,109.262787564391,0,0,0,0,0,0,0,0,31.5157910135398,0,0.089918,3,4.860127,0,8.9918,100,100
E01026268,East Midlands,E07000140,South Holland,857.491681,56.3389837715063,0,0,0,0.718673,0,0,0,71.8673,107.817820829942,0,0,0,0,0,0,0,0,30.7741571742264,0,0.116707,3,5.640049,0,11.6707,100,100
E01026269,East Midlands,E07000140,South Holland,922.804317,58.9417138708728,0,0,0,0.447488,0,0,0,44.7488,106.206762959666,0,0,0,0,0,0,0,0,31.4282810647046,0,0,3,5.583333,0,0,100,100
E01026270,East Midlands,E07000140,South Holland,726.866413,74.5375059683562,0,0,0,0,0,0,0,0,101.650405289799,0,0,0,0,0,0,0,0,31.6204239300637,0,0.295652,3,5.295652,0,29.5652,100,100
E01026271,East Midlands,E07000140,South Holland,717.385547,62.1270923634967,0,0,0,0.430249,0,0,0,43.0249,102.04826795799,0,0,0,0,0,0,0,0,32.1650379236164,0,0,3,5.20558,0,0,100,100
E01026272,East Midlands,E07000140,South Holland,486.684468,56.2900561256092,0,0,0,1,0,0,0,100,103.120359563431,0,0,0,0,0,0,0,0,31.6572572095242,0,0,3,5.489177,0,0,100,100
E01026273,East Midlands,E07000140,South Holland,645.752334,53.5587130576457,0,0,0,1,0,0,0,100,105.318148612433,0,0,0,0,0,0,0,0,35.2097889468201,0,0,3,5,0,0,100,100
E01026274,East Midlands,E07000140,South Holland,737.40071,62.7600594720011,0,0,0,0.429999,0,0,0,42.9999,107.224747428917,0,0,0,0,0,0,0,0,35.6358546875348,0,0,3,5,0,0,100,100
E01026275,East Midlands,E07000140,South Holland,857.491682,52.1367631441608,0,0,0,0.878378,0,0,0,87.8378,106.953202727463,0,0,0,0,0,0,0,0,33.9303109231943,0,0,3,5,0,0,100,100
E01026276,East Midlands,E07000140,South Holland,913.323448,91.7903264310247,0,0,0,0.341407,0,0,0,17.0703,86.0817362456776,0,0,0,0,0,0,0,0,33.4232019319586,0,0,2.993079,5.22376,0,0,100,100
E01026277,East Midlands,E07000140,South Holland,663.660639,63.0470912006615,0,0,0,0.157142,0,0,0,15.7142,81.6919721312442,0,0,0,0,0,0,0,0,26.1437287594639,0,1,1,3,0,100,100,100
E01026278,East Midlands,E07000140,South Holland,613.096018,80.4019933171858,0,0,0,0,0,0,0,0,82.9020565421121,0,0,0,0,0,0,0,0,27.1689822494775,0,1,1,3,0,100,100,100
E01026279,East Midlands,E07000140,South Holland,646.805764,65.0903290044555,0,0,0,0,0,0,0,0,84.0346001623111,0,0,0,0,0,0,0,0,27.0361967899398,0,1,1,3,0,100,100,100
E01026280,East Midlands,E07000140,South Holland,1049.215866,119.590023607133,0,0,0,0,0,0,0,0,109.838718758918,0,0,0,0,0,0,0,0,33.5013433420462,0,0.288152,1.612449,4.434738,0,28.8152,100,100
E01026281,East Midlands,E07000140,South Holland,538.302517,97.3741821477442,0,0,0,0,0,0,0,0,105.961720478387,0,0,0,0,0,0,0,0,31.9272761727557,0,0.549902,3,5.244618,0,54.9902,100,100
E01026282,East Midlands,E07000140,South Holland,751.095293,104.593273279911,0,0,0,0,0,0,0,0,103.557359696539,0,0,0,0,0,0,0,0,31.7852401777576,0,0.389901,3,4.798036,0,38.9901,100,100
E01026283,East Midlands,E07000140,South Holland,671.034646,105.970032729334,0,0,0,0,0,0,0,0,92.4979115920798,0,0,0,0,0,0,0,0,33.4548934069353,0,0,3,4.734693,0,0,100,100
E01026284,East Midlands,E07000140,South Holland,676.301792,100.343544289355,0,0,0,0,0,0,0,0,96.9815724022544,0,0,0,0,0,0,0,0,26.8652964105071,0,1,3,5,0,100,100,100
E01026285,East Midlands,E07000140,South Holland,641.538616,100.032452509953,0,0,0,0,0,0,0,0,108.718711715561,0,0,0,0,0,0,0,0,33.4646500516748,0,0,3.402298,4.183908,0,0,100,100
E01026286,East Midlands,E07000140,South Holland,370.807214,82.4061097516124,0,0,0,0,0,0,0,0,96.2445907470114,0,0,0,0,0,0,0,0,35.1430384139156,0,0,3,5,0,0,100,100
E01026287,East Midlands,E07000141,South Kesteven,636.112042,14.9712396259095,0.602023,1,1,1,60.2023,100,100,100,13.3315598991256,1,1,1,1,100,100,100,100,10.7868383747622,1,1.372681,3,7,100,100,100,100
E01026288,East Midlands,E07000141,South Kesteven,754.109217,16.2926086812373,0.211948,1,1,1,21.1948,100,100,100,11.2376726780401,1,1,1,1,100,100,100,100,9.86122772394849,1,1.788051,3,7,100,100,100,100
E01026289,East Midlands,E07000141,South Kesteven,807.744297,19.0709689286015,0,1,1,1,0,100,100,100,14.6905925490823,0.79814,1,1,1,79.814,100,100,100,12.079318704819,1,2,3.40239,7,100,100,100,100
E01026290,East Midlands,E07000141,South Kesteven,992.248971,53.3451061551259,0,0,0,0.872432,0,0,0,87.2432,102.320072656311,0,0,0,0,0,0,0,0,34.5289714702612,0,0,3.107027,5.892972,0,0,100,100
E01026291,East Midlands,E07000141,South Kesteven,832.416432,22.6275009396488,0,1,1,1,0,100,100,100,22.9119224363538,0,1,1,1,0,100,100,100,16.1705761150339,0,2,3,9,0,100,100,100
E01026292,East Midlands,E07000141,South Kesteven,662.929583,18.4983415583099,0,1,1,1,0,100,100,100,17.4370783273898,0,1,1,1,0,100,100,100,13.1791674739923,1,1,3,7,100,100,100,100
E01026293,East Midlands,E07000141,South Kesteven,785.217562,21.4105568154218,0,1,1,1,0,100,100,100,18.5659818000445,0,1,1,1,0,100,100,100,14.5558859655302,0.711748,1,3,7.135245,71.1748,100,100,100
E01026294,East Midlands,E07000141,South Kesteven,675.802,17.0190684767975,0,1,1,1,0,100,100,100,15.1768483913673,0.528571,1,1,1,52.8571,100,100,100,12.2790380167514,1,1,3,7.842857,100,100,100,100
E01026296,East Midlands,E07000141,South Kesteven,698.328735,46.8219983229969,0,0,0.354838,1,0,0,35.4838,100,74.7844417436677,0,0,0,0,0,0,0,0,28.3668326303931,0,1,3,4,0,100,100,100
E01026297,East Midlands,E07000141,South Kesteven,584.622365,36.2631747783835,0,0,1,1,0,0,100,100,70.0818289444457,0,0,0,0,0,0,0,0,26.7583407018061,0,1,3,4.423853,0,100,100,100
E01026298,East Midlands,E07000141,South Kesteven,919.305263,34.8277669906616,0,0,1,1,0,0,100,100,69.1230227554676,0,0,0,0,0,0,0,0,26.7147953077804,0,1,3,4.339556,0,100,100,100
E01026299,East Midlands,E07000141,South Kesteven,773.417846,33.9148986805691,0,0,1,1,0,0,100,100,67.487297968918,0,0,0,0,0,0,0,0,25.2982868333881,0,1,3,5,0,100,100,100
E01026300,East Midlands,E07000141,South Kesteven,648.984463,36.0327598164876,0,0,1,1,0,0,100,100,66.9272270711263,0,0,0,0,0,0,0,0,25.0754268747966,0,1,3,5,0,100,100,100
E01026301,East Midlands,E07000141,South Kesteven,716.564662,27.3896523531927,0,0.851796,1,1,0,85.1796,100,100,64.2966006918116,0,0,0,0,0,0,0,0,23.4715152947095,0,1,3,5,0,100,100,100
E01026302,East Midlands,E07000141,South Kesteven,502.024343,37.4970417826167,0,0,1,1,0,0,100,100,69.765420061328,0,0,0,0,0,0,0,0,26.454624741942,0,1,3,4.713675,0,100,100,100
E01026303,East Midlands,E07000141,South Kesteven,499.87894,37.4424104306125,0,0,1,2,0,0,100,100,53.7960931822311,0,0,0,2,0,0,0,100,22.4534033206082,0,2,2,4.787553,0,100,100,100
E01026304,East Midlands,E07000141,South Kesteven,544.932407,38.8588350401254,0,0,1,1,0,0,100,100,53.9115922835778,0,0,0,1.805118,0,0,0,100,22.3928688562327,0,2,2,4,0,100,100,100
E01026305,East Midlands,E07000141,South Kesteven,639.330148,40.3427512101524,0,0,1,1.627516,0,0,100,100,55.1192789269203,0,0,0,2,0,0,0,100,22.6103715407361,0,2,2,4.614093,0,100,100,100
E01026306,East Midlands,E07000141,South Kesteven,723.000871,34.2403211822177,0,0,1,1.146884,0,0,100,100,52.2231536171275,0,0,0,2,0,0,0,100,21.9459201359801,0,2,2,4.146884,0,100,100,100
E01026307,East Midlands,E07000141,South Kesteven,589.985876,34.4482024774602,0,0.227272,1,1.42909,0,22.7272,100,100,51.5913634812296,0,0,0,2,0,0,0,100,21.5868162393388,0,2,2,4.42909,0,100,100,100
E01026308,East Midlands,E07000141,South Kesteven,639.330148,29.0321771063225,0,0.684563,1,1,0,68.4563,100,100,19.2128409688585,0,1,1,1,0,100,100,100,16.3069046324595,0,2,3,8.684563,0,100,100,100
E01026309,East Midlands,E07000141,South Kesteven,705.837645,18.6903765329529,0,1,1,1.259878,0,100,100,100,16.5423872775314,0,1,1,1,0,100,100,100,14.8937383907066,0.645896,2,3,9,64.5896,100,100,100
E01026310,East Midlands,E07000141,South Kesteven,451.607369,19.5473917113497,0,1,1,1,0,100,100,100,18.7730742155872,0,1,1,1,0,100,100,100,15.09495503495,0.529691,2,3,9,52.9691,100,100,100
E01026311,East Midlands,E07000141,South Kesteven,688.67442,22.5712355585339,0,1,1,1.562305,0,100,100,100,16.4547366615837,0,1,1,1,0,100,100,100,14.9173227480402,0.41433,1.722741,3,8.41433,41.433,100,100,100
E01026312,East Midlands,E07000141,South Kesteven,484.861119,26.0268086731188,0,1,1,1,0,100,100,100,17.6910593821225,0,1,1,1,0,100,100,100,15.447249028181,0,2,3,8.5,0,100,100,100
E01026313,East Midlands,E07000141,South Kesteven,665.074985,24.8304487866307,0.17258,0.667741,1,1,17.258,66.7741,100,100,26.6620374882828,0.348387,0.782258,0.782258,1,34.8387,78.2258,78.2258,100,12.6632842125905,0.782258,1.667741,2.348387,7.43387,78.2258,100,100,100
E01026314,East Midlands,E07000141,South Kesteven,510.605957,34.4075706544912,0,0,1,1,0,0,100,100,48.4184033975661,0,0,0,1,0,0,0,100,18.8814229192974,0,1,3.30042,8,0,100,100,100
E01026315,East Midlands,E07000141,South Kesteven,976.158447,36.3591701885439,0,0,1,1,0,0,100,100,34.1872170178395,0,0.36923,0.797802,1,0,36.923,79.7802,100,21.4356884470526,0,1.518681,3.076923,8.313186,0,100,100,100
E01026316,East Midlands,E07000141,South Kesteven,918.23256,57.8712605896477,0,0,0.517523,1.019859,0,0,51.7523,63.3177,69.5377220021542,0,0,0,0.115654,0,0,0,11.5654,28.1407010527085,0,0.894859,3.281542,4.53271,0,89.4859,100,100
E01026317,East Midlands,E07000141,South Kesteven,888.196915,19.576475534941,0.301932,1,1.301932,3,30.1932,100,100,100,14.2297265293724,0.760869,1,1,1,76.0869,100,100,100,15.8448630090011,0.339371,1.578502,3,8.10628,33.9371,100,100,100
E01026318,East Midlands,E07000141,South Kesteven,765.908935,27.2689690470593,0,0.683473,1.210084,2.210084,0,68.3473,100,100,16.1585893972461,0.210084,1,1,1,21.0084,100,100,100,17.0680240605595,0.210084,1.789915,3,8.683473,21.0084,100,100,100
E01026319,East Midlands,E07000141,South Kesteven,1075.919692,29.5285629685469,0,0.538384,1,1.296111,0,53.8384,100,100,18.2866653983048,0,1,1,1,0,100,100,100,17.3270393608123,0,2,3,8.802592,0,100,100,100
E01026320,East Midlands,E07000141,South Kesteven,612.512607,33.4534370737731,0,0.436077,1,1,0,43.6077,100,100,17.0447314310052,0,1,1,1,0,100,100,100,14.4475433148273,1,2,3,9,100,100,100,100
E01026321,East Midlands,E07000141,South Kesteven,498.806238,26.5738495120608,0,1,1,1,0,100,100,100,17.5120575695263,0,1,1,1,0,100,100,100,14.45906335555,1,2,3,9,100,100,100,100
E01026322,East Midlands,E07000141,South Kesteven,544.932408,20.6821841777022,0,1,1,1.484251,0,100,100,100,13.1688378244034,1,1,1,1,100,100,100,100,13.0266304332269,1,2,3,9,100,100,100,100
E01026323,East Midlands,E07000141,South Kesteven,861.379376,17.1580461936229,0.414694,1,1,2.3599,41.4694,100,100,100,12.1971815489747,0.876712,1,1,1,87.6712,100,100,100,12.7425676533633,1,1.410958,3,7.382316,100,100,100,100
E01026324,East Midlands,E07000141,South Kesteven,908.578248,19.9005199272696,0,1,1,1.619834,0,100,100,100,16.3120700981821,0,1,1,1,0,100,100,100,13.6076402762886,1,2,2.876033,7,100,100,100,100
E01026325,East Midlands,E07000141,South Kesteven,611.439906,18.0807830384863,0,1,1,1,0,100,100,100,14.249660929975,1,1,1,1,100,100,100,100,12.3058138869694,1,1,3,7,100,100,100,100
E01026326,East Midlands,E07000141,South Kesteven,653.275269,14.066609359673,0.609195,1,1,1,60.9195,100,100,100,11.0981568322713,1,1,1,1,100,100,100,100,10.704092247778,1,1,3,7.195402,100,100,100,100
E01026327,East Midlands,E07000141,South Kesteven,623.239623,17.6505397981441,0,1,1,1,0,100,100,100,11.9593269197193,1,1,1,1,100,100,100,100,10.8978180779508,1,1,3,7.020654,100,100,100,100
E01026328,East Midlands,E07000141,South Kesteven,611.439906,14.9464774913173,0.563157,1,1,1,56.3157,100,100,100,14.1328127485706,0.826315,1,1,1,82.6315,100,100,100,11.7753419510011,1,1,3,7,100,100,100,100
E01026329,East Midlands,E07000141,South Kesteven,848.506956,42.7214014307524,0,0,1,1,0,0,100,100,59.2083676269147,0,0,0,0.657395,0,0,0,65.7395,21.5574760226863,0,1.539823,3,7.211125,0,100,100,100
E01026330,East Midlands,E07000141,South Kesteven,837.77994,31.5917129883717,0,0.587708,0.866837,0.866837,0,58.7708,86.6837,86.6837,43.0834557952353,0,0,0.338028,1,0,0,33.8028,100,17.3539187178067,0,1.133162,2.295774,6.084507,0,100,100,100
E01026331,East Midlands,E07000141,South Kesteven,1096.301025,52.98253280793,0,0,0.429549,0.978473,0,0,42.9549,84.6379,56.071210406303,0,0,0,0.943248,0,0,0,94.3248,27.3550016493884,0,1.85225,4,6.761252,0,100,100,100
E01026332,East Midlands,E07000141,South Kesteven,998.685179,40.5240258228305,0,0.106337,0.690655,0.893662,0,10.6337,69.0655,89.3662,50.4998293988482,0,0,0.209452,0.690655,0,0,20.9452,69.0655,25.3038181382423,0,0.690655,2.584317,5.939849,0,69.0655,100,100
E01026333,East Midlands,E07000141,South Kesteven,996.539779,47.3289599657337,0,0.384284,1.01184,1.31001,0,38.4284,69.6447,82.5618,39.492122440686,0,0,0.825618,1,0,0,82.5618,100,18.5830228777417,0.068891,1.787944,2.756727,7.693218,6.8891,100,100,100
E01026334,East Midlands,E07000141,South Kesteven,664.002284,37.6303699046904,0,0.187399,1,1.382875,0,18.7399,100,100,48.84066873895,0,0,0.187399,2,0,0,18.7399,100,20.356730220882,0,2,2,5.807754,0,100,100,100
E01026335,East Midlands,E07000141,South Kesteven,632.893938,31.0874564247996,0,0.601694,1,2,0,60.1694,100,100,51.1288285363453,0,0,0,2,0,0,0,100,20.5399932293444,0,2,2,5.376271,0,100,100,100
E01026336,East Midlands,E07000141,South Kesteven,712.273857,41.7121844345264,0,0,1,1.519578,0,0,100,100,54.6328711849027,0,0,0,2,0,0,0,100,22.1951560140698,0,2,2,5,0,100,100,100
E01026337,East Midlands,E07000141,South Kesteven,650.057163,35.2892110677601,0,0,1,1.80528,0,0,100,100,53.3047281379579,0,0,0,2,0,0,0,100,21.7957731765259,0,2,2,5,0,100,100,100
E01026338,East Midlands,E07000141,South Kesteven,509.533255,37.3965458196435,0,0.208421,0.639999,1.208421,0,20.8421,63.9999,100,62.3420736760839,0,0,0,0.639999,0,0,0,63.9999,23.1562707560788,0,1.151578,3.36,6.568421,0,100,100,100
E01026339,East Midlands,E07000141,South Kesteven,578.186156,51.0045401860325,0,0,0,1.283858,0,0,0,100,75.466909631738,0,0,0,0,0,0,0,0,26.4125582610203,0,1,3.74397,7.027829,0,100,100,100
E01026340,East Midlands,E07000141,South Kesteven,947.195504,20.9864931996664,0,1,1,2,0,100,100,100,20.2280620943705,0,1,1,1,0,100,100,100,13.2378267178006,1,2,3,7,100,100,100,100
E01026341,East Midlands,E07000141,South Kesteven,616.803414,48.0690693176608,0,0,0,1,0,0,0,100,83.074665269364,0,0,0,0,0,0,0,0,30.1058222805359,0,0.172173,3,5,0,17.2173,100,100
E01026342,East Midlands,E07000141,South Kesteven,593.20398,52.6828879416194,0,0,0,1,0,0,0,100,87.0940890795276,0,0,0,0,0,0,0,0,31.662123057696,0,0,3,5,0,0,100,100
E01026343,East Midlands,E07000141,South Kesteven,895.705827,20.9252942089273,0,1,1,2.881437,0,100,100,100,13.8547846424479,0.881437,1,1,1,88.1437,100,100,100,14.4599475134321,0.647904,1,3,7.40479,64.7904,100,100,100
E01026344,East Midlands,E07000141,South Kesteven,719.782766,24.9870126756289,0,1,1,2.207153,0,100,100,100,16.085034499201,0.213114,1,1,1,21.3114,100,100,100,16.222389630672,0,1.205663,3,8.207153,0,100,100,100
E01026345,East Midlands,E07000141,South Kesteven,658.638775,17.9928481726203,0.161237,1,1,1.610749,16.1237,100,100,100,12.25604265732,1,1,1,1,100,100,100,100,12.6440439290356,0.775244,1,3,6.775244,77.5244,100,100,100
E01026346,East Midlands,E07000141,South Kesteven,540.641601,9.43059853782083,1,1,1,1,100,100,100,100,9.21746460140891,1,1,1,1,100,100,100,100,7.947015802561,1,1.527777,2.486111,7,100,100,100,100
E01026347,East Midlands,E07000141,South Kesteven,683.310911,9.62188166707184,1,1,1,1,100,100,100,100,8.55661933632415,1,1,1,1,100,100,100,100,7.88301667845006,1,2,2.681318,7,100,100,100,100
E01026348,East Midlands,E07000141,South Kesteven,499.878941,11.0825018573855,1,1,1,1,100,100,100,100,10.8371258137036,1,1,1,1,100,100,100,100,8.9507966716167,1,1.276824,2.476394,7,100,100,100,100
E01026349,East Midlands,E07000141,South Kesteven,821.689418,17.4153654431226,0.191906,1,1,1,19.1906,100,100,100,11.1838399621352,1,1,1,1,100,100,100,100,10.1868393675102,1,2,4.090078,7,100,100,100,100
E01026350,East Midlands,E07000141,South Kesteven,814.180506,11.8202684879303,0.74967,1,1,1,74.967,100,100,100,9.308085676057,1,1,1,1,100,100,100,100,9.77262851905823,1,2,4.667984,7,100,100,100,100
E01026351,East Midlands,E07000141,South Kesteven,886.051514,12.12601283237,0.846246,1,1,1,84.6246,100,100,100,9.69324915355077,1,1,1,1,100,100,100,100,9.05102908572719,1,2,5,7,100,100,100,100
E01026352,East Midlands,E07000141,South Kesteven,569.604544,10.7400877249308,1,1,1,1,100,100,100,100,9.58954518258049,1,1,1,1,100,100,100,100,8.85475665288074,1,1,2.813559,7,100,100,100,100
E01026353,East Midlands,E07000141,South Kesteven,886.051513,11.5826390114367,1,1,1,2.53874,100,100,100,100,9.71877214205141,1,1,1,1,100,100,100,100,10.0440073227402,1,1.146489,3,7.681598,100,100,100,100
E01026354,East Midlands,E07000141,South Kesteven,503.097045,16.2561647095862,0.462686,1,1,1,46.2686,100,100,100,12.3198316673772,1,1,1,1,100,100,100,100,10.9490167619487,1,1,2.251599,6.742004,100,100,100,100
E01026355,East Midlands,E07000141,South Kesteven,1017.993808,35.1307106595584,0,0,1.722866,2,0,0,100,100,44.2886353078079,0,0,0.616438,1.846153,0,0,61.6438,100,18.6516592671037,0,2,3.846153,9.846153,0,100,100,100
E01026356,East Midlands,E07000141,South Kesteven,582.476963,26.7298938891059,0,0.817679,1,1,0,81.7679,100,100,20.1309908132415,0,1,1,1,0,100,100,100,14.5537186059486,1,2,5,7,100,100,100,100
E01026357,East Midlands,E07000141,South Kesteven,606.076399,20.3139811492714,0,1,1,1,0,100,100,100,17.5394447298132,0,1,1,1,0,100,100,100,13.3848504911461,1,2,5,7,100,100,100,100
E01026358,East Midlands,E07000141,South Kesteven,644.693655,18.4909711686093,0,1,1,1,0,100,100,100,14.760576916949,0.410981,1,1,1,41.0981,100,100,100,12.4184940574372,1,2,3.96173,7,100,100,100,100
E01026359,East Midlands,E07000141,South Kesteven,689.747121,18.8173327264688,0,1,1,1,0,100,100,100,14.7454136558952,0.346811,1,1,1,34.6811,100,100,100,12.3356487381221,1,2,5,7,100,100,100,100
E01026360,East Midlands,E07000141,South Kesteven,904.287439,53.5075812417108,0,0,0.139976,0.836298,0,0,13.9976,83.6298,60.117810727025,0,0,0,0.431791,0,0,0,43.1791,23.1326940742699,0,1.850533,2,5.163701,0,100,100,100
E01026361,East Midlands,E07000141,South Kesteven,1182.117152,59.6595869113237,0,0,0,0.52813,0,0,0,52.813,96.5952312399616,0,0,0,0,0,0,0,0,32.4116081216833,0,0.186932,2.68058,6,0,18.6932,100,100
E01026362,East Midlands,E07000141,South Kesteven,657.566074,49.7793174454492,0,0,0.1615,1.1615,0,0,16.15,100,48.9209964162754,0,0,0,1,0,0,0,100,20.2322915029943,0,2,2,5.784665,0,100,100,100
E01026363,East Midlands,E07000141,South Kesteven,595.349382,37.4216414855967,0,0.891891,0.891891,0.891891,0,89.1891,89.1891,89.1891,26.6504402325071,0,0.574774,1,1.317117,0,57.4774,100,100,12.4675861348899,1,2,2,5.574774,100,100,100,100
E01026364,East Midlands,E07000141,South Kesteven,703.692243,49.5580176513227,0,0,0.210365,1.210365,0,0,21.0365,100,51.9407225141416,0,0,0,1,0,0,0,100,21.92313181374,0,2,2,5.210365,0,100,100,100
E01026365,East Midlands,E07000141,South Kesteven,966.504133,39.6752301283106,0,0,0.611542,1,0,0,61.1542,100,41.6020858957616,0,0,0.920088,1.236403,0,0,92.0088,100,19.4101923345323,0,2,3.260821,8.649278,0,100,100,100
E01026366,East Midlands,E07000142,West Lindsey,998.9102,50.4813518685809,0,0,0.510615,0.789808,0,0,51.0615,78.9808,69.8904323335421,0,0,0,0.105095,0,0,0,10.5095,25.9576991962174,0,0.894904,1.894904,6.789808,0,89.4904,100,100
E01026367,East Midlands,E07000142,West Lindsey,748.652442,45.9189409794625,0,0,0.746458,0.902266,0,0,74.6458,90.2266,67.4621221892298,0,0,0,0.175637,0,0,0,17.5637,25.2329180292883,0,1,5.043909,7.647308,0,100,100,100
E01026368,East Midlands,E07000142,West Lindsey,699.873387,49.7903017611117,0,0,0.187878,1,0,0,18.7878,100,74.1597665969695,0,0,0,0,0,0,0,0,27.175685916935,0,1,6,7.187878,0,100,100,100
E01026369,East Midlands,E07000142,West Lindsey,515.361312,22.7091492254615,0,1,1,1,0,100,100,100,26.7029424776976,0,1,1,1,0,100,100,100,14.8501913808771,0.757201,1,2.757201,6.746913,75.7201,100,100,100
E01026370,East Midlands,E07000142,West Lindsey,823.941851,24.2909650149302,0,1,1,1,0,100,100,100,23.3608814134335,0,1,1,1,0,100,100,100,13.5564785780465,1,1,2.287001,6.405405,100,100,100,100
E01026371,East Midlands,E07000142,West Lindsey,507.938413,25.6805534151536,0,1,1,1,0,100,100,100,29.4983145919027,0,0.49478,1,1,0,49.478,100,100,16.3925711354123,0,1,2.49478,6,0,100,100,100
E01026372,East Midlands,E07000142,West Lindsey,969.2186,39.8566372561418,0,0,0.916849,0.916849,0,0,91.6849,91.6849,46.0370562525226,0,0,0.808533,0.808533,0,0,80.8533,80.8533,19.9416447568274,0,1,2.891684,7.835886,0,100,100,100
E01026373,East Midlands,E07000142,West Lindsey,753.954513,32.5685509333416,0,0.75668,0.932489,1.312236,0,75.668,93.2489,93.2489,38.9868698543137,0,0.13924,0.75668,0.831223,0,13.924,75.668,83.1223,17.6572204442257,0.13924,1,2.014064,6.850914,13.924,100,100,100
E01026374,East Midlands,E07000142,West Lindsey,659.577647,21.7376900455428,0,1,1,1,0,100,100,100,18.6336712603999,0,1,1,1,0,100,100,100,12.8916204215922,1,1.419614,5,9.070739,100,100,100,100
E01026375,East Midlands,E07000142,West Lindsey,659.577647,40.3578675486691,0,0.840836,0.840836,1.213826,0,84.0836,84.0836,84.0836,36.5049541165625,0,0.840836,0.840836,0.840836,0,84.0836,84.0836,84.0836,13.0574767435197,1,2,5,9.657556,100,100,100,100
E01026376,East Midlands,E07000142,West Lindsey,796.371081,23.4207602079595,0,1,1,1.169107,0,100,100,100,18.2643753885272,0,1,1,1,0,100,100,100,12.4362148726513,1,1.778961,5,9,100,100,100,100
E01026377,East Midlands,E07000142,West Lindsey,889.687533,22.3967554821438,0,1,1,1,0,100,100,100,16.7774888869392,0,1,1,1,0,100,100,100,11.6874621340434,1,1.37783,5,9.215733,100,100,100,100
E01026378,East Midlands,E07000142,West Lindsey,735.927471,9.8707692886276,1,1,1,1,100,100,100,100,9.0088294899982,1,1,1,1,100,100,100,100,7.42408029929451,1,2,5,10,100,100,100,100
E01026379,East Midlands,E07000142,West Lindsey,676.544274,15.4671312225391,0.485893,1,1,1,48.5893,100,100,100,11.5337782950653,1,1,1,1,100,100,100,100,9.19769649177116,1,2,5,9.175548,100,100,100,100
E01026380,East Midlands,E07000142,West Lindsey,704.115045,20.5773304002512,0,1,1,1,0,100,100,100,13.8762838883833,0.799698,1,1,1,79.9698,100,100,100,9.65258087170891,1,1.701807,5,10,100,100,100,100
E01026381,East Midlands,E07000142,West Lindsey,821.821024,6.52287253699996,1,1,1,1,100,100,100,100,7.40563138297473,1,1,1,1,100,100,100,100,6.89770194308477,1,2,5,9.838709,100,100,100,100
E01026382,East Midlands,E07000142,West Lindsey,632.006877,27.7146865631723,0,0.667785,1,3.442953,0,66.7785,100,100,18.8806431652527,0,1,1,1,0,100,100,100,12.8178284820432,1,2,5,9.667785,100,100,100,100
E01026383,East Midlands,E07000142,West Lindsey,594.89238,19.4507544989114,0,1,1,2.379679,0,100,100,100,15.508542073428,0,1,1,1,0,100,100,100,10.7868057788947,1,2,5,10,100,100,100,100
E01026384,East Midlands,E07000142,West Lindsey,945.889488,12.1005459723071,1,1,1,1.609865,100,100,100,100,12.1640530999986,1,1,1,1,100,100,100,100,8.9581259092086,1,2,5,10,100,100,100,100
E01026385,East Midlands,E07000142,West Lindsey,449.615631,41.3256626146105,0,0.23349,0.57783,1,0,23.349,57.783,100,42.4008358154297,0,0,0.57783,1,0,0,57.783,100,17.6170312686496,0,1,4.23349,10,0,100,100,100
E01026386,East Midlands,E07000142,West Lindsey,608.677764,55.7132204343562,0,0,0,0.827526,0,0,0,82.7526,62.4801958345112,0,0,0,0.250871,0,0,0,25.0871,22.5494036336531,0,1.749128,4.442508,10,0,100,100,100
