LSOA_code,Region,LA_Code,LA_Name,Ph_pop,PhCyct,PhCyc15n,PhCyc30n,PhCyc45n,PhCyc60n,PhCyc15pct,PhCyc30pct,PhCyc45pct,PhCyc60pct,PhCart,PhCar15n,PhCar30n,PhCar45n,PhCar60n,PhCar15pct,PhCar30pct,PhCar45pct,PhCar60pct
E01026316,East Midlands,E07000141,South Kesteven,1086,48.2643333380215,0,0.361878453038674,0.361878453038674,3.77532228360958,--,12.0626151012891,12.0626151012891,100,19.0694209390555,0.361878453038674,10,10,10,12.0626151012891,100,100,100
E01026317,East Midlands,E07000141,South Kesteven,1023,7.64536679742222,8.39784946236559,9,9,10,100,100,100,100,6.83440612022117,10,10,10,10,100,100,100,100
E01026318,East Midlands,E07000141,South Kesteven,896,8.64665466662411,7.35044642857143,9,9,10,100,100,100,100,7.29993694604704,10,10,10,10,100,100,100,100
E01026319,East Midlands,E07000141,South Kesteven,975,10.6710204522673,6.70871794871795,9,9,10,100,100,100,100,8.29188626513527,10,10,10,10,100,100,100,100
E01026320,East Midlands,E07000141,South Kesteven,685,8.11293444269032,4.95766423357664,9,9,10,100,100,100,100,6.77917997639594,10,10,10,10,100,100,100,100
E01026321,East Midlands,E07000141,South Kesteven,563,6.87882308250317,5.14920071047957,9,9.76909413854352,10,100,100,100,100,5.99536823623544,10,10,10,10,100,100,100,100
E01026322,East Midlands,E07000141,South Kesteven,559,7.6607332261453,7.23076923076923,9,9,10,100,100,100,100,6.76100625822957,10,10,10,10,100,100,100,100
E01026323,East Midlands,E07000141,South Kesteven,991,6.46446130491201,7.68213925327952,9,9,10,100,100,100,100,5.84845715088824,10,10,10,10,100,100,100,100
E01026324,East Midlands,E07000141,South Kesteven,926,12.5437434539593,3.78725701943844,9,9,10,100,100,100,100,10.0559920577145,9.7451403887689,10,10,10,100,100,100,100
E01026325,East Midlands,E07000141,South Kesteven,642,8.45062585230227,3.60747663551402,9,9,10,100,100,100,100,7.12244567621409,9,10,10,10,100,100,100,100
E01026326,East Midlands,E07000141,South Kesteven,638,4.99087314879585,7,9,9,10,100,100,100,100,4.4808867618527,10,10,10,10,100,100,100,100
E01026327,East Midlands,E07000141,South Kesteven,639,8.88772756985962,6.17683881064163,9,9,10,100,100,100,100,7.72598816613989,9.40532081377152,10,10,10,100,100,100,100
E01026328,East Midlands,E07000141,South Kesteven,629,6.46544938534629,5.13513513513514,9,9,10,100,100,100,100,5.85671903704038,9,10,10,10,100,100,100,100
E01026329,East Midlands,E07000141,South Kesteven,822,45.6886016047752,0,0,0.298053527980535,4.32238442822384,--,--,29.8053527980535,100,18.5914884808797,0,10,10,10,--,100,100,100
E01026330,East Midlands,E07000141,South Kesteven,909,35.6755978830669,0,0.445544554455446,4.57975797579758,9.1023102310231,--,14.8514851485149,80.4180418041804,100,15.2604436966573,1.33003300330033,9.92959295929593,10,10,47.6347634763476,100,100,100
E01026331,East Midlands,E07000141,South Kesteven,1090,48.3999131152781,0,0,0.680733944954128,8.64678899082569,--,--,9.72477064220184,100,18.936847686017,0.0972477064220184,10,10,10,9.72477064220184,100,100,100
E01026332,East Midlands,E07000141,South Kesteven,989,43.3926035993009,0,0.79474216380182,4.11627906976744,7.61071789686552,--,18.8068756319515,63.3973710819009,89.989888776542,18.7406760285902,0.996966632962588,10,10,10,18.8068756319515,100,100,100
E01026333,East Midlands,E07000141,South Kesteven,1065,32.9648976876681,0,1.05727699530516,6.49953051643192,10,--,52.8638497652582,70.9859154929578,100,14.9565932915541,1.05727699530516,10,10,10,52.8638497652582,100,100,100
E01026334,East Midlands,E07000141,South Kesteven,647,12.2878289896476,1.62596599690881,3.8129829984544,7.77588871715611,10,81.2982998454405,100,100,100,9.19612722513227,4,10,10,10,100,100,100,100
E01026335,East Midlands,E07000141,South Kesteven,754,6.66238734629464,2.42838196286472,4,8,10,100,100,100,100,6.39230660432124,4.35543766578249,10,10,10,100,100,100,100
E01026336,East Midlands,E07000141,South Kesteven,725,7.62131677950221,2,3.68827586206897,7.65931034482759,10,100,100,100,100,7.13091262513997,4,10,10,10,100,100,100,100
E01026337,East Midlands,E07000141,South Kesteven,684,7.82479935753281,2.82017543859649,4,7.82017543859649,10,100,100,100,100,7.05624071847218,4,10,10,10,100,100,100,100
E01026338,East Midlands,E07000141,South Kesteven,550,58.1402752561403,0,0,0,2.19090909090909,--,--,--,73.8181818181818,22.4458930978278,0,10,10,10,--,100,100,100
E01026339,East Midlands,E07000141,South Kesteven,564,66.6048644150898,0,0,0,0,--,--,--,--,25.4133597741461,0,10,10,10,--,100,100,100
E01026340,East Midlands,E07000141,South Kesteven,1011,16.3963041700555,0.282888229475767,9,9,10,14.1444114737883,100,100,100,10.8548565967874,9.14144411473788,10,10,10,100,100,100,100
E01026341,East Midlands,E07000141,South Kesteven,648,21.8693183714937,0,3,3,3,--,100,100,100,10.7767716153258,3,9,10,10,100,100,100,100
E01026342,East Midlands,E07000141,South Kesteven,596,25.9230383898187,0,2.45637583892617,3,3,--,100,100,100,12.5096872257424,2,7.70973154362416,10,10,100,100,100,100
E01026343,East Midlands,E07000141,South Kesteven,951,7.3243676729486,7.4384858044164,9,9,10,100,100,100,100,6.48316683559185,10,10,10,10,100,100,100,100
E01026344,East Midlands,E07000141,South Kesteven,714,8.54545112222092,7.59383753501401,9,9,10,100,100,100,100,7.41227449834574,10,10,10,10,100,100,100,100
E01026345,East Midlands,E07000141,South Kesteven,656,8.02607246694153,7,9,9,10,100,100,100,100,6.96996245323083,10,10,10,10,100,100,100,100
E01026346,East Midlands,E07000141,South Kesteven,536,8.65750212257691,4,4,4,7,100,100,100,100,7.19440384425735,4,9.7294776119403,10,10,100,100,100,100
E01026347,East Midlands,E07000141,South Kesteven,883,5.92472186646121,4,4,4.14382785956965,7.32842582106455,100,100,100,100,5.76510279948362,4,8.20951302378256,9.7202718006795,10,100,100,100,100
E01026348,East Midlands,E07000141,South Kesteven,487,10.0160966070512,4,4,4,7,100,100,100,100,8.14201898982576,4,8.52361396303901,10,10,100,100,100,100
E01026349,East Midlands,E07000141,South Kesteven,828,8.4782068899627,4,4,4.18599033816425,6.81038647342995,100,100,100,100,7.3116990863537,4,6,6,10,100,100,100,100
E01026350,East Midlands,E07000141,South Kesteven,887,5.2458233559546,4,4,4.85118376550169,8.34160090191657,100,100,100,100,5.05197720357563,4,8.22435174746336,9.59526493799324,10,100,100,100,100
E01026351,East Midlands,E07000141,South Kesteven,890,4.91543309409474,4,4,4.85056179775281,8.04943820224719,100,100,100,100,4.55160105712771,4,7.00561797752809,7.30449438202247,10,100,100,100,100
E01026352,East Midlands,E07000141,South Kesteven,587,11.4560095428564,6.08858603066439,9,9,10,100,100,100,100,9.67318444468931,9.33901192504259,10,10,10,100,100,100,100
E01026353,East Midlands,E07000141,South Kesteven,898,6.3982330757791,8.14253897550111,9,9,10,100,100,100,100,6.18347058589735,10,10,10,10,100,100,100,100
E01026354,East Midlands,E07000141,South Kesteven,512,14.3002829727546,2.953125,9,9,10,75.1953125,100,100,100,11.5654717011067,8.751953125,10,10,10,100,100,100,100
E01026355,East Midlands,E07000141,South Kesteven,1046,33.163913887088,0,0,7.58508604206501,10,--,--,100,100,16.0584033769147,0.196940726577438,10,10,10,19.6940726577438,100,100,100
E01026356,East Midlands,E07000141,South Kesteven,606,17.2546714508267,0,4,4,5,--,100,100,100,10.4764651923236,4,10,10,10,100,100,100,100
E01026357,East Midlands,E07000141,South Kesteven,616,14.6466691569786,1.63474025974026,4,4,5,80.5194805194805,100,100,100,9.41731949314217,4,6,10,10,100,100,100,100
E01026358,East Midlands,E07000141,South Kesteven,654,11.8369615511932,3.3960244648318,4,4,5.80428134556575,100,100,100,100,8.60105147596889,4,6.20183486238532,10,10,100,100,100,100
E01026359,East Midlands,E07000141,South Kesteven,698,11.6652951198154,3.37106017191977,4,4,5.80372492836676,100,100,100,100,8.5314793834989,4,6,10,10,100,100,100,100
E01026360,East Midlands,E07000141,South Kesteven,925,17.6777861524183,0.297297297297297,3,5.13297297297297,7.73837837837838,29.7297297297297,100,100,100,10.3640186072505,2.99027027027027,9.27243243243243,10,10,100,100,100,100
E01026361,East Midlands,E07000141,South Kesteven,1184,49.695537405194,0,0,0.165540540540541,2.95101351351351,--,--,16.5540540540541,87.0777027027027,18.5236172463231,0,10,10,10,--,100,100,100
E01026362,East Midlands,E07000141,South Kesteven,702,19.359463520246,0,3,7,10,--,100,100,100,11.0567009574202,3.4045584045584,10,10,10,100,100,100,100
E01026363,East Midlands,E07000141,South Kesteven,555,25.1681176723526,0,2.55135135135135,6.63603603603604,10,--,88.6486486486487,100,100,12.0869285221734,3.65945945945946,10,10,10,100,100,100,100
E01026364,East Midlands,E07000141,South Kesteven,741,24.3066682665489,0,2.58839406207827,6.58839406207827,10,--,100,100,100,12.210558761932,4.00134952766532,10,10,10,100,100,100,100
E01026365,East Midlands,E07000141,South Kesteven,1039,36.7648585949805,0,0.412897016361886,8.29066410009625,10,--,13.7632338787295,100,100,16.910683327413,1.10105871029836,10,10,10,13.7632338787295,100,100,100
E01026366,East Midlands,E07000142,West Lindsey,954,8.74759343267274,0.813417190775681,1.07756813417191,2.04088050314465,5.48637316561845,81.3417190775681,100,100,100,6.35333478138198,1.07756813417191,10,10,10,100,100,100,100
E01026367,East Midlands,E07000142,West Lindsey,773,13.2627925223723,0.684346701164295,1.01811125485123,2.44760672703752,5.58732212160414,68.4346701164295,85.1228978007762,100,100,7.30767926947685,1.01811125485123,10,10,10,85.1228978007762,100,100,100
E01026368,East Midlands,E07000142,West Lindsey,715,8.29856749589975,1,1,1,3,100,100,100,100,7.13697233789975,1,8.77342657342657,10,10,100,100,100,100
E01026369,East Midlands,E07000142,West Lindsey,506,5.92675860437854,1,6.27075098814229,10,10,100,100,100,100,5.29393101001608,5.75691699604743,10,10,10,100,100,100,100
E01026370,East Midlands,E07000142,West Lindsey,979,9.76965248225566,1,8.78958120531154,10,10,100,100,100,100,7.46221113228984,7.43309499489275,10,10,10,100,100,100,100
E01026371,East Midlands,E07000142,West Lindsey,547,10.7172011411372,1,5.48811700182815,10,10,100,100,100,100,8.39008826892091,5.26325411334552,10,10,10,100,100,100,100
E01026372,East Midlands,E07000142,West Lindsey,1073,15.3146401155066,0.842497670083877,1.75862068965517,8.89748369058714,9.50698974836906,84.2497670083877,91.6123019571295,100,100,9.60700994741846,2.48089468779124,10,10,10,91.6123019571295,100,100,100
E01026373,East Midlands,E07000142,West Lindsey,862,20.8381347346295,0.0870069605568446,1.03944315545244,8.3723897911833,9.59396751740139,8.70069605568446,81.0904872389791,100,100,10.7113255752494,2.62180974477958,9.94199535962877,10,10,93.6194895591647,100,100,100
E01026374,East Midlands,E07000142,West Lindsey,668,7.08737942881873,4.18413173652695,5,5.40718562874252,6,100,100,100,100,6.38040172982717,5,10,10,10,100,100,100,100
E01026375,East Midlands,E07000142,West Lindsey,692,9.1335168051503,2.85982658959538,5,5.51878612716763,6,100,100,100,100,7.27715122521338,5,10,10,10,100,100,100,100
E01026376,East Midlands,E07000142,West Lindsey,810,8.77622478720311,4.21358024691358,5,5.78641975308642,6,100,100,100,100,7.60161236872834,5,10,10,10,100,100,100,100
E01026377,East Midlands,E07000142,West Lindsey,936,6.96312866099855,4.29273504273504,5,5.13247863247863,6,100,100,100,100,5.93586906683687,5,10,10,10,100,100,100,100
E01026378,East Midlands,E07000142,West Lindsey,751,8.50070472296824,4,5,5.45006657789614,6.20639147802929,100,100,100,100,7.13745486423868,5,9,10,10,100,100,100,100
E01026379,East Midlands,E07000142,West Lindsey,765,7.57444692994762,4,5,5.66797385620915,6,100,100,100,100,6.71863686032269,5,9,10,10,100,100,100,100
E01026380,East Midlands,E07000142,West Lindsey,768,9.67595412621886,4,5,5.25911458333333,6,100,100,100,100,7.23743215780374,5,9.62890625,10,10,100,100,100,100
E01026381,East Midlands,E07000142,West Lindsey,832,6.86825641178385,3.49038461538462,5,5,6.69110576923077,100,100,100,100,5.86116238784904,5,8.66225961538462,10,10,100,100,100,100
E01026382,East Midlands,E07000142,West Lindsey,771,12.6935068985417,2.83268482490272,5,5.70817120622568,6,70.8171206225681,100,100,100,8.90092672677007,5,9.83009079118029,10,10,100,100,100,100
E01026383,East Midlands,E07000142,West Lindsey,641,9.20595554050261,4.81435257410296,5,6,6,100,100,100,100,7.1555871132787,5,9.40873634945398,10,10,100,100,100,100
E01026384,East Midlands,E07000142,West Lindsey,929,5.792,4,5,6,6,100,100,100,100,5.68577319917974,5,9,10,10,100,100,100,100
E01026385,East Midlands,E07000142,West Lindsey,533,31.7582607999055,0,0.939962476547842,3.59662288930582,6.46529080675422,--,51.5947467166979,100,100,14.3727476493172,2.47842401500938,9.29831144465291,10,10,64.9155722326454,100,100,100
E01026386,East Midlands,E07000142,West Lindsey,544,35.7704515643142,0,0.46875,0.764705882352941,5.00551470588235,--,46.875,65.8088235294118,100,14.7415639132669,0.46875,9.55882352941176,10,10,46.875,100,100,100
E01026387,East Midlands,E07000142,West Lindsey,1135,33.3743629311724,0,0.366519823788546,2.19030837004405,4.97004405286344,--,36.6519823788546,100,100,14.3439102510881,0.79295154185022,7.10484581497797,10,10,45.8149779735683,100,100,100
E01026388,East Midlands,E07000142,West Lindsey,973,23.3337340966481,0,3.36485097636177,5,6,--,100,100,100,11.4850354372919,3.50770811921891,9.14285714285714,10,10,100,100,100,100
E01026389,East Midlands,E07000142,West Lindsey,817,5.01439265332616,1,1,1,2.80171358629131,100,100,100,100,4.65303934957342,1,5,10,10,100,100,100,100
E01026390,East Midlands,E07000142,West Lindsey,877,7.80586682564612,0.9327251995439,1,1.0672748004561,3,93.27251995439,100,100,100,6.95911735030612,1,6.08095781071836,10,10,100,100,100,100
E01026391,East Midlands,E07000142,West Lindsey,853,20.1716111120923,0.268464243845252,1,1.19109026963658,2.07737397420868,26.8464243845252,100,100,100,10.7276474716303,0.963657678780774,6.23329425556858,10,10,88.6283704572099,100,100,100
E01026392,East Midlands,E07000142,West Lindsey,1335,18.3953314206764,0.693632958801498,0.800749063670412,1,2.56629213483146,69.3632958801498,80.0749063670412,100,100,10.005548008969,0.800749063670412,5.80149812734082,10,10,80.0749063670412,100,100,100
E01026393,East Midlands,E07000142,West Lindsey,662,7.96150986532327,1,9.01359516616314,10,10,100,100,100,100,6.66854121952836,8.60725075528701,10,10,10,100,100,100,100
E01026394,East Midlands,E07000142,West Lindsey,803,11.7977041355871,0.769613947696139,9.31257783312578,10,10,61.2702366127024,100,100,100,8.48783278477068,9.03985056039851,10,10,10,100,100,100,100
E01026395,East Midlands,E07000142,West Lindsey,686,5.4533516638507,1,9.58309037900875,10,10,100,100,100,100,4.99748108672833,9.79154518950437,10,10,10,100,100,100,100
E01026396,East Midlands,E07000142,West Lindsey,568,7.31505582545553,1,1.55457746478873,9.15140845070423,10,100,100,100,100,6.47478467716555,2,10,10,10,100,100,100,100
E01026397,East Midlands,E07000142,West Lindsey,1035,15.2843512473407,0.535265700483092,4.63671497584541,8.59323671497584,10,53.5265700483092,100,100,100,9.49740861534067,3.85410628019324,10,10,10,100,100,100,100
E01026398,East Midlands,E07000142,West Lindsey,736,8.49511185706995,0.927989130434783,1.5,9,10,92.7989130434783,100,100,100,7.13021723866082,1.72961956521739,10,10,10,100,100,100,100
E01026399,East Midlands,E07000142,West Lindsey,632,49.3688237404337,0,0,0,6.97784810126582,--,--,--,100,18.4292154697339,0,10,10,10,--,100,100,100
E01026400,East Midlands,E07000142,West Lindsey,648,30.1663447548052,0,0.632716049382716,8.52314814814815,10,--,63.2716049382716,91.9753086419753,100,14.8109937564633,1.42283950617284,9.91975308641975,10,10,42.1296296296296,100,100,100
E01026401,East Midlands,E07000142,West Lindsey,647,11.7249102214073,0.868624420401855,1.86862442040185,8.57187017001546,10,86.8624420401855,100,100,100,8.86459389903571,2.50850077279753,10,10,10,100,100,100,100
E01026402,East Midlands,E07000142,West Lindsey,862,9.57618416762101,1,2,10,10,100,100,100,100,7.76437366686369,5,10,10,10,100,100,100,100
E01026403,East Midlands,E07000142,West Lindsey,580,24.5863119919978,0.225862068965517,1.39310344827586,4.49310344827586,8.32068965517241,22.5862068965517,85.1724137931035,100,100,12.6313961559495,1.61034482758621,9.56551724137931,10,10,85.1724137931035,100,100,100
E01026404,East Midlands,E07000142,West Lindsey,1003,29.3219353053085,0,0.619142572283151,1.8135593220339,7.87437686939182,--,61.9142572283151,100,100,12.7911290538342,0.887337986041874,10,10,10,88.7337986041874,100,100,100
E01026405,East Midlands,E07000142,West Lindsey,545,19.1068674002363,0,2.77064220183486,10,10,--,100,100,100,11.4374627938598,3.43119266055046,10,10,10,100,100,100,100
E01026406,East Midlands,E07000142,West Lindsey,547,19.7341246845053,0,3.98354661791591,10,10,--,100,100,100,11.7102557818095,5.02559414990859,10,10,10,100,100,100,100
E01026407,East Midlands,E07000142,West Lindsey,581,27.584846767229,0,0.975903614457831,6,8.67469879518072,--,66.2650602409639,100,100,12.7957207214663,4.50602409638554,10,10,10,100,100,100,100
E01026408,East Midlands,E07000142,West Lindsey,604,9.28169358639424,2.11258278145695,5,5,6.75827814569536,100,100,100,100,7.44431081658934,4.6771523178808,9.56456953642384,10,10,100,100,100,100
E01026409,East Midlands,E07000142,West Lindsey,533,37.7876887309833,0,0,1,3.64165103189493,--,--,100,100,14.5773230499131,0.641651031894934,10,10,10,64.1651031894934,100,100,100
E01026410,East Midlands,E07000142,West Lindsey,776,36.8381843543733,0,0,3.00386597938144,6.19458762886598,--,--,100,100,16.2200969679832,0,10,10,10,--,100,100,100
E01026411,East Midlands,E07000142,West Lindsey,1089,39.4543799989147,0,0.249770431588613,0.789715335169881,2.97796143250689,--,24.9770431588613,78.9715335169881,100,17.3018070538451,0.249770431588613,8.9485766758494,10,10,24.9770431588613,100,100,100
E01026412,East Midlands,E07000142,West Lindsey,753,8.09069705469536,1,1.8273572377158,7.70119521912351,10,100,100,100,100,7.00899994862296,2.15006640106242,10,10,10,100,100,100,100
E01026413,East Midlands,E07000142,West Lindsey,907,7.96420115752278,1,1.85226019845645,8.97133406835722,10,100,100,100,100,6.90684023434181,2.65711135611907,10,10,10,100,100,100,100
E01026414,East Midlands,E07000142,West Lindsey,724,26.6130782939613,0.226519337016575,0.480662983425414,3.23342541436464,5.81767955801105,22.6519337016575,48.0662983425414,100,100,12.8471697857565,1.18232044198895,9.76243093922652,10,10,71.8232044198895,100,100,100
E01026415,East Midlands,E07000142,West Lindsey,424,46.1087854643026,0,0,0.207547169811321,5.7311320754717,--,--,20.7547169811321,100,17.9904471769046,0,10,10,10,--,100,100,100
E01026416,East Midlands,E07000142,West Lindsey,576,19.0985994928506,0.526041666666667,0.826388888888889,1.47395833333333,3.17881944444444,52.6041666666667,82.6388888888889,100,100,9.96734749617898,1,9.10416666666667,10,10,100,100,100,100
E01032683,East Midlands,E07000142,West Lindsey,1039,30.3616671720346,0,0.279114533205005,6.48989412897016,10,--,22.1366698748797,100,100,12.8044934411419,1.91241578440808,10,10,10,100,100,100,100
E01032986,East Midlands,E07000137,East Lindsey,604,4.43552951388889,4,4,4,4,100,100,100,100,4.43552951388889,4,5,5,8,100,100,100,100
E01032987,East Midlands,E07000137,East Lindsey,652,7.84133389231489,4,4,4,4,100,100,100,100,6.99170304853932,4,4.49846625766871,4.49846625766871,5.49846625766871,100,100,100,100
E01032988,East Midlands,E07000139,North Kesteven,625,9.15338671608975,3.6048,10,10,10,100,100,100,100,7.82153316479799,7.6512,10,10,10,100,100,100,100
E01032989,East Midlands,E07000139,North Kesteven,576,10.8811954190306,2.98090277777778,10,10,10,100,100,100,100,8.71073654109966,5.33506944444444,10,10,10,100,100,100,100
E01032990,East Midlands,E07000139,North Kesteven,961,5.44223784487571,1,1.11966701352758,7.15088449531738,10,100,100,100,100,5.16090473743046,1.28199791883455,10,10,10,100,100,100,100
E01032991,East Midlands,E07000139,North Kesteven,658,9.03994177554451,4.35562310030395,10,10,10,100,100,100,100,7.84328381153716,9.26747720364742,10,10,10,100,100,100,100
E01032992,East Midlands,E07000139,North Kesteven,627,7.4938641593242,4,10,10,10,100,100,100,100,6.76060151546287,8.91547049441786,10,10,10,100,100,100,100
E01032993,East Midlands,E07000139,North Kesteven,651,8.69804629245563,3.75729646697389,10,10,10,100,100,100,100,7.53923495444349,8.08448540706605,10,10,10,100,100,100,100
E01032994,East Midlands,E07000139,North Kesteven,580,17.2626049296434,0.970689655172414,7.58620689655172,10,10,65.5172413793103,100,100,100,10.38259702453,6.57758620689655,10,10,10,100,100,100,100
E01032995,East Midlands,E07000140,South Holland,724,6.19019985374334,5,6,6,8,100,100,100,100,5.74017991756615,6,9.83563535911602,10,10,100,100,100,100
E01032996,East Midlands,E07000140,South Holland,567,5.69401977054827,5.31569664902998,6,6,8.31569664902998,100,100,100,100,5.10810998662402,6,10,10,10,100,100,100,100
E01032997,East Midlands,E07000141,South Kesteven,493,7.67074477621245,2.75050709939148,3,3.7525354969574,6,100,100,100,100,6.75132702042948,3,8.24340770791075,10,10,100,100,100,100
E01032998,East Midlands,E07000141,South Kesteven,505,10.7743821022462,1.75049504950495,3,3.24356435643564,6,100,100,100,100,8.24721082970669,3,8.51287128712871,10,10,100,100,100,100
E01032999,East Midlands,E07000141,South Kesteven,544,7.62598488621439,3,3,3,6,100,100,100,100,6.65555556648909,3,9,10,10,100,100,100,100
