LSOA_code,Region,LA_Code,LA_Name,GP_pop,GPPTt,GPPT15n,GPPT30n,GPPT45n,GPPT60n,GPPT15pct,GPPT30pct,GPPT45pct,GPPT60pct,GPCyct,GPCyc15n,GPCyc30n,GPCyc45n,GPCyc60n,GPCyc15pct,GPCyc30pct,GPCyc45pct,GPCyc60pct,GPCart,GPCar15n,GPCar30n,GPCar45n,GPCar60n,GPCar15pct,GPCar30pct,GPCar45pct,GPCar60pct
E01026119,East Midlands,E07000137,East Lindsey,480.604369,8.94841869576303,1.743644,3.987288,6.71822,8.21822,100,100,100,100,11.5661682452874,1.487288,2.256355,4.756355,7,74.3644,100,100,100,8.43343164028032,3.216101,10,10,10,100,100,100,100
E01026120,East Midlands,E07000137,East Lindsey,609.919528,6.69810548230396,2.05843,5.843071,8,10,100,100,100,100,7.3187370303602,2,2,4.275459,7.612687,100,100,100,100,6.67934080331711,3.72454,10,10,10,100,100,100,100
E01026121,East Midlands,E07000137,East Lindsey,1108.852029,13.0974402523527,0.856749,2.647382,8.931129,9.476584,85.6749,94.7658,94.7658,94.7658,11.9479577076851,0.714416,1,1.194674,4.167125,71.4416,100,100,100,7.65711478558955,1.142332,10,10,10,100,100,100,100
E01026122,East Midlands,E07000138,Lincoln,707.645952,4.3885198938992,6.707898,10,10,10,100,100,100,100,6.82934230379464,10,10,10,10,100,100,100,100,6.72316697244619,10,10,10,10,100,100,100,100
E01026123,East Midlands,E07000138,Lincoln,972.354051,9.60620189617032,3.033622,10,10,10,100,100,100,100,11.1826975234146,3.731019,10,10,10,100,100,100,100,8.37613166360062,10,10,10,10,100,100,100,100
E01026124,East Midlands,E07000138,Lincoln,636.986817,6.98694802943284,5.950331,10,10,10,100,100,100,100,7.46381485111792,8.509933,10,10,10,100,100,100,100,6.28719834016963,10,10,10,10,100,100,100,100
E01026125,East Midlands,E07000138,Lincoln,600.075331,10.9563636363636,4.209138,10,10,10,100,100,100,100,9.62610746254231,9.043936,10,10,10,100,100,100,100,7.74616524382529,10,10,10,10,100,100,100,100
E01026126,East Midlands,E07000138,Lincoln,827.871941,3.64212137486574,5.886624,10,10,10,100,100,100,100,6.32044045932823,9.422929,10,10,10,100,100,100,100,5.93915140923317,10,10,10,10,100,100,100,100
E01026127,East Midlands,E07000138,Lincoln,645.42373,8.72876967095851,1,7.315359,10,10,100,100,100,100,8.11036488665361,1.601307,10,10,10,100,100,100,100,7.49689564820864,4.202614,10,10,10,100,100,100,100
E01026128,East Midlands,E07000138,Lincoln,1074.651603,11.5837421731123,0.735034,5.760549,10,10,73.5034,100,100,100,9.54654883038712,1.097154,8.805691,10,10,100,100,100,100,7.96370540833166,3.831207,10,10,10,100,100,100,100
E01026129,East Midlands,E07000138,Lincoln,743.502825,9.31448199445983,1,5.855319,10,10,100,100,100,100,9.1443155727228,1.170212,8.836879,10,10,100,100,100,100,8.02702484923386,3,10,10,10,100,100,100,100
E01026130,East Midlands,E07000138,Lincoln,583.201507,12.9340532332301,0.820976,8.837251,10,10,82.0976,100,100,100,10.4934831343676,2,10,10,10,100,100,100,100,8.53523937776515,5.173598,10,10,10,100,100,100,100
E01026131,East Midlands,E07000138,Lincoln,607.457628,9.26391149358996,1.237847,9.194444,10,10,100,100,100,100,8.35864201225478,1.784722,10,10,10,100,100,100,100,7.31797039376854,5.34375,10,10,10,100,100,100,100
E01026132,East Midlands,E07000138,Lincoln,556.83616,3.6577770293028,5.625,10,10,10,100,100,100,100,6.915752638627,10,10,10,10,100,100,100,100,7.27594463188426,10,10,10,10,100,100,100,100
E01026133,East Midlands,E07000138,Lincoln,960.753297,7.81651547491996,4.463227,10,10,10,100,100,100,100,8.87528526286814,9.381997,10,10,10,100,100,100,100,8.38991473018805,10,10,10,10,100,100,100,100
E01026134,East Midlands,E07000138,Lincoln,770.922787,6.44751889168766,3.682626,10,10,10,100,100,100,100,7.13719137549701,9.127222,10,10,10,100,100,100,100,7.40501256013097,10,10,10,10,100,100,100,100
E01026135,East Midlands,E07000138,Lincoln,694.990585,6.63288779889638,4.253414,10,10,10,100,100,100,100,7.46524221308022,5.51745,10,10,10,100,100,100,100,6.68365412091712,9.487101,10,10,10,100,100,100,100
E01026136,East Midlands,E07000138,Lincoln,612.730698,11.5941860238224,1.645438,10,10,10,76.4199,100,100,100,9.31137407019241,2.703958,10,10,10,100,100,100,100,8.8147991118589,8.187607,10,10,10,100,100,100,100
E01026137,East Midlands,E07000138,Lincoln,490.39548,8.8855414163731,2.292473,10,10,10,100,100,100,100,8.5478175009608,3.124731,10,10,10,100,100,100,100,7.20930091479042,8.105376,10,10,10,100,100,100,100
E01026138,East Midlands,E07000138,Lincoln,549.45386,7.43989185291997,1.583493,10,10,10,100,100,100,100,7.3977073272012,2.429942,10,10,10,100,100,100,100,6.73860138581653,7.763915,10,10,10,100,100,100,100
E01026139,East Midlands,E07000138,Lincoln,481.95857,15.2517204091003,0.560175,10,10,10,28.0087,100,100,100,11.2543780785369,3.280087,10,10,10,100,100,100,100,8.50133653353619,7,10,10,10,100,100,100,100
E01026140,East Midlands,E07000138,Lincoln,659.13371,4.34844094488189,2.153599,10,10,10,100,100,100,100,7.19107867113249,2.2016,10,10,10,100,100,100,100,6.68572445741789,7.423999,10,10,10,100,100,100,100
E01026141,East Midlands,E07000138,Lincoln,563.163842,7.76644089456869,1.449438,10,10,10,100,100,100,100,9.08194229320977,4.653558,10,10,10,100,100,100,100,8.77818498306762,7.224719,10,10,10,100,100,100,100
E01026142,East Midlands,E07000138,Lincoln,472.467044,12.6444758373691,2.546875,10,10,10,100,100,100,100,9.67769349775007,5,10,10,10,100,100,100,100,8.7124758912671,7.263392,10,10,10,100,100,100,100
E01026143,East Midlands,E07000138,Lincoln,749.830508,3.82881781376518,8.701828,10,10,10,100,100,100,100,6.36812956362118,10,10,10,10,100,100,100,100,6.29685842112491,10,10,10,10,100,100,100,100
E01026144,East Midlands,E07000138,Lincoln,547.344634,6.04164670658683,4.572254,10,10,10,100,100,100,100,6.9423651937953,9.809248,10,10,10,100,100,100,100,6.4152843395393,10,10,10,10,100,100,100,100
E01026145,East Midlands,E07000138,Lincoln,652.806026,5.52773824650572,5.78029,10,10,10,100,100,100,100,6.85477761513396,10,10,10,10,100,100,100,100,6.55685510599022,10,10,10,10,100,100,100,100
E01026146,East Midlands,E07000138,Lincoln,731.902072,3.45459002169197,4.96974,10,10,10,100,100,100,100,6.43753144104931,10,10,10,10,100,100,100,100,6.21455532868358,10,10,10,10,100,100,100,100
E01026147,East Midlands,E07000138,Lincoln,805.725049,10.3376506384679,2.646596,10,10,10,74.0837,100,100,100,10.0084622328936,7.149214,10,10,10,100,100,100,100,8.21983337544926,9.352094,10,10,10,100,100,100,100
E01026148,East Midlands,E07000138,Lincoln,938.606404,4.50515580736544,4.87191,10,10,10,100,100,100,100,6.797223691427,10,10,10,10,100,100,100,100,6.70322950541467,10,10,10,10,100,100,100,100
E01026149,East Midlands,E07000138,Lincoln,812.05273,11.1139423831119,2.154545,10,10,10,100,100,100,100,10.2170999089609,6.027272,10,10,10,100,100,100,100,7.80264245330885,8.575324,10,10,10,100,100,100,100
E01026150,East Midlands,E07000138,Lincoln,765.649718,11.9224212687332,3.179063,10,10,10,100,100,100,100,9.85663316648394,5,10,10,10,100,100,100,100,7.84849493734756,10,10,10,10,100,100,100,100
E01026151,East Midlands,E07000138,Lincoln,847.909606,8.17569001029866,2.684079,10,10,10,100,100,100,100,7.81926875404177,8.307213,10,10,10,100,100,100,100,6.84144180564998,9.676616,10,10,10,100,100,100,100
E01026152,East Midlands,E07000138,Lincoln,522.033899,10.3284644730581,2.026262,10,10,10,100,100,100,100,8.38704406093956,5.028282,10,10,10,100,100,100,100,7.41040314090458,10,10,10,10,100,100,100,100
E01026153,East Midlands,E07000138,Lincoln,939.661019,4.38896257119609,1.731762,10,10,10,100,100,100,100,8.56958114780771,2.666666,10,10,10,100,100,100,100,7.84492265489453,10,10,10,10,100,100,100,100
E01026154,East Midlands,E07000138,Lincoln,471.41243,11.5180987472366,1.442953,10,10,10,100,100,100,100,8.85596905021696,7.939597,10,10,10,100,100,100,100,8.06795885287055,10,10,10,10,100,100,100,100
E01026155,East Midlands,E07000138,Lincoln,720.301319,9.70349113754864,1.323572,9.710102,10,10,100,100,100,100,9.04621790969161,2.325036,10,10,10,100,100,100,100,7.32686841521886,10,10,10,10,100,100,100,100
E01026156,East Midlands,E07000138,Lincoln,478.794728,8.7343125,3,10,10,10,100,100,100,100,8.56543749719858,8.39207,10,10,10,100,100,100,100,7.77635935097933,10,10,10,10,100,100,100,100
E01026157,East Midlands,E07000138,Lincoln,641.205273,10.7347382550336,2.330592,10,10,10,100,100,100,100,8.98136903903628,4.447368,10,10,10,100,100,100,100,7.59040934767499,10,10,10,10,100,100,100,100
E01026158,East Midlands,E07000138,Lincoln,683.389829,14.9953310427782,0.183641,9.078703,10,10,18.3641,100,100,100,11.5134982757037,1.217592,9.814814,10,10,100,100,100,100,8.90197932811564,4.035493,10,10,10,100,100,100,100
E01026159,East Midlands,E07000138,Lincoln,636.986818,11.5935,0.799668,8.072847,10,10,79.9668,100,100,100,9.18894573546745,1,10,10,10,100,100,100,100,7.71779742112031,4.180463,10,10,10,100,100,100,100
E01026160,East Midlands,E07000138,Lincoln,605.3484,11.4327279577995,1,6.400696,10,10,100,100,100,100,9.57431800687053,1,9.635888,10,10,100,100,100,100,7.87083641316716,4.37108,10,10,10,100,100,100,100
E01026161,East Midlands,E07000138,Lincoln,711.864408,12.4663028556156,1.195555,10,10,10,100,100,100,100,11.008471071335,1.402962,10,10,10,100,100,100,100,11.068463639056,6.389629,10,10,10,100,100,100,100
E01026162,East Midlands,E07000138,Lincoln,604.293786,13.6417548836914,1.008726,8.35602,10,10,82.7225,100,100,100,11.9710783718899,1,10,10,10,100,100,100,100,11.0237509975957,4.062827,10,10,10,100,100,100,100
E01026163,East Midlands,E07000138,Lincoln,604.293785,15.248177266786,0.183246,6,10,10,18.3246,100,100,100,11.1017635838132,1,9.816753,10,10,100,100,100,100,8.52470108750122,5.406631,10,10,10,100,100,100,100
E01026164,East Midlands,E07000138,Lincoln,556.836159,5.58899860917942,2.5625,10,10,10,100,100,100,100,7.91554948650249,9.015151,10,10,10,100,100,100,100,7.20485389481334,10,10,10,10,100,100,100,100
E01026165,East Midlands,E07000138,Lincoln,717.137477,6.30312009029212,2.495588,10,10,10,100,100,100,100,7.36134316350182,5.311764,10,10,10,100,100,100,100,6.654356668414,10,10,10,10,100,100,100,100
E01026166,East Midlands,E07000138,Lincoln,541.016949,4.5707915993538,2.192982,10,10,10,100,100,100,100,6.98529884464714,5,10,10,10,100,100,100,100,6.33513719007156,10,10,10,10,100,100,100,100
E01026167,East Midlands,E07000138,Lincoln,801.506592,9.55845105328377,5.881578,10,10,10,100,100,100,100,9.07090453203431,10,10,10,10,100,100,100,100,8.08604106052214,10,10,10,10,100,100,100,100
E01026168,East Midlands,E07000138,Lincoln,611.676084,9.8378561827957,2,10,10,10,100,100,100,100,8.57157264473618,5,10,10,10,100,100,100,100,7.35016800703541,10,10,10,10,100,100,100,100
E01026169,East Midlands,E07000138,Lincoln,705.536725,11.6727311897513,1.38266,10,10,10,100,100,100,100,9.28949417932701,2,10,10,10,100,100,100,100,7.41029590507912,8.617339,10,10,10,100,100,100,100
E01026170,East Midlands,E07000138,Lincoln,595.856873,9.01127955493741,2.568141,10,10,10,100,100,100,100,8.14899838252592,5,10,10,10,100,100,100,100,7.19790001737889,9.817699,10,10,10,100,100,100,100
E01026171,East Midlands,E07000138,Lincoln,703.427495,14.7023834098771,0.601199,10,10,10,60.1199,100,100,100,11.7592057524272,2.41829,10,10,10,100,100,100,100,9.22112948379466,8.002998,10,10,10,100,100,100,100
E01026172,East Midlands,E07000138,Lincoln,601.129944,9.2092425295344,1.173684,10,10,10,100,100,100,100,8.00751206972601,2.549122,10,10,10,100,100,100,100,6.89560104460249,10,10,10,10,100,100,100,100
E01026173,East Midlands,E07000138,Lincoln,660.188324,10.3008017056443,1.6869,10,10,10,100,100,100,100,8.63645130688541,3.111821,10,10,10,100,100,100,100,7.13106896819499,10,10,10,10,100,100,100,100
E01026174,East Midlands,E07000138,Lincoln,636.986816,4.3440013726836,3.407284,10,10,10,100,100,100,100,6.54081674888679,7.746688,10,10,10,100,100,100,100,6.51839397832311,10,10,10,10,100,100,100,100
E01026175,East Midlands,E07000138,Lincoln,819.435029,8.34361121633389,3.230373,10,10,10,100,100,100,100,8.17194363175114,5.459459,10,10,10,100,100,100,100,7.63738930877638,8.586872,10,10,10,100,100,100,100
E01026176,East Midlands,E07000138,Lincoln,916.45951,3.5953021978022,3.860759,10,10,10,100,100,100,100,6.44334612940694,10,10,10,10,100,100,100,100,6.32836266533359,10,10,10,10,100,100,100,100
E01026177,East Midlands,E07000138,Lincoln,759.322035,4.41604220277921,3.279166,10,10,10,100,100,100,100,6.84488420123239,10,10,10,10,100,100,100,100,6.70735464253134,10,10,10,10,100,100,100,100
E01026178,East Midlands,E07000138,Lincoln,751.939737,7.97284845132743,4.646563,10,10,10,100,100,100,100,7.91636082609143,9.823281,10,10,10,100,100,100,100,7.80920918167165,10,10,10,10,100,100,100,100
E01026179,East Midlands,E07000139,North Kesteven,439.571913,11.4632963596691,1.688836,4.503562,10,10,100,100,100,100,12.6957865839787,0.764845,2.344418,5.764845,9.764845,76.4845,100,100,100,9.26626030991717,3.109263,10,10,10,100,100,100,100
E01026180,East Midlands,E07000139,North Kesteven,574.262595,28.7825719286779,0,2.347272,7.839999,8.836363,0,88.3636,88.3636,88.3636,20.6622443329754,0,2.06909,6.42909,9.545454,0,100,100,100,10.6636606654726,3.88909,10,10,10,100,100,100,100
E01026182,East Midlands,E07000139,North Kesteven,567.997912,9.498482100844,0.818014,3.818014,7.529411,10,81.8014,100,100,100,8.27771321337075,1,1,4.334558,10,100,100,100,100,6.87976557890056,1,10,10,10,100,100,100,100
E01026183,East Midlands,E07000139,North Kesteven,1061.863745,15.5547403466662,0.58407,2.192723,6.363815,8.05703,58.407,83.9724,83.9724,100,9.9326628291585,0.839724,1.219272,3.32055,7.845624,83.9724,100,100,100,7.16169067561956,1.9882,10,10,10,100,100,100,100
E01026184,East Midlands,E07000139,North Kesteven,555.468546,7.5349271805222,2,8.770676,10,10,100,100,100,100,8.74002622566699,1,7.426691,10,10,100,100,100,100,7.23741163434209,4.612781,10,10,10,100,100,100,100
E01026185,East Midlands,E07000139,North Kesteven,799.791178,8.79619025973705,1.486945,10,10,10,100,100,100,100,8.18533463443204,1.168407,8.516971,10,10,100,100,100,100,6.96998308479082,7.336814,10,10,10,100,100,100,100
E01026186,East Midlands,E07000139,North Kesteven,685.982772,7.60391084126235,2.1035,9.809741,10,10,100,100,100,100,8.16197762127126,1.907153,10,10,10,100,100,100,100,7.12085370065578,6.792998,10,10,10,100,100,100,100
E01026187,East Midlands,E07000139,North Kesteven,657.791699,13.8203196491994,1.188888,8.038095,10,10,84.2857,100,100,100,9.74921355690223,1,10,10,10,100,100,100,100,7.93845245742604,6.314285,10,10,10,100,100,100,100
E01026188,East Midlands,E07000139,North Kesteven,1021.143304,11.0997772071196,1.704498,10,10,10,100,100,100,100,9.17926031914199,1.152351,10,10,10,100,100,100,100,7.70937616684858,4.958077,10,10,10,100,100,100,100
E01026189,East Midlands,E07000139,North Kesteven,796.658835,6.91377626348665,2,9.83093,10,10,100,100,100,100,7.44842126273351,2,9.441677,10,10,100,100,100,100,7.08883584892797,7.833551,10,10,10,100,100,100,100
E01026190,East Midlands,E07000139,North Kesteven,611.850692,7.28665125495377,1.337883,8.356655,10,10,100,100,100,100,7.51939232409237,2.575085,4.680887,10,10,100,100,100,100,6.93536333489764,6.380546,10,10,10,100,100,100,100
E01026191,East Midlands,E07000139,North Kesteven,727.747324,14.3633791292105,0.86944,6.694404,10,10,52.7977,100,100,100,17.161253979811,0.931133,3.527977,9.232424,10,38.02,100,100,100,9.7760596688114,5.365853,10,10,10,100,100,100,100
E01026192,East Midlands,E07000139,North Kesteven,474.027669,27.9319363688718,0,0.596916,6.581497,9.596916,0,59.6916,100,100,34.7465284314676,0,0,3.588105,10,0,0,100,100,14.9703117813411,0.806167,10,10,10,40.3083,100,100,100
E01026193,East Midlands,E07000139,North Kesteven,682.850431,33.3651085925838,0,0.35474,4.344036,8.555045,0,35.474,83.9449,100,19.5244454817794,0.35474,1,3.324159,10,35.474,100,100,100,11.7758237446756,0.848623,10,10,10,84.8623,100,100,100
E01026194,East Midlands,E07000139,North Kesteven,815.452885,9.39184280068012,1,5.130601,10,10,100,100,100,100,8.52035244666078,1,1,6.455825,10,100,100,100,100,7.05997464495963,2,10,10,10,100,100,100,100
E01026195,East Midlands,E07000139,North Kesteven,863.48212,13.073138984571,0.436517,6.001209,10,10,43.6517,100,100,100,13.7210278696322,0.556227,2.388149,7.806529,10,55.6227,100,100,100,8.43408987809788,3.015719,10,10,10,100,100,100,100
E01026196,East Midlands,E07000139,North Kesteven,564.86557,13.6728552772707,0.541589,4.25878,10,10,54.1589,100,100,100,18.0706680206669,0.358595,1.182994,3.075785,8.25878,35.8595,100,100,100,8.91430241310604,2,10,10,10,100,100,100,100
E01026197,East Midlands,E07000139,North Kesteven,546.071521,22.8062539953225,0,4.810707,6,10,0,100,100,100,26.6215051118561,0,1,5.384321,8,0,100,100,100,14.5933921268045,1,10,10,10,100,100,100,100
E01026198,East Midlands,E07000139,North Kesteven,414.513181,15.4779314491882,0.24937,2.722921,5.61209,8.586901,24.937,100,100,100,33.8056118633112,0,0,4.750629,7,0,0,100,100,14.629104160646,0.24937,10,10,10,24.937,100,100,100
E01026199,East Midlands,E07000139,North Kesteven,979.378751,38.9999919794291,0,1.796375,2.468017,4.509594,0,55.8635,55.8635,81.3432,28.2351656453502,0,1.668443,6.744136,10,0,44.3496,100,100,13.6734185133878,1.783582,10,10,10,70.7889,100,100,100
E01026200,East Midlands,E07000139,North Kesteven,656.747585,19.9084443598123,0.842607,4.213036,7.138314,8.583465,84.2607,84.2607,84.2607,100,11.8351795255146,0.842607,1,2.685214,6.427662,84.2607,100,100,100,8.75395660852195,1.515103,10,10,10,100,100,100,100
E01026201,East Midlands,E07000139,North Kesteven,761.158966,17.2475448034158,0.248285,4.799725,6.957475,7.534979,24.8285,100,100,100,18.5045128914409,0.486968,1,2.587105,5.598079,48.6968,100,100,100,10.8385296844268,1,10,10,10,100,100,100,100
E01026202,East Midlands,E07000139,North Kesteven,834.246932,10.1948775292865,0.843554,5,7.415519,10,84.3554,100,100,100,8.33731091441438,1,1,3,7,100,100,100,100,7.10069220997909,1.316645,10,10,10,100,100,100,100
E01026203,East Midlands,E07000139,North Kesteven,777.864787,9.45895850505459,1.115436,6.79463,10,10,80.1342,100,100,100,8.46827139841222,2.79463,10,10,10,100,100,100,100,7.27322442274014,6.746308,10,10,10,100,100,100,100
E01026204,East Midlands,E07000139,North Kesteven,712.085617,9.03557807380423,2,6,10,10,100,100,100,100,8.25535659273905,2,6.095307,10,10,100,100,100,100,7.29362236647002,3.60997,10,10,10,100,100,100,100
E01026205,East Midlands,E07000139,North Kesteven,661.968154,8.75101518605954,1.843848,5.892744,10,10,100,100,100,100,7.94505518115028,2,5.687697,10,10,100,100,100,100,6.75294886043717,3.771293,10,10,10,100,100,100,100
E01026206,East Midlands,E07000139,North Kesteven,761.158967,7.96391031969327,1.64609,5.445816,10,10,100,100,100,100,7.59344612445772,2.300411,5.004115,10,10,100,100,100,100,6.57017203615405,3.640603,10,10,10,100,100,100,100
E01026207,East Midlands,E07000139,North Kesteven,546.071522,28.8657442585461,0.695984,4.175908,5.567877,6.959847,69.5984,69.5984,69.5984,69.5984,24.1865248829726,0,0.695984,3.024856,6.493307,0,69.5984,100,100,11.0352772323719,1.986615,10,10,10,100,100,100,100
E01026208,East Midlands,E07000139,North Kesteven,661.968155,27.7084327895523,1.641955,2.81388,4.769716,6.253943,54.7318,70.347,70.347,70.347,16.0314138168635,1.094637,2.452681,4,5.156151,54.7318,100,100,100,9.75578967119626,2.40694,10,10,10,100,100,100,100
E01026209,East Midlands,E07000139,North Kesteven,954.320021,19.0540672101473,0,4.748358,5.864332,9.494529,0,100,100,100,21.3862441040112,0,2.932166,3.743982,8.310722,0,100,100,100,12.4892680031261,3.375273,10,10,10,100,100,100,100
E01026210,East Midlands,E07000139,North Kesteven,999.216915,13.8168286941525,0.914315,4.647857,8.695924,9.463949,70.7419,94.0438,94.0438,100,12.7186744396034,0.734587,1.709508,6.233019,8.728317,63.1138,100,100,100,8.13750207596931,4.378265,10,10,10,100,100,100,100
E01026211,East Midlands,E07000139,North Kesteven,660.924041,16.8214751677691,1.260663,5.969984,9.786729,10,63.0331,100,100,100,17.639617542966,1.260663,2.682464,7.573459,10,63.0331,100,100,100,9.7984993176878,3.70932,10,10,10,100,100,100,100
E01026212,East Midlands,E07000139,North Kesteven,692.247455,10.0139760554505,1.793363,6,10,10,100,100,100,100,8.18902937571208,2,2.386123,6.966817,10,100,100,100,100,6.68750474042838,4.815987,10,10,10,100,100,100,100
E01026213,East Midlands,E07000139,North Kesteven,789.350039,5.83267888823181,2.362433,6.350529,10,10,100,100,100,100,6.93141930629205,2,3.130952,6.560846,10,100,100,100,100,6.08620936513864,4.568783,10,10,10,100,100,100,100
E01026214,East Midlands,E07000139,North Kesteven,493.865831,11.0015466175334,1.955602,10,10,10,100,100,100,100,9.45970669301351,3,10,10,10,100,100,100,100,7.98015985361735,7,10,10,10,100,100,100,100
E01026215,East Midlands,E07000139,North Kesteven,463.586531,11.6586879521971,1.759009,10,10,10,100,100,100,100,11.0662509056599,3,10,10,10,100,100,100,100,8.29717907195015,7.252252,10,10,10,100,100,100,100
E01026218,East Midlands,E07000139,North Kesteven,515.792221,5.40201906412478,2.704453,9.704453,10,10,100,100,100,100,7.18917653961446,2,9.208502,10,10,100,100,100,100,6.97790291404394,4.208502,10,10,10,100,100,100,100
E01026219,East Midlands,E07000139,North Kesteven,528.321586,8.79204778156997,2.007905,9.513833,10,10,100,100,100,100,7.98922350300864,2.252964,10,10,10,100,100,100,100,7.12156148819386,6.737154,10,10,10,100,100,100,100
E01026220,East Midlands,E07000139,North Kesteven,1021.143306,9.26170169320049,1.735173,8.154396,10,10,87.6278,100,100,100,8.30363117748736,2.114519,10,10,10,100,100,100,100,7.09908890436674,6.550102,10,10,10,100,100,100,100
E01026221,East Midlands,E07000139,North Kesteven,967.8935,34.613523619639,0.106796,2.190938,4.496224,6.681769,10.6796,64.4012,85.9762,85.9762,26.8803436808138,0.106796,0.591154,3.251348,6.460625,10.6796,44.4444,100,100,13.0895469996753,1.235167,10,10,10,75.2966,100,100,100
E01026222,East Midlands,E07000139,North Kesteven,738.188462,19.3769284469032,0,6.950495,9.123055,10,0,100,100,100,11.4042265222612,1,2.485148,4.872701,9.110325,100,100,100,100,9.02815705083472,3,10,10,10,100,100,100,100
E01026223,East Midlands,E07000139,North Kesteven,843.643958,11.0030090270812,0.507425,6.245049,8.794554,10,50.7425,100,100,100,8.46490474737276,1,1.565594,4.174504,10,100,100,100,100,7.55253248970391,1.862623,10,10,10,100,100,100,100
E01026224,East Midlands,E07000139,North Kesteven,796.658835,19.1588862837046,0.162516,5.34207,8.78768,10,16.2516,100,100,100,10.9099647084825,1,1.78899,4.837483,9.218872,100,100,100,100,8.93720371753921,2.501965,10,10,10,100,100,100,100
E01026225,East Midlands,E07000139,North Kesteven,761.158967,13.6970413703047,0.650205,4.604938,9.106995,10,65.0205,100,100,100,9.92613340204626,1,3.711934,10,10,100,100,100,100,7.53179738343388,3.592592,10,10,10,100,100,100,100
E01026226,East Midlands,E07000139,North Kesteven,801.879405,8.67067819639838,1,8.609374,10,10,100,100,100,100,8.31901771868304,1,5.729166,10,10,100,100,100,100,6.91709717964259,3.890625,10,10,10,100,100,100,100
E01026227,East Midlands,E07000139,North Kesteven,745.497259,7.55228316712832,2.920168,5.27731,10,10,100,100,100,100,7.92045391607414,2,2,5,6,100,100,100,100,7.99250009260203,2.170868,10,10,10,100,100,100,100
E01026228,East Midlands,E07000139,North Kesteven,611.850692,15.2244893608021,0.767918,4.561433,8.037542,10,39.2491,100,100,100,10.8315281895194,2,2,5,5.187713,100,100,100,100,9.21532638661077,2.812286,10,10,10,100,100,100,100
E01026229,East Midlands,E07000139,North Kesteven,516.836335,14.1820328935378,0.8,4,7.6,10,40,100,100,100,12.6714876389462,2,2.533333,4,7,100,100,100,100,10.2334036511431,2.533333,10,10,10,100,100,100,100
E01026230,East Midlands,E07000139,North Kesteven,557.556773,12.6434382422496,2.505617,4,8.492509,10,100,100,100,100,11.6200324621193,2,2,4,7,100,100,100,100,10.0039225640655,2,10,10,10,100,100,100,100
E01026231,East Midlands,E07000139,North Kesteven,937.614199,12.0199730976172,2.20824,4.247216,10,10,88.9755,100,100,100,8.75709828406824,2,2,5,5.889755,100,100,100,100,8.3678976637322,2.136971,10,10,10,100,100,100,100
E01026232,East Midlands,E07000139,North Kesteven,905.246671,8.80382962760875,3.084198,5.034602,9.462514,10,100,100,100,100,8.54832688307731,2,2.160322,4.603229,5.731257,100,100,100,100,7.6959243524373,3.160322,10,10,10,100,100,100,100
E01026233,East Midlands,E07000139,North Kesteven,695.379796,16.5506575565203,0.357357,4.554054,6.971471,10,35.7357,100,100,100,11.9961730394318,2,2,5,5,100,100,100,100,9.81927732438273,2.506006,10,10,10,100,100,100,100
E01026234,East Midlands,E07000139,North Kesteven,1030.540329,17.0131902141802,0.423505,3.856129,5.429584,10,21.1752,100,100,100,16.9448964965176,0.885511,2.100303,4.598784,5.401215,59.8784,100,100,100,11.3581329308843,2.713272,10,10,10,100,100,100,100
E01026235,East Midlands,E07000139,North Kesteven,693.291569,8.93640283520378,3.103915,5.057228,9.850903,10,100,100,100,100,8.96968702867196,2,2,4.728915,7,100,100,100,100,8.31528047661914,2,10,10,10,100,100,100,100
E01026236,East Midlands,E07000139,North Kesteven,404.072044,12.5381832331665,1.888888,4,8.700258,10,100,100,100,100,11.0573928727133,2,2.744186,4.255813,7,100,100,100,100,9.49476873704222,2.744186,10,10,10,100,100,100,100
E01026237,East Midlands,E07000139,North Kesteven,513.703994,11.5766954851105,2.493902,10,10,10,100,100,100,100,8.64575420218403,1,10,10,10,100,100,100,100,7.08260318708466,8.256097,10,10,10,100,100,100,100
E01026238,East Midlands,E07000139,North Kesteven,465.674759,15.6580115898035,0.282511,10,10,10,28.2511,100,100,100,11.9468546492088,1.495515,9.726457,10,10,100,100,100,100,8.48451346907192,7.94843,10,10,10,100,100,100,100
E01026239,East Midlands,E07000140,South Holland,779.706955,12.368782877772,0.720805,1.720805,8.604026,10,72.0805,100,100,100,9.08417222178923,1,1.720805,4.442953,10,100,100,100,100,7.17956688897151,1.720805,10,10,10,100,100,100,100
E01026240,East Midlands,E07000140,South Holland,975.418634,13.9001853344077,0.657725,1.849785,9.248927,10,65.7725,100,100,100,9.79391611400484,1,1.527896,5.31545,10,100,100,100,100,7.57620879453003,2.287553,10,10,10,100,100,100,100
E01026241,East Midlands,E07000140,South Holland,706.445898,45.3115370678657,0,0,3.194074,3.992592,0,0,79.8518,79.8518,35.1430885236748,0,0,4.238518,7.798518,0,0,100,100,16.3791221802033,0.293333,9.798518,10,10,14.6666,100,100,100
E01026242,East Midlands,E07000140,South Holland,633.184844,11.49022845953,1,3.672727,7.495867,10,100,100,100,100,8.54447787797793,1,2.672727,4,7,100,100,100,100,6.93429507817052,3.838016,10,10,10,100,100,100,100
E01026243,East Midlands,E07000140,South Holland,593.414555,7.83433238636364,1,3.737213,9.037037,10,100,100,100,100,7.4514062827961,1,3,4.30335,7,100,100,100,100,6.26377124407075,4,10,10,10,100,100,100,100
