LSOA_code,Region,LA_Code,LA_Name,GP_pop,GPPTt,GPPT15n,GPPT30n,GPPT45n,GPPT60n,GPPT15pct,GPPT30pct,GPPT45pct,GPPT60pct,GPCyct,GPCyc15n,GPCyc30n,GPCyc45n,GPCyc60n,GPCyc15pct,GPCyc30pct,GPCyc45pct,GPCyc60pct,GPCart,GPCar15n,GPCar30n,GPCar45n,GPCar60n,GPCar15pct,GPCar30pct,GPCar45pct,GPCar60pct,GPWalkt,GPWalk15n,GPWalk30n,GPWalk45n,GPWalk60n,GPWalk15pct,GPWalk30pct,GPWalk45pct,GPWalk60pct
E01026097,East Midlands,E07000137,East Lindsey,823.130180358887,18.3693383400124,0.150453957356057,2,2,7.83398182353899,15.0453957356057,100,100,100,12.9252271900007,1.18417639655321,2,2,2,100,100,100,100,9.05032427554864,2,2,5,10,100,100,100,100,19.0785993959873,0.150453957356057,1,2,2,15.0453957356057,100,100,100
E01026098,East Midlands,E07000137,East Lindsey,939.50008392334,18.2177954858243,0.329545442825814,3.25454543165986,5.86250000253772,6,32.9545442825814,100,100,100,27.8076709167174,0,0.863636364005486,5.68636361772295,6.74431817438959,0,86.3636364005486,100,100,13.478704563124,1,7.72159090443074,10,10,100,100,100,100,75.3910664577771,0,0,0,0.156818191138526,0,0,0,15.6818191138526
E01026099,East Midlands,E07000137,East Lindsey,949.108612060547,25.0747134307417,0,0.61529807615602,1.3655792944854,3.03487063072615,0,61.529807615602,100,100,31.4866140297572,0,0.43082114305251,0.931383575692023,2.51518560490124,0,43.082114305251,87.4015747904906,100,16.2498987105035,0.43082114305251,2.94488189875169,6.08436444175252,10,43.082114305251,100,100,100,82.3615978111075,0,0,0,0.264341949913106,0,0,0,26.4341949913106
E01026100,East Midlands,E07000137,East Lindsey,862.631874084473,7.32751246054253,1,1.86386138611672,4,7.14727720676129,100,100,100,100,8.05801987224116,1,1,1,3,100,100,100,100,6.17581690101892,1,4,10,10,100,100,100,100,7.32751246054253,1,1,1,1,100,100,100,100
E01026101,East Midlands,E07000137,East Lindsey,629.892120361328,9.76433898610084,1,2,4,9.5,100,100,100,100,8.78815254400228,1,1,1,3,100,100,100,100,6.70638985170712,1,4,10,10,100,100,100,100,9.76433898610084,1,1,1,1,100,100,100,100
E01026102,East Midlands,E07000137,East Lindsey,1009.96256637573,14.1967122290229,0.470401696127123,1.80232561025039,4.68076111183087,5.47040169612712,47.0401696127123,100,100,100,15.9598621737908,0.470401696127123,1,1.52959830387288,3.99048627963628,47.0401696127123,100,100,100,9.60068711131702,0.885835098794709,5.63107824711125,10,10,88.5835098794709,100,100,100,35.6970608072219,0.470401696127123,0.470401696127123,0.470401696127123,0.749471462602757,47.0401696127123,47.0401696127123,47.0401696127123,74.9471462602757
E01026103,East Midlands,E07000137,East Lindsey,1077.22222900391,20.4274723425819,0,1,2,2,0,100,100,100,24.6718729509374,0,1,1.13280476195845,2,0,100,100,100,13.1897720881854,1,2,5.9068384523635,10,100,100,100,100,55.6502372941624,0,0,0,0.870168487437596,0,0,0,87.0168487437596
E01026104,East Midlands,E07000137,East Lindsey,1159.42854309082,25.9990237688437,0,0.744935536625068,1.86003682681381,2,0,74.4935536625068,100,100,29.9736281724615,0,0.476058918953912,1,2,0,47.6058918953912,100,100,15.4982874566903,0.361878437296837,2,6,10,36.1878437296837,100,100,100,70.9959952032349,0,0,0,0,0,0,0,0
E01026105,East Midlands,E07000137,East Lindsey,1023.84155654907,48.4545665701032,0,0.360792504685678,0.79144943450489,1.42022942464483,0,20.7507825782686,63.8164755601898,79.8748698186797,30.6784461894409,0,0.359749731440452,1.22523463189764,2.61522420621442,0,35.9749731440452,100,100,15.7561101612935,0.252346188571089,3.75912408239678,10,10,25.2346188571089,100,100,100,84.116131757858,0,0,0.163712198980841,0.252346188571089,0,0,16.3712198980841,25.2346188571089
E01026106,East Midlands,E07000137,East Lindsey,533.806869506836,28.7447399803569,0,1.42399995975253,9.47599998879474,10,0,71.1999979876266,100,100,27.3978993180549,0,1.21799999697001,9.45399998805153,10,0,100,100,100,14.3739800684503,1,10,10,10,100,100,100,100,72.4659193032551,0,0,0,0,0,0,0,0
E01026107,East Midlands,E07000137,East Lindsey,516.725044250488,30.6482027454285,0,0.551652875387108,5.57231417023799,10,0,55.1652875387108,100,100,34.3296068448532,0,0.561983522812548,4.03099194227632,7.01446291525456,0,28.0991761406274,100,100,17.501445571291,0,8.33677692676985,10,10,0,100,100,100,94.5971278204068,0,0,0,0,0,0,0,0
E01026108,East Midlands,E07000137,East Lindsey,1122.06200408936,13.098668005061,1.10466222650922,2,3.27687916477243,6.84300665683644,100,100,100,100,10.3762607375067,2,2,2,3,100,100,100,100,7.90719306413138,2,3.1722169382632,10,10,100,100,100,100,16.4526925487534,0.276879164772427,2,2,2,27.6879164772427,100,100,100
E01026109,East Midlands,E07000137,East Lindsey,1226.68817138672,17.2836117755065,0.25935597810714,1,1.70583115762572,2.58311575013289,25.935597810714,100,100,100,15.656727685916,0.583115750132886,1,1,2,58.3115750132886,100,100,100,9.47434289976164,1,2,4.42297649240655,9.67449956237068,100,100,100,100,28.9062581873337,0,0.708442131153063,0.820713669414544,1,0,70.8442131153063,82.0713669414544,100
E01026110,East Midlands,E07000137,East Lindsey,687.543251037598,31.9142703009214,0,0.439440993530359,3.17857142976035,7.06211180406808,0,43.9440993530359,91.3043478743331,91.3043478743331,38.0057297151896,0,0,1.5838509316081,2.64751552772631,0,0,91.3043478743331,100,17.5677336120716,0,3.75776397412143,10,10,0,100,100,100,107.349486844419,0,0,0,0,0,0,0,0
E01026111,East Midlands,E07000137,East Lindsey,696.084144592285,30.1582975280735,0,0.831288345609164,2.27607361129389,5.71472391928634,0,83.1288345609164,100,100,40.1512115896493,0,0,1,2.83128834560916,0,0,100,100,18.3314720626399,0,4,10,10,0,100,100,100,114.260674803378,0,0,0,0,0,0,0,0
E01026112,East Midlands,E07000137,East Lindsey,535.942092895508,24.3063946124532,0,1,4.49203187347412,8.47410356387878,0,100,100,100,35.5246597483339,0,0,1.73705178193939,2.26294821806061,0,0,100,100,16.6065339689052,0,4,10,10,0,100,100,100,100.437949688842,0,0,0,0,0,0,0,0
E01026113,East Midlands,E07000137,East Lindsey,945.90576171875,26.478487557223,0,0.664785553939547,2.17945824450306,3.80812641311109,0,58.5778779072018,100,100,33.1645368017812,0,0.242663662783945,1.35665914082846,3.11625281815648,0,24.2663662783945,100,100,16.398769757283,0.242663662783945,3.66365688791642,8.85891648900613,10,24.2663662783945,100,100,100,92.8271784454004,0,0,0.0733634366861706,0.0733634366861706,0,0,7.33634366861706,7.33634366861706
E01026114,East Midlands,E07000137,East Lindsey,779.358016967773,19.7703704779017,0,2,2,6.81369860216363,0,100,100,100,11.7391642270498,1.83561643728336,2,2,2,100,100,100,100,8.27035633824198,2,2,5,10,100,100,100,100,20.8156164586283,0,1.69452055051993,2,2,0,100,100,100
E01026115,East Midlands,E07000137,East Lindsey,856.226226806641,23.7125562907661,0,1.17705735443085,2,2.99750622139265,0,100,100,100,18.075250212195,0,2,2,2,0,100,100,100,11.0063342126918,2,2,5.17705735443085,10,100,100,100,100,37.0969580564625,0,0,1,2,0,0,100,100
E01026116,East Midlands,E07000137,East Lindsey,761.208595275879,20.9748947133521,0,1.81907433938152,2,4.64095372248158,0,100,100,100,13.8847828841408,0.869565216519762,2,2,2,71.6690043200307,100,100,100,9.44537138887226,2,2,5,10,100,100,100,100,26.223351718373,0,1,2,2,0,100,100,100
E01026117,East Midlands,E07000137,East Lindsey,830.603458404541,31.1884313036362,0,0.957583553750287,2.35989718051278,2.62724937319425,0,65.8097685631519,89.4601547505002,89.4601547505002,34.5760801352946,0,0.334190237407334,1.33676092207325,2.89845757680021,0,33.4190237407334,83.0334182852375,100,17.5428663498545,0.334190237407334,3.30848327593117,7.98586117692896,10,33.4190237407334,100,100,100,92.1587660979606,0,0,0,0.142673520227523,0,0,0,14.2673520227523
E01026118,East Midlands,E07000137,East Lindsey,829.535873413086,14.8316220095772,0.446589447595574,2.28442728294769,4,5.55341055240443,28.4427282947686,100,100,100,10.4292792564325,2,2,3.16216216464789,5.71557271705231,100,100,100,100,7.70544400289948,2,6,10,10,100,100,100,100,16.9199357728251,0.284427282947686,1.84684685471831,2,2,28.4427282947686,100,100,100
E01026119,East Midlands,E07000137,East Lindsey,535.942085266113,12.3352387432813,1.51792828849733,2.51792828849733,3.54382471075171,5.04183267553301,75.8964144248663,100,100,100,10.9894820983647,1.51792828849733,2.24103585575134,3.47609561296432,5,75.8964144248663,100,100,100,8.01129463238702,2.24103585575134,5.75896414424866,10,10,100,100,100,100,18.8649005721035,1.28286853128435,1.51792828849733,1.51792828849733,1.75896414424866,75.8964144248663,75.8964144248663,75.8964144248663,100
E01026120,East Midlands,E07000137,East Lindsey,707.827903747559,7.06722469860649,1.79788838368508,3,4.60482654541775,5.75113122225595,100,100,100,100,7.54924604712207,2,2,3.24886877774405,5.20211161631492,100,100,100,100,6.60048269467647,2,6,10,10,100,100,100,100,7.06722469860649,1.79788838368508,2,2,2,100,100,100,100
E01026121,East Midlands,E07000137,East Lindsey,1179.7131652832,12.5111222784739,0.868778284288672,1.16108597699434,8.20633485027915,9.48416290663792,86.8778284288672,94.8416290663792,94.8416290663792,94.8416290663792,11.9205700158988,0.72850678615979,1,1.05158370933621,2.72850678615979,72.850678615979,100,100,100,8.14906780542061,0.948416290663792,8.47873302037277,10,10,94.8416290663792,100,100,100,22.4327785461963,0.72850678615979,0.72850678615979,0.72850678615979,0.80814479253491,72.850678615979,72.850678615979,72.850678615979,80.814479253491
E01026122,East Midlands,E07000138,Lincoln,777.116882324219,3.78073430650186,1.8491321823431,9.87049399349669,10,10,100,100,100,100,6.40133503603923,5.54472628750084,10,10,10,100,100,100,100,6.43990647938402,9.15487316767936,10,10,10,100,100,100,100,3.78073430650186,1.8491321823431,6.87182909380823,8.31508678569272,9.68891856432974,100,100,100,100
E01026123,East Midlands,E07000138,Lincoln,1046.87706756592,12.7180076776417,0.781962337396561,7.4529236915351,10,10,78.1962337396561,100,100,100,11.1939247065077,2.04261644743283,9.78196233739656,10,10,100,100,100,100,8.79224982474251,7.78493557808461,10,10,10,100,100,100,100,18.6080771054672,0.113974231233845,2.04261644743283,7.11793854972199,8.33201189383728,11.3974231233845,100,100,100
E01026124,East Midlands,E07000138,Lincoln,669.212799072266,8.11651166542213,1.21705426639393,7.8,10,10,100,100,100,100,8.09885260462732,4.39379844236554,10,10,10,100,100,100,100,6.74483713272254,9,10,10,10,100,100,100,100,9.76586040592612,1,3.98759688473108,8,9.8,100,100,100,100
E01026125,East Midlands,E07000138,Lincoln,518.769622802734,11.2164199149571,0.766000003647264,8.56799998976413,10,10,76.6000003647264,100,100,100,9.31592004847599,5.30999999529385,10,10,10,100,100,100,100,7.45541989085614,8.5440000063533,10,10,10,100,100,100,100,12.5212201340497,0.654000007529836,5.54200001141241,8,9,65.4000007529836,100,100,100
E01026126,East Midlands,E07000138,Lincoln,883.983421325684,5.13529336470641,1.29694836188261,9.69248827573529,10,10,100,100,100,100,6.72032870767199,5,10,10,10,100,100,100,100,6.20007042627365,9.15727699731089,10,10,10,100,100,100,100,5.13529336470641,1.29694836188261,5,8.15727699731089,10,100,100,100,100
E01026127,East Midlands,E07000138,Lincoln,662.987571716309,7.07020351207108,2,5.1471048373374,9.37871672260107,10,100,100,100,100,7.93805951535085,2,9.34898276917851,10,10,100,100,100,100,7.18766824187529,4.19561814369393,10,10,10,100,100,100,100,7.07020351207108,2,2,2,4.59467918352717,100,100,100,100
E01026128,East Midlands,E07000138,Lincoln,1229.48396682739,10.9803544533031,1.75527425230842,5.35696202731945,9.29957805236889,10,87.7637126154211,100,100,100,9.49620282129363,2,7.232911384668,10,10,100,100,100,100,7.69509704928604,5.72151898789161,10,10,10,100,100,100,100,11.2397215857168,1.5443037938551,2,2.35864978681708,5.71139240298174,77.2151896927552,100,100,100
E01026129,East Midlands,E07000138,Lincoln,731.465171813965,9.00546096058441,2,3.56312056906249,8.56595745173516,10,100,100,100,100,8.88558833124609,2,7.29929078298243,10,10,100,100,100,100,7.62357453098136,4.60567374657082,10,10,10,100,100,100,100,9.00546096058441,2,2,2,4.38865248808384,100,100,100,100
E01026130,East Midlands,E07000138,Lincoln,610.073066711426,15.4031289077241,1.18707482240303,5.17006803741962,10,10,59.3537411201514,100,100,100,11.1971598803384,2,10,10,10,100,100,100,100,8.88154755780854,4.35374150782825,10,10,10,100,100,100,100,18.2112076090768,0.819727881585769,2,2.59013605920712,4.18197279441143,40.9863940792885,100,100,100
E01026131,East Midlands,E07000138,Lincoln,619.410911560059,9.68207712107735,1.63484087258979,5.8174204362949,10,10,81.7420436294896,100,100,100,8.48323277636737,2,10,10,10,100,100,100,100,7.4003685524686,4.63484087258979,10,10,10,100,100,100,100,9.68207712107735,1.63484087258979,2,3,4.58793970647696,81.7420436294896,100,100,100
E01026132,East Midlands,E07000138,Lincoln,813.430763244629,7.11724484096299,1.82653059032801,10,10,10,100,100,100,100,7.61443896822112,5.66836735828005,10,10,10,100,100,100,100,6.70760208149379,9.84693877713722,10,10,10,100,100,100,100,7.11724484096299,1.49489794860806,5.51530613541727,8.16326530688811,10,100,100,100,100
E01026133,East Midlands,E07000138,Lincoln,1032.35153198242,12.511004987258,1.14472362395813,10,10,10,85.7286436023075,100,100,100,9.58597992498615,5.31256282684556,10,10,10,100,100,100,100,7.4669045029915,10,10,10,10,100,100,100,100,13.9451352615628,0.742713578757539,4.72060302242855,7.70653266168255,10,59.5979909598811,100,100,100
E01026134,East Midlands,E07000138,Lincoln,792.679977416992,14.0617540117314,1.48429318520108,10,10,10,82.7225123835217,100,100,100,10.2689267611817,5.79581151348701,10,10,10,100,100,100,100,8.48909679046318,9.65706806136587,10,10,10,100,100,100,100,15.3951573506553,0.344240835857039,5.16492147357773,9,10,34.4240835857039,100,100,100
E01026135,East Midlands,E07000138,Lincoln,701.376525878906,7.5766271379031,1,8.60502954917493,10,10,100,100,100,100,7.64693782937525,3.01775147800263,10,10,10,100,100,100,100,6.58165689625485,10,10,10,10,100,100,100,100,7.94264791169173,1,3.8624260237241,8.48520709441264,10,100,100,100,100
E01026136,East Midlands,E07000138,Lincoln,639.124160766602,12.6527922431219,0.579545458072374,6.1688311753424,10,10,57.9545458072374,100,100,100,9.42219162744408,1.76785715181009,10,10,10,100,100,100,100,7.57198057506961,9.35714286908012,10,10,10,100,100,100,100,13.5337663767008,0.579545458072374,2.16396105768084,7.14610391183938,10,57.9545458072374,100,100,100
E01026137,East Midlands,E07000138,Lincoln,482.45573425293,9.08643030175015,1,8,10,10,100,100,100,100,8.31301072508128,2.2924731149468,10,10,10,100,100,100,100,7.05294609297837,5.87741934484039,10,10,10,100,100,100,100,9.2414409745732,1,3.2924731149468,4.52043010392205,8.81720429920484,100,100,100,100
E01026138,East Midlands,E07000138,Lincoln,641.199249267578,5.69042073054338,1,6.99676376220877,10,10,100,100,100,100,7.47961157720802,1.84789644305597,10,10,10,100,100,100,100,6.80812295663346,5.15210355694403,10,10,10,100,100,100,100,5.69042073054338,1,2.69579288611195,4.82847896871407,7.5339805681997,100,100,100,100
E01026139,East Midlands,E07000138,Lincoln,514.619453430176,16.6503222795943,0.258064521867863,6.53830646682678,10,10,25.8064521867863,100,100,100,11.2886291643155,2.75806451445521,10,10,10,100,100,100,100,8.22614923260867,6.51612904373573,10,10,10,100,100,100,100,17.480241816625,0.258064521867863,2.73588710618946,5.73588710618946,9.25806452186786,25.8064521867863,100,100,100
E01026140,East Midlands,E07000138,Lincoln,647.424499511719,4.13621789164783,1,7.41185897481221,10,10,100,100,100,100,7.19059294821533,1.80929487406107,10,10,10,100,100,100,100,6.52589745247263,5.26602564737099,10,10,10,100,100,100,100,4.13621789164783,1,2.61858974812214,5,7,100,100,100,100
E01026141,East Midlands,E07000138,Lincoln,577.909355163574,9.18285455904428,1,6.88330340174528,10,10,100,100,100,100,8.93683992179106,2.78096947717315,10,10,10,100,100,100,100,8.6314903838821,8.43087970881242,10,10,10,100,100,100,100,9.18285455904428,1,2.76301616147334,6.21543985440621,10,100,100,100,100
E01026142,East Midlands,E07000138,Lincoln,527.069923400879,12.8512204859029,1.78543307260429,8,10,10,100,100,100,100,9.5845473914869,3,10,10,10,100,100,100,100,7.81035410941118,7.46456692377693,10,10,10,100,100,100,100,13.1012993713365,1.29330707587182,4,5.25984253484401,10,100,100,100,100
E01026143,East Midlands,E07000138,Lincoln,737.690399169922,5.19590715353163,3.62728551276507,10,10,10,100,100,100,100,7.3360478312138,5,10,10,10,100,100,100,100,6.46330527860709,9,10,10,10,100,100,100,100,5.19590715353163,3.62728551276507,5,8.41490857700725,10,100,100,100,100
E01026144,East Midlands,E07000138,Lincoln,651.574645996094,11.7710671427858,2.40127388915393,10,10,10,100,100,100,100,9.55152844656859,5,10,10,10,100,100,100,100,8.20124210767779,8.59713375818553,10,10,10,100,100,100,100,12.2853503436219,2.01910829047233,5,7.62738854069998,9.62738854069998,80.8917200659198,100,100,100
E01026145,East Midlands,E07000138,Lincoln,642.236770629883,8.66579969672331,2.7802907932498,8.40064620194205,10,10,100,100,100,100,7.9526656021741,5.43941841350039,10,10,10,100,100,100,100,7.34465284453117,9,10,10,10,100,100,100,100,8.66579969672331,2.7802907932498,5.43941841350039,7.96930533647612,9.38772213934221,100,100,100,100
E01026146,East Midlands,E07000138,Lincoln,753.253479003906,6.81185960831046,2.79063361816275,10,10,10,100,100,100,100,8.04292022805371,5,10,10,10,100,100,100,100,7.36500014720073,9.1363636382052,10,10,10,100,100,100,100,6.81185960831046,2,5,8,10,100,100,100,100
E01026147,East Midlands,E07000138,Lincoln,1063.47772216797,11.4195706302004,0.584390246016146,7.62926828190442,10,10,58.4390246016146,100,100,100,10.1533657447497,3.75317071652642,10,10,10,100,100,100,100,8.2569856111078,7.64682927056037,10,10,10,100,100,100,100,12.5163707040956,0.359024387542277,3.85073170403453,7.35902438754228,8.64682927056037,35.9024387542277,100,100,100
E01026148,East Midlands,E07000138,Lincoln,971.136726379395,4.39217949094597,2.21260684352413,9.11752136968684,10,10,100,100,100,100,6.66972224795911,7,10,10,10,100,100,100,100,6.17878209715006,8.61752136575877,10,10,10,100,100,100,100,4.39217949094597,1.49893162269781,6.868589745025,8,9.11752136968684,100,100,100,100
E01026149,East Midlands,E07000138,Lincoln,820.693534851074,11.0739568701482,1.91782553050158,7.53982301543099,10,10,100,100,100,100,11.018445268216,2.16055625315336,9.84829330066671,10,10,100,100,100,100,9.09688984048467,7.23261694951349,10,10,10,100,100,100,100,18.9399114449099,0,1.8470290813485,6.38432364884678,8,0,100,100,100
E01026150,East Midlands,E07000138,Lincoln,794.75505065918,11.6433942240502,2.64229766662295,6.49608356076416,10,10,100,100,100,100,11.9296344293198,3,10,10,10,100,100,100,100,8.34563972724782,7.83289817021835,10,10,10,100,100,100,100,20.5829114344681,0,3,7.34595299647018,8,0,100,100,100
E01026151,East Midlands,E07000138,Lincoln,866.345252990723,9.40910187808487,1.61317366366308,8.37245508850203,10,10,100,100,100,100,8.3870899725019,5.32095807086001,10,10,10,100,100,100,100,7.24158080448438,8,10,10,10,100,100,100,100,9.59952104179174,1,5.41437126544772,7.61916167258626,8.75449101770041,100,100,100,100
E01026152,East Midlands,E07000138,Lincoln,586.209671020508,8.91235392311254,2.52389381005495,9.02477875055798,10,10,100,100,100,100,8.44867267510008,3.7026548631564,10,10,10,100,100,100,100,6.7561415065211,8.47610618994505,10,10,10,100,100,100,100,8.91235392311254,2.52389381005495,3.47610618994505,6.7026548631564,9,100,100,100,100
E01026153,East Midlands,E07000138,Lincoln,1130.91777038574,7.2888806780503,1,7.39541287180132,10,10,100,100,100,100,8.03791768145372,3,9.71100917486895,10,10,100,100,100,100,7.88484409694914,7.08440367264606,10,10,10,100,100,100,100,7.2888806780503,1,3,5.55504587434476,9,100,100,100,100
E01026154,East Midlands,E07000138,Lincoln,531.220085144043,11.8829296795333,2.22851561077823,8.22656249068713,10,10,100,100,100,100,9.13712881494192,4.98046875600288,10,10,10,100,100,100,100,7.33160148410028,9,10,10,10,100,100,100,100,11.8829296795333,1.99414061100264,4.46874999955119,8,9,100,100,100,100
E01026155,East Midlands,E07000138,Lincoln,771.929183959961,9.76377698900613,1,5.32930109856953,10,10,100,100,100,100,8.89420726334328,3,9,10,10,100,100,100,100,7.49883076402201,6.70295698380074,10,10,10,100,100,100,100,9.76377698900613,1,3,4.48655914387652,8.83467741927513,100,100,100,100
E01026156,East Midlands,E07000138,Lincoln,491.793594360352,8.62377617448792,2,9,10,10,100,100,100,100,8.76582251783877,5,10,10,10,100,100,100,100,6.82369198030274,9,10,10,10,100,100,100,100,8.62377617448792,2,5,8,8.25105485742635,100,100,100,100
E01026157,East Midlands,E07000138,Lincoln,651.574645996094,10.4045224980518,2.29299361550795,8.91401272214743,10,10,100,100,100,100,9.16802532306642,3,9.64649680775398,10,10,100,100,100,100,7.10039822867268,8.45700636107372,10,10,10,100,100,100,100,10.4045224980518,2.29299361550795,3,5.64649680775398,9,100,100,100,100
E01026158,East Midlands,E07000138,Lincoln,672.325408935547,14.9908797872189,0.36728396420659,6,10,10,18.3641982103295,100,100,100,10.9416819343279,2,10,10,10,100,100,100,100,8.68216050046086,6.49845677128055,10,10,10,100,100,100,100,15.408657584422,0.36728396420659,2,3.36882717023049,6.33641976429409,18.3641982103295,100,100,100
E01026159,East Midlands,E07000138,Lincoln,667.137710571289,10.7514308760577,2,6,9.81648522557659,10,100,100,100,100,9.21227038832951,2,10,10,10,100,100,100,100,7.58138438549643,5.81181959591219,10,10,10,100,100,100,100,10.7514308760577,2,2,3,6.09020216969957,100,100,100,100
E01026160,East Midlands,E07000138,Lincoln,628.74877166748,11.090230921782,2,6,9.78382839190894,10,100,100,100,100,9.19861374563945,2,8.23762374795931,10,10,100,100,100,100,7.68003287223876,5.78382839190894,10,10,10,100,100,100,100,11.2477557869326,2,2,3.62046204091841,6.21617160809106,100,100,100,100
E01026161,East Midlands,E07000138,Lincoln,700.338989257813,16.6394813550434,0.207407406116283,6.01777779820982,10,10,20.7407406116283,100,100,100,10.9844592761628,1.40296296854707,10,10,10,100,100,100,100,8.24814819758384,9,10,10,10,100,100,100,100,18.9523258219695,0.207407406116283,2.59703703145293,5.78518518340989,10,20.7407406116283,100,100,100
E01026162,East Midlands,E07000138,Lincoln,644.311859130859,17.038373460904,0.334943651037278,5.13848631998837,10,10,16.7471825518639,100,100,100,12.0208213816735,1.34782609004552,10,10,10,100,100,100,100,8.94444436312584,7.30434781990896,10,10,10,100,100,100,100,21.219226883625,0.334943651037278,1.77938809285036,4.81964573547312,8.60869563981793,16.7471825518639,100,100,100
E01026163,East Midlands,E07000138,Lincoln,624.598617553711,15.399119368033,1.12956809787145,6,10,10,56.4784048935724,100,100,100,11.0715951372718,2,8.67774086849477,10,10,100,100,100,100,8.34860474372792,6,10,10,10,100,100,100,100,17.5933392961908,0.348837211006727,2,4.44518272782362,6,17.4418605503363,100,100,100
E01026164,East Midlands,E07000138,Lincoln,578.946891784668,10.9186917795355,2.23118279364428,8.53405019234229,10,10,100,100,100,100,9.56424777380668,4.75089606497583,10,10,10,100,100,100,100,7.37003570293863,9,10,10,10,100,100,100,100,11.6746596205793,1.76881720635572,5.30286739869801,8,8.44802866627782,100,100,100,100
E01026165,East Midlands,E07000138,Lincoln,741.840553283691,6.19991600965571,2,7.83216785395928,10,10,100,100,100,100,7.59239152229407,3.80839160781626,10,10,10,100,100,100,100,6.85973435320469,8.1468531470689,10,10,10,100,100,100,100,6.19991600965571,2,3.46993006856361,6.64895104902297,8.67132867672259,100,100,100,100
E01026166,East Midlands,E07000138,Lincoln,557.158569335938,10.161787661404,2,6.22905027734062,10,10,100,100,100,100,8.82878946538445,3,10,10,10,100,100,100,100,6.82849171593994,9,10,10,10,100,100,100,100,10.5603350915512,2,3.49348232554665,7.7523277408762,8,100,100,100,100
E01026167,East Midlands,E07000138,Lincoln,804.092910766602,10.5308258376469,3.11870968143501,9.16645161028326,10,10,85.2903227018493,100,100,100,8.95860653517903,7.36645160838562,10,10,10,100,100,100,100,7.50778064145027,8.9948387037274,10,10,10,100,100,100,100,10.8269419591074,1.49161289592907,7.21806451608006,8,9.16645161028326,85.2903227018493,100,100,100
E01026168,East Midlands,E07000138,Lincoln,639.124160766602,12.4073540941721,1.62337661252456,5.4155844123288,10,10,81.1688306262282,100,100,100,10.4445781093547,3,10,10,10,100,100,100,100,7.58495127548796,7.81168830626228,10,10,10,100,100,100,100,14.4728408056164,1.18506492475548,3.21103895724074,6.81493506330726,8,59.2532462377739,100,100,100
E01026169,East Midlands,E07000138,Lincoln,780.229499816895,13.1088031795154,1.34042553690812,5.49867021121858,10,10,100,100,100,100,9.41707441723677,2,10,10,10,100,100,100,100,7.29664876681653,9.0239361785088,10,10,10,100,100,100,100,13.1333243961248,1,2,6.34308510469256,10,100,100,100,100
E01026170,East Midlands,E07000138,Lincoln,613.185668945313,6.93879863508383,1.57360406438742,6.51776649057765,10,10,100,100,100,100,8.21473769787102,3,10,10,10,100,100,100,100,6.96306261145351,10,10,10,10,100,100,100,100,6.93879863508383,1.57360406438742,3.14720812877485,7.32148901042897,10,100,100,100,100
E01026171,East Midlands,E07000138,Lincoln,692.03865814209,15.7969565892871,0.18590704426194,5.63718140223768,10,10,18.590704426194,100,100,100,11.5341828234834,2.46476759963033,10,10,10,100,100,100,100,8.43878568228748,6.86956520205284,10,10,10,100,100,100,100,19.7370620655832,0,2.46476759963033,6.17991004674606,9.78110944183943,0,100,100,100
E01026172,East Midlands,E07000138,Lincoln,596.585060119629,8.56770429231698,1.18956521298763,7.72173911531106,10,10,100,100,100,100,7.76730434950763,2,10,10,10,100,100,100,100,6.56879997492582,10,10,10,10,100,100,100,100,8.56770429231698,1,2,9,10,100,100,100,100
E01026173,East Midlands,E07000138,Lincoln,723.164848327637,11.2431993810585,1.66714491257066,7.80057387398478,10,10,100,100,100,100,8.87935437348173,2,10,10,10,100,100,100,100,7.34888091096974,10,10,10,10,100,100,100,100,11.9097847423532,1.28120517334807,2,8.65853659179879,10,100,100,100,100
E01026174,East Midlands,E07000138,Lincoln,626.673698425293,13.1686589078995,1.39403972820587,10,10,10,100,100,100,100,11.2244864074053,4.8311258272905,10,10,10,100,100,100,100,9.01382453138426,9.60596027179413,10,10,10,100,100,100,100,17.1522020035257,0.225165555496374,4.25331125297703,8.6225165458101,9.8311258272905,22.5165555496374,100,100,100
E01026175,East Midlands,E07000138,Lincoln,916.14714050293,13.1338277653774,1.54699887421214,9.5877689735344,10,10,83.9184602677064,100,100,100,10.4104756740169,3.64779162253474,10,10,10,100,100,100,100,9.31733852195406,9.5877689735344,10,10,10,100,100,100,100,13.5439070719026,0.707814271535075,4.32955832783803,7.49037372516096,10,70.7814271535075,100,100,100
E01026176,East Midlands,E07000138,Lincoln,923.40991973877,4.00171912439037,2.07977531120907,10,10,10,100,100,100,100,6.35461804814752,5.40561797163315,10,10,10,100,100,100,100,6.20988776016411,10,10,10,10,100,100,100,100,4.00171912439037,1.7662921536767,4.73146068163041,9.82134830212061,10,100,100,100,100
E01026177,East Midlands,E07000138,Lincoln,806.167984008789,5.27370661039766,1,10,10,10,100,100,100,100,6.72052767573837,5.64993564158024,10,10,10,100,100,100,100,6.62086228185893,10,10,10,10,100,100,100,100,5.27370661039766,1,5.0231660027038,9.70913770316956,10,100,100,100,100
E01026178,East Midlands,E07000138,Lincoln,799.942741394043,8.77658887703513,1,10,10,10,100,100,100,100,8.02111540366776,5.4863813141991,10,10,10,100,100,100,100,7.42961074936598,9.82749675143356,10,10,10,100,100,100,100,8.77658887703513,1,5.17769130299787,8,10,100,100,100,100
