LSOA_code,Region,LA_Code,LA_Name,GP_pop,GPPTt,GPPT15n,GPPT30n,GPPT45n,GPPT60n,GPPT15pct,GPPT30pct,GPPT45pct,GPPT60pct,GPCyct,GPCyc15n,GPCyc30n,GPCyc45n,GPCyc60n,GPCyc15pct,GPCyc30pct,GPCyc45pct,GPCyc60pct,GPCart,GPCar15n,GPCar30n,GPCar45n,GPCar60n,GPCar15pct,GPCar30pct,GPCar45pct,GPCar60pct
E01026119,East Midlands,E07000137,East Lindsey,485.619708,12.7702794832293,1.237288,2.237288,3.724576,4.980932,74.3644,100,100,100,11.6282376182017,1.487288,2.256355,3.506355,5,74.3644,100,100,100,8.51073309056214,2.75,7.182203,10,10,100,100,100,100
E01026120,East Midlands,E07000137,East Lindsey,616.284333,6.80557031417726,1.834724,3,5,5.889816,100,100,100,100,7.34817401979342,2,2,3.275459,5.388981,100,100,100,100,6.65731709641536,2.72454,7.889816,10,10,100,100,100,100
E01026121,East Midlands,E07000137,East Lindsey,1120.423435,13.1580390519267,0.856749,1.167125,8.494031,9.476584,85.6749,94.7658,94.7658,94.7658,11.8751397631443,0.714416,1,1.052341,2.714416,71.4416,100,100,100,7.53317885821645,1,10,10,10,100,100,100,100
E01026122,East Midlands,E07000138,Lincoln,705.506163,5.09264949118803,2.655737,9.855439,10,10,100,100,100,100,6.81693528473996,7.612518,10,10,10,100,100,100,100,6.98109244372193,9.704918,10,10,10,100,100,100,100
E01026123,East Midlands,E07000138,Lincoln,969.413834,13.0772500452242,0.785249,9.034707,10,10,78.5249,100,100,100,11.2881973281241,2.536876,10,10,10,100,100,100,100,8.58850002100593,8.516268,10,10,10,100,100,100,100
E01026124,East Midlands,E07000138,Lincoln,635.06069,7.80911584918092,1.327814,8.786423,10,10,100,100,100,100,7.99556098580361,6.314569,10,10,10,100,100,100,100,6.58924998997188,10,10,10,10,100,100,100,100
E01026125,East Midlands,E07000138,Lincoln,598.260815,12.6910188997317,0.652021,9.347978,10,10,65.2021,100,100,100,9.7655723432325,6.869947,10,10,10,100,100,100,100,8.23073585865633,9.652021,10,10,10,100,100,100,100
E01026126,East Midlands,E07000138,Lincoln,825.368612,4.89803981627353,1.59363,9.422929,10,10,100,100,100,100,6.66692269661501,6,10,10,10,100,100,100,100,6.12379160750693,10,10,10,10,100,100,100,100
E01026127,East Midlands,E07000138,Lincoln,643.47209,8.34768005920241,2,4.477124,9.526143,10,100,100,100,100,7.93237597470847,2,10,10,10,100,100,100,100,7.05413693343735,3.763071,10,10,10,100,100,100,100
E01026128,East Midlands,E07000138,Lincoln,1071.402057,11.036463417028,1.715407,4.931305,9.514229,10,85.7703,100,100,100,9.45814917028892,2,8.194308,10,10,100,100,100,100,7.7473337986957,3.953876,10,10,10,100,100,100,100
E01026129,East Midlands,E07000138,Lincoln,741.254614,8.90596495856319,2,3.625531,9.458156,10,100,100,100,100,8.83663925672309,2,7.73617,10,10,100,100,100,100,7.57958335168006,3,10,10,10,100,100,100,100
E01026130,East Midlands,E07000138,Lincoln,581.438015,17.1318534600689,0.448462,4.972875,10,10,22.4231,100,100,100,11.3722856934006,2,10,10,10,100,100,100,100,9.05379144399783,4.363471,10,10,10,100,100,100,100
E01026131,East Midlands,E07000138,Lincoln,605.62079,9.65091697310842,1.65625,5.894097,10,10,82.8125,100,100,100,8.2754365973672,2,10,10,10,100,100,100,100,7.28364636096899,4.237847,10,10,10,100,100,100,100
E01026132,East Midlands,E07000138,Lincoln,555.15239,6.29044206701195,3.187499,10,10,10,100,100,100,100,7.70149081429574,7.8125,10,10,10,100,100,100,100,6.84665192028276,9.374999,10,10,10,100,100,100,100
E01026133,East Midlands,E07000138,Lincoln,957.84816,11.7094708966334,1.705817,10,10,10,84.4127,100,100,100,9.63379662505544,7,10,10,10,100,100,100,100,8.06177530003191,9.32821,10,10,10,100,100,100,100
E01026134,East Midlands,E07000138,Lincoln,768.591663,9.53160790645641,1.709986,10,10,10,100,100,100,100,8.31684176926426,7.653898,10,10,10,100,100,100,100,7.66754647297098,10,10,10,10,100,100,100,100
E01026135,East Midlands,E07000138,Lincoln,692.889063,7.49763891017159,1.481031,9.465857,10,10,100,100,100,100,7.4669993916316,4.345978,10,10,10,100,100,100,100,6.71237297946653,8.952959,10,10,10,100,100,100,100
E01026136,East Midlands,E07000138,Lincoln,610.877915,12.2285536387341,0.593803,7.645438,10,10,59.3803,100,100,100,9.1845232766369,2.557659,10,10,10,100,100,100,100,8.32288630035345,7.292598,10,10,10,100,100,100,100
E01026137,East Midlands,E07000138,Lincoln,488.912617,8.47093046934708,2,9.064516,10,10,100,100,100,100,8.24028698475464,3.064516,10,10,10,100,100,100,100,7.15438258502794,5.812903,10,10,10,100,100,100,100
E01026138,East Midlands,E07000138,Lincoln,547.792416,6.05212742340375,1.619961,6.976967,10,10,100,100,100,100,7.32947177583333,2.226487,10,10,10,100,100,100,100,6.75704051366591,5.370441,10,10,10,100,100,100,100
E01026139,East Midlands,E07000138,Lincoln,480.501217,16.4396323543529,0.280087,7.126914,10,10,28.0087,100,100,100,10.957211634831,3.280087,10,10,10,100,100,100,100,8.53886768772344,6,10,10,10,100,100,100,100
E01026140,East Midlands,E07000138,Lincoln,657.140614,4.95313038354806,1.423999,7.271999,10,10,100,100,100,100,7.22610271900539,2.0112,10,10,10,100,100,100,100,6.7474624352964,5.423999,10,10,10,100,100,100,100
E01026141,East Midlands,E07000138,Lincoln,561.460941,8.05109202251498,1.185393,7.820224,10,10,100,100,100,100,8.37861437374414,4.185393,10,10,10,100,100,100,100,8.77813645222895,6.674157,10,10,10,100,100,100,100
E01026142,East Midlands,E07000138,Lincoln,471.038392,12.0458641092249,2.294642,9,10,10,100,100,100,100,9.59581376202154,4,10,10,10,100,100,100,100,8.46650999264429,5.705357,10,10,10,100,100,100,100
E01026143,East Midlands,E07000138,Lincoln,747.563164,4.35510139100187,5.042194,10,10,10,100,100,100,100,6.75882882864267,6.457102,10,10,10,100,100,100,100,6.42771399441782,9.414908,10,10,10,100,100,100,100
E01026144,East Midlands,E07000138,Lincoln,545.689565,11.2500240962777,3,10,10,10,100,100,100,100,9.60938631242439,6,10,10,10,100,100,100,100,8.33449668017924,8,10,10,10,100,100,100,100
E01026145,East Midlands,E07000138,Lincoln,650.832065,9.22495527487254,3.78029,9.011308,10,10,100,100,100,100,8.15387960707485,6.439418,10,10,10,100,100,100,100,7.89624199839774,8.43134,10,10,10,100,100,100,100
E01026146,East Midlands,E07000138,Lincoln,729.688938,4.93227509044641,3.50144,10,10,10,100,100,100,100,7.69324334585064,6,10,10,10,100,100,100,100,7.18427161774067,10,10,10,10,100,100,100,100
E01026147,East Midlands,E07000138,Lincoln,803.288686,11.6144604697447,0.740837,8.532722,10,10,74.0837,100,100,100,10.141988782337,5.268324,10,10,10,100,100,100,100,8.76068764948347,7.574607,10,10,10,100,100,100,100
E01026148,East Midlands,E07000138,Lincoln,935.768234,4.52398176514212,2.368539,10,10,10,100,100,100,100,6.67527098969875,8,10,10,10,100,100,100,100,6.67338850167705,8.741573,10,10,10,100,100,100,100
E01026149,East Midlands,E07000138,Lincoln,809.597237,11.39492565539,1.30909,8.742857,10,10,100,100,100,100,11.0861286438243,2.742857,10,10,10,100,100,100,100,8.46241810593028,7.387012,10,10,10,100,100,100,100
E01026150,East Midlands,E07000138,Lincoln,763.334538,12.0448058272723,2.269972,7.811294,10,10,100,100,100,100,11.4524873831196,3,10,10,10,100,100,100,100,8.94763647429918,9,10,10,10,100,100,100,100
E01026151,East Midlands,E07000138,Lincoln,845.345687,10.5087545340683,1.398009,8.885572,10,10,83.8308,100,100,100,8.58212916826401,5.767412,10,10,10,100,100,100,100,7.59011373519898,8.281094,10,10,10,100,100,100,100
E01026152,East Midlands,E07000138,Lincoln,520.455367,10.1468310672825,2.456565,10,10,10,100,100,100,100,8.36596456243599,3.543434,10,10,10,100,100,100,100,7.45020876467643,9,10,10,10,100,100,100,100
E01026153,East Midlands,E07000138,Lincoln,936.819659,7.31674719367045,1,8.044893,10,10,100,100,100,100,7.95046307952487,3,10,10,10,100,100,100,100,7.71754089992798,6.333333,10,10,10,100,100,100,100
E01026154,East Midlands,E07000138,Lincoln,469.986967,11.4906873033387,2,9.557046,10,10,100,100,100,100,8.8605099675925,5.093959,10,10,10,100,100,100,100,8.02470071546607,8.825503,10,10,10,100,100,100,100
E01026155,East Midlands,E07000138,Lincoln,718.123264,10.8418997332406,1,4.969253,10,10,100,100,100,100,8.99814860325455,3,10,10,10,100,100,100,100,7.29617326341738,6,10,10,10,100,100,100,100
E01026156,East Midlands,E07000138,Lincoln,477.346942,8.82804505466836,2,10,10,10,100,100,100,100,8.55908722869799,5,10,10,10,100,100,100,100,7.80482229450793,9,10,10,10,100,100,100,100
E01026157,East Midlands,E07000138,Lincoln,639.26639,10.6183122813869,2.269736,9.472039,10,10,100,100,100,100,8.95995099320799,3.223684,10,10,10,100,100,100,100,7.85657563121045,8.223684,10,10,10,100,100,100,100
E01026158,East Midlands,E07000138,Lincoln,681.32339,15.0340471117944,0.367283,5.768518,10,10,18.3641,100,100,100,10.9574947013419,2,10,10,10,100,100,100,100,8.86746612503901,4.183641,10,10,10,100,100,100,100
E01026159,East Midlands,E07000138,Lincoln,635.06069,11.3170064917873,1.599337,6.380794,10,10,79.9668,100,100,100,9.09686191428509,2,10,10,10,100,100,100,100,7.63022413102079,4.163907,10,10,10,100,100,100,100
E01026160,East Midlands,E07000138,Lincoln,603.51794,11.0982155238665,2,6,10,10,100,100,100,100,9.1242615716274,2,8.801393,10,10,100,100,100,100,7.78256154977358,3.94425,10,10,10,100,100,100,100
E01026161,East Midlands,E07000138,Lincoln,709.711865,14.5201235153647,0.595555,8.976296,10,10,59.5555,100,100,100,10.9785828919605,1.402962,10,10,10,100,100,100,100,10.3098329063072,7.782222,10,10,10,100,100,100,100
E01026162,East Midlands,E07000138,Lincoln,602.466515,15.0204909952523,0.96335,7.438045,10,10,60.0349,100,100,100,11.9240837443561,1.354275,10,10,10,100,100,100,100,10.222401847702,5.354275,10,10,10,100,100,100,100
E01026163,East Midlands,E07000138,Lincoln,602.466515,15.589382405842,0.795811,6.172774,10,10,39.7905,100,100,100,11.0200146920541,2,9.008726,10,10,100,100,100,100,8.38776472035576,5.179755,10,10,10,100,100,100,100
E01026164,East Midlands,E07000138,Lincoln,555.152391,10.4871842230216,2.187499,9.507575,10,10,100,100,100,100,8.96093850364631,5.816287,10,10,10,100,100,100,100,7.7923499597322,9.416666,10,10,10,100,100,100,100
E01026165,East Midlands,E07000138,Lincoln,714.968988,6.37547579898753,2,9.02647,10,10,100,100,100,100,7.33280539188788,3.635294,10,10,10,100,100,100,100,6.73058948562142,8.822058,10,10,10,100,100,100,100
E01026166,East Midlands,E07000138,Lincoln,539.381017,10.3306753364387,2,7.676413,10,10,100,100,100,100,8.45343491999675,3,10,10,10,100,100,100,100,7.20598027065912,9,10,10,10,100,100,100,100
E01026167,East Midlands,E07000138,Lincoln,799.082987,10.2161341127877,3.631578,10,10,10,100,100,100,100,8.82260695844413,8.503947,10,10,10,100,100,100,100,8.2833418803474,9.83421,10,10,10,100,100,100,100
E01026168,East Midlands,E07000138,Lincoln,609.82649,12.880716121558,2,6.606896,10,10,100,100,100,100,9.55272734198032,3,10,10,10,100,100,100,100,8.00668046362801,8.775862,10,10,10,100,100,100,100
E01026169,East Midlands,E07000138,Lincoln,703.403313,13.0346152754464,1.38266,7.877429,10,10,100,100,100,100,9.28722289954512,2.173393,10,10,10,100,100,100,100,7.4582138583744,7.449925,10,10,10,100,100,100,100
E01026170,East Midlands,E07000138,Lincoln,594.055115,8.9167735319671,2.175221,8.730973,10,10,100,100,100,100,8.15604358984699,4,10,10,10,100,100,100,100,7.23216235605139,8.824778,10,10,10,100,100,100,100
E01026171,East Midlands,E07000138,Lincoln,701.300465,16.038947815268,0.41829,6.656671,10,10,41.829,100,100,100,11.5993700567006,2.650674,10,10,10,100,100,100,100,9.29796326678098,7.637181,10,10,10,100,100,100,100
E01026172,East Midlands,E07000138,Lincoln,599.31224,9.37962736476082,1,9.808771,10,10,100,100,100,100,7.99806906214252,2.778947,10,10,10,100,100,100,100,6.96710706863623,10,10,10,10,100,100,100,100
E01026173,East Midlands,E07000138,Lincoln,658.192039,10.8987332453374,1.488817,9.528753,10,10,100,100,100,100,8.64604184565626,2.798722,10,10,10,100,100,100,100,7.24056997798982,10,10,10,10,100,100,100,100
E01026174,East Midlands,E07000138,Lincoln,635.06069,5.37246957798345,2,10,10,10,100,100,100,100,6.89925973696952,7.12086,10,10,10,100,100,100,100,6.7651009182991,10,10,10,10,100,100,100,100
E01026175,East Midlands,E07000138,Lincoln,816.957212,8.58811004834557,2.357786,10,10,10,100,100,100,100,8.16923236966828,4.586872,10,10,10,100,100,100,100,8.02700899422264,8.459459,10,10,10,100,100,100,100
E01026176,East Midlands,E07000138,Lincoln,913.688311,4.33563447207135,2.884925,10,10,10,100,100,100,100,6.43371800990391,7.252013,10,10,10,100,100,100,100,6.6389869287649,9.069044,10,10,10,100,100,100,100
E01026177,East Midlands,E07000138,Lincoln,757.025988,5.13006521695589,1.416666,10,10,10,100,100,100,100,6.68965863589063,7.679166,10,10,10,100,100,100,100,7.01629016126495,9.294444,10,10,10,100,100,100,100
E01026178,East Midlands,E07000138,Lincoln,749.666013,9.53909801571283,2.207573,10,10,10,100,100,100,100,8.21528608006875,7.154277,10,10,10,100,100,100,100,8.05383388155496,9.807854,10,10,10,100,100,100,100
E01026179,East Midlands,E07000139,North Kesteven,447.92378,17.5279305132938,0.344418,1.92399,4.344418,10,34.4418,100,100,100,25.4389219775906,0,1,3,6.453681,0,100,100,100,12.7211320197431,1.344418,10,10,10,100,100,100,100
E01026180,East Midlands,E07000139,North Kesteven,585.173584,32.6402086871746,0,0.821818,3.285454,5.496363,0,62.5454,88.3636,88.3636,21.6441178510651,0,1,3.42909,5.296363,0,100,100,100,10.774852519588,1.82,10,10,10,100,100,100,100
E01026182,East Midlands,E07000139,North Kesteven,578.789872,9.15792707673141,0.818014,3.483455,5.931985,10,81.8014,100,100,100,8.28209179457353,1,1,4.334558,10,100,100,100,100,6.89605867246888,1,10,10,10,100,100,100,100
E01026183,East Midlands,E07000139,North Kesteven,1082.039154,15.9137203085023,0.58407,0.839724,1.423795,2,58.407,83.9724,83.9724,100,10.041813907331,0.839724,1.219272,2.32055,5.005899,83.9724,100,100,100,7.23075197754973,1.316617,10,10,10,100,100,100,100
E01026184,East Midlands,E07000139,North Kesteven,566.022448,17.4734337472186,0.413533,6.424812,10,10,41.3533,100,100,100,18.1013173261886,0,5.840225,10,10,0,100,100,100,10.6551256977283,3.199248,10,10,10,100,100,100,100
E01026185,East Midlands,E07000139,North Kesteven,814.987209,13.9161938222474,0.655352,8.432114,10,10,65.5352,100,100,100,17.5340635967881,0.168407,6.685378,10,10,16.8407,100,100,100,9.81737005620337,5.685378,10,10,10,100,100,100,100
E01026186,East Midlands,E07000139,North Kesteven,699.016444,7.2797594116862,1.249619,8.65449,10,10,100,100,100,100,7.74076173525359,1.453576,10,10,10,100,100,100,100,7.06609390732349,4.604261,10,10,10,100,100,100,100
E01026187,East Midlands,E07000139,North Kesteven,670.289742,13.4686145177116,0.842857,5.730158,10,10,84.2857,100,100,100,9.5394457749816,1,10,10,10,100,100,100,100,7.98375312915677,3.628571,10,10,10,100,100,100,100
E01026188,East Midlands,E07000139,North Kesteven,1040.545028,11.2010702549396,1,8.226993,10,10,100,100,100,100,9.18293147922447,1,10,10,10,100,100,100,100,7.63109652649216,2.704498,10,10,10,100,100,100,100
E01026189,East Midlands,E07000139,North Kesteven,811.795353,10.6120701003398,1,5.55439,10,10,100,100,100,100,10.2003054361268,1,7.343381,10,10,100,100,100,100,9.06906114377048,5.110091,10,10,10,100,100,100,100
E01026190,East Midlands,E07000139,North Kesteven,623.475855,7.3427836593034,1,4.337883,10,10,100,100,100,100,7.52077832527085,1,2.424914,10,10,100,100,100,100,7.21653032161315,3.105802,10,10,10,100,100,100,100
E01026191,East Midlands,E07000139,North Kesteven,741.574525,15.3434649262095,0.3802,3.238163,9.704447,10,38.02,100,100,100,17.5964031152572,0.3802,1.527977,6.753228,10,38.02,100,100,100,10.2585395450308,2.890961,10,10,10,100,100,100,100
E01026192,East Midlands,E07000139,North Kesteven,483.034195,27.0234626428626,0,0.596916,3.193832,5.73348,0,59.6916,100,100,34.837019625712,0,0,2.991189,8,0,0,100,100,15.4370271274552,0.806167,10,10,10,40.3083,100,100,100
E01026193,East Midlands,E07000139,North Kesteven,695.824589,33.7041604591908,0,0.70948,3.301223,8.555045,0,35.474,83.9449,100,19.6840284229436,0.35474,1,3.324159,10,35.474,100,100,100,11.9147136620929,0.848623,10,10,10,84.8623,100,100,100
E01026194,East Midlands,E07000139,North Kesteven,830.946488,9.44610134966001,1,2.309859,9.792573,10,100,100,100,100,8.52886245280288,1,1,3.455825,10,100,100,100,100,7.07350571177738,1,10,10,10,100,100,100,100
E01026195,East Midlands,E07000139,North Kesteven,879.888279,13.707389513967,0.436517,2.443772,10,10,43.6517,100,100,100,17.8016475973295,0.436517,1.718258,6.729141,10,43.6517,100,100,100,9.54411901025559,2.007255,10,10,10,100,100,100,100
E01026196,East Midlands,E07000139,North Kesteven,575.598016,13.2966859556577,0.541589,1.541589,6.792975,10,54.1589,100,100,100,19.5326589757078,0.358595,1,1.358595,6.151571,35.8595,100,100,100,9.21177910043402,1,10,10,10,100,100,100,100
E01026197,East Midlands,E07000139,North Kesteven,556.44688,30.1143861030162,0,0.543021,1,1,0,54.3021,100,100,26.6241871770854,0,1,2.810707,5,0,100,100,100,15.5819447275761,0.237093,10,10,10,23.7093,100,100,100
E01026198,East Midlands,E07000139,North Kesteven,422.388932,32.2413850454441,0,0.24937,0.61209,1,0,24.937,61.209,100,33.8461331170915,0,0,2.61209,4,0,0,100,100,14.9093685223178,0.24937,9.224181,10,10,24.937,100,100,100
E01026199,East Midlands,E07000139,North Kesteven,997.986949,38.5605527615138,0,0.747334,2.362473,3.664179,0,55.8635,55.8635,81.3432,28.1876518366076,0,1.962686,6.744136,10,0,44.3496,100,100,14.6810256178382,1.972281,10,10,10,70.7889,100,100,100
E01026200,East Midlands,E07000139,North Kesteven,669.225789,20.2058912367393,0.842607,1.685214,5.195548,8.068362,84.2607,84.2607,84.2607,100,11.9526153287826,0.842607,1,1.842607,5.427662,84.2607,100,100,100,8.94341657566719,1.100158,10,10,10,84.2607,100,100,100
E01026201,East Midlands,E07000139,North Kesteven,775.620987,17.7075716657493,0.248285,1.899862,3.470507,5.683127,24.8285,100,100,100,18.6156779086317,0.486968,1,2,4.185185,48.6968,100,100,100,11.0085305205283,1,9.864197,10,10,100,100,100,100
E01026202,East Midlands,E07000139,North Kesteven,850.097624,10.3606425737107,0.843554,2,3.415519,8.341677,84.3554,100,100,100,8.39748808100574,1,1,2,6,100,100,100,100,7.19890600686623,1,10,10,10,100,100,100,100
E01026203,East Midlands,E07000139,North Kesteven,792.644218,9.34489341386464,0.801342,5.056375,10,10,80.1342,100,100,100,8.45922262574664,1.79463,8.814765,10,10,100,100,100,100,7.29138972533269,4.432214,10,10,10,100,100,100,100
E01026204,East Midlands,E07000139,North Kesteven,725.615245,12.580192279415,1,3.290322,10,10,100,100,100,100,9.82897960109299,1,3.580645,10,10,100,100,100,100,7.93749701833668,2,10,10,10,100,100,100,100
E01026205,East Midlands,E07000139,North Kesteven,674.545549,12.680716800379,0.843848,3.626182,10,10,84.3848,100,100,100,11.7655896528536,1,3.253943,10,10,100,100,100,100,8.34668403184375,2.205047,10,10,10,100,100,100,100
E01026206,East Midlands,E07000139,North Kesteven,775.620986,14.1934107862011,0.64609,3.615912,9.828532,10,64.609,100,100,100,11.2751062018884,1.300411,2.674897,10,10,100,100,100,100,8.3022294084565,2,10,10,10,100,100,100,100
E01026207,East Midlands,E07000139,North Kesteven,556.44688,34.9507880264027,0,0.695984,1.063097,1.391969,0,69.5984,69.5984,69.5984,24.2769828313475,0,0.695984,2.328871,4.734225,0,69.5984,100,100,11.0717994790928,1.657743,10,10,10,100,100,100,100
E01026208,East Midlands,E07000139,North Kesteven,674.54555,27.8743810268871,0.547318,0.70347,1.798107,5.004731,54.7318,70.347,70.347,70.347,16.3598420751025,0.547318,1.4526810000000001,3,4.156151,54.7318,100,100,100,10.2268480102918,1.70347,10,10,10,100,100,100,100
E01026209,East Midlands,E07000139,North Kesteven,972.452101,22.7581732353214,0,1.254923,1.254923,2.884026,0,100,100,100,21.5577615876927,0,1.932166,2.067833,5.497811,0,100,100,100,12.6335967071125,2.315098,10,10,10,100,100,100,100
E01026210,East Midlands,E07000139,North Kesteven,1018.202035,28.4420545346082,0.206896,1.317659,2.670846,4.462904,20.6896,68.443,79.7283,94.0438,25.2775511635674,0.103448,0.60606,3.368861,5.787878,10.3448,51.6196,100,100,11.2792243229768,2.424242,9.850574,10,10,94.0438,100,100,100
E01026211,East Midlands,E07000139,North Kesteven,673.481598,16.9982514761876,0.240126,2.156398,8.480252,10,24.0126,100,100,100,17.7210033319239,0.630331,1.369668,3.156398,10,63.0331,100,100,100,10.2502005452239,2,10,10,10,100,100,100,100
E01026212,East Midlands,E07000139,North Kesteven,705.400156,11.9564612741262,0.793363,2,6.900452,10,79.3363,100,100,100,8.85298216177028,1,1,2.386123,8.772247,100,100,100,100,7.05577863297611,1.386123,10,10,10,100,100,100,100
E01026213,East Midlands,E07000139,North Kesteven,804.347689,7.68054591272145,1,2.350529,8.96164,10,100,100,100,100,7.48809837594173,1,1,2.17328,7.95238,100,100,100,100,6.38367124371137,1.387566,10,10,10,100,100,100,100
E01026214,East Midlands,E07000139,North Kesteven,503.249282,12.2443743653388,1.460887,6.805496,10,10,100,100,100,100,9.38145812087827,3,10,10,10,100,100,100,100,7.86327632647393,6,10,10,10,100,100,100,100
E01026215,East Midlands,E07000139,North Kesteven,472.394675,16.149757787502,0.252252,7.281531,10,10,25.2252,100,100,100,10.9944599655975,3,10,10,10,100,100,100,100,8.14554002808903,6,10,10,10,100,100,100,100
E01026218,East Midlands,E07000139,North Kesteven,525.592274,5.88251036598796,1.704453,6.520242,9.696356,10,100,100,100,100,7.00007481160802,2,8.504048,10,10,100,100,100,100,6.89453868616252,4.208502,10,10,10,100,100,100,100
E01026219,East Midlands,E07000139,North Kesteven,538.359696,8.70300595342457,1.503952,6.507905,10,10,100,100,100,100,7.94087213464554,2.252964,10,10,10,100,100,100,100,7.24621503843684,5.747035,10,10,10,100,100,100,100
E01026220,East Midlands,E07000139,North Kesteven,1040.545027,10.0836060880281,1.305725,5.683026,10,10,77.5051,100,100,100,8.30606265217399,2.215746,9.711656,10,10,100,100,100,100,7.23907829509752,5.711656,10,10,10,100,100,100,100
E01026221,East Midlands,E07000139,North Kesteven,986.283477,35.4845426325975,0.106796,1.034519,2.132686,3.137001,10.6796,64.4012,85.9762,85.9762,26.9907481013977,0.106796,0.444444,2.217907,4.376483,10.6796,44.4444,100,100,13.4358519400557,0.64617,10,10,10,64.617,100,100,100
E01026222,East Midlands,E07000139,North Kesteven,752.214042,19.2448312073611,0,2.592644,4.202263,9.198019,0,100,100,100,11.4014156716593,1,1.625176,2.872701,5.485148,100,100,100,100,9.16469655947739,1.859971,10,10,10,100,100,100,100
E01026223,East Midlands,E07000139,North Kesteven,859.673192,11.016175149113,0.507425,2,3.287128,5.519801,50.7425,100,100,100,8.46890363545544,1,1.195544,2.174504,6,100,100,100,100,7.61368240607992,1,10,10,10,100,100,100,100
E01026224,East Midlands,E07000139,North Kesteven,811.795354,18.9810720775994,0.162516,1.557011,3,8.626474,16.2516,100,100,100,10.8760302495451,1,1.394495,2.837483,5.326343,100,100,100,100,9.06633731574735,1.230668,10,10,10,100,100,100,100
E01026225,East Midlands,E07000139,North Kesteven,775.620986,25.0435471861249,0,2.600823,8.407407,10,0,65.0205,100,100,21.209586780061,0,4.061728,10,10,0,100,100,100,13.6252498132516,2.518518,10,10,10,86.4197,100,100,100
E01026226,East Midlands,E07000139,North Kesteven,817.115113,20.0032452092338,0,4.484375,10,10,0,100,100,100,18.5129055655549,0,4.90625,10,10,0,100,100,100,13.3712290547929,2.384114,10,10,10,83.7239,100,100,100
E01026227,East Midlands,E07000139,North Kesteven,759.661707,10.4217898716542,1,2.547619,7.095238,10,100,100,100,100,8.85175039116269,1,1,4,4,100,100,100,100,8.80851387694144,1.170868,10,10,10,100,100,100,100
E01026228,East Midlands,E07000139,North Kesteven,623.475855,17.1077156972619,0.187713,1.761092,4.580204,10,18.7713,100,100,100,11.7746988358074,1,1,4,4,100,100,100,100,10.4167659082892,1.37372,10,10,10,100,100,100,100
E01026229,East Midlands,E07000139,North Kesteven,526.656225,17.2061485645303,0.2,1,2.2,6,20,100,100,100,13.0143245239007,1,2,3,4,100,100,100,100,10.9566686715236,1.533333,10,10,10,100,100,100,100
E01026230,East Midlands,E07000139,North Kesteven,568.150352,14.5583847451315,0.492509,1,3,6.520599,49.2509,100,100,100,12.2668868347062,1,1,3,4,100,100,100,100,10.5263288490223,1,10,10,10,100,100,100,100
E01026231,East Midlands,E07000139,North Kesteven,955.428869,13.2008898253984,0.889755,1.273942,7.135857,10,88.9755,100,100,100,9.66958877060778,1,1,4,4,100,100,100,100,9.24663948826822,1.136971,10,10,10,100,100,100,100
E01026232,East Midlands,E07000139,North Kesteven,922.446359,9.90358721559202,0.885813,1.68166,5.322952,9.576701,88.5813,100,100,100,8.94255513696496,1,1.160322,3.603229,4,100,100,100,100,8.55230734698269,2.160322,10,10,10,100,100,100,100
E01026233,East Midlands,E07000139,North Kesteven,708.592012,17.6527305691604,0,1.506006,4.316816,9.851351,0,100,100,100,12.937120606508,1,1,4,4,100,100,100,100,11.0453930789841,1.357357,10,10,10,100,100,100,100
E01026234,East Midlands,E07000139,North Kesteven,1050.120595,18.4183008432107,0.211752,1.856129,3.286727,8.35157,21.1752,100,100,100,18.0756594188362,0.49848,1.100303,3.598784,4,49.848,100,100,100,11.9309068901379,1.713272,10,10,10,100,100,100,100
E01026235,East Midlands,E07000139,North Kesteven,706.464109,11.903473530294,0.850903,1.402108,4.561746,9.850903,85.0903,100,100,100,9.49694664844525,1,1,3.728915,4,100,100,100,100,8.9261566719665,1.253012,10,10,10,100,100,100,100
E01026236,East Midlands,E07000139,North Kesteven,411.749413,16.7666496330378,0.444444,1,2.700258,7.400516,44.4444,100,100,100,11.6710968078399,1,1.744186,3.255813,4,100,100,100,100,10.1805356266547,1.444444,10,10,10,100,100,100,100
E01026237,East Midlands,E07000139,North Kesteven,523.464368,9.56761229529362,1,6.502032,10,10,100,100,100,100,8.62808989139085,1,10,10,10,100,100,100,100,7.07369843036048,6.256097,10,10,10,100,100,100,100
E01026238,East Midlands,E07000139,North Kesteven,474.522578,13.1336833251293,1,7.273542,10,10,100,100,100,100,11.2194463893655,1,9.008968,10,10,100,100,100,100,8.30452092240431,6.495515,10,10,10,100,100,100,100
E01026239,East Midlands,E07000140,South Holland,784.80504,12.6618070751429,0.720805,1,7.958389,10,72.0805,100,100,100,9.14421875116726,1,1,2.942281,10,100,100,100,100,7.4329739705349,1.366442,10,10,10,100,100,100,100
E01026240,East Midlands,E07000140,South Holland,981.796373,13.958542605829,0.533261,1,8.589055,10,53.3261,100,100,100,9.31560277092386,1,1,3.055793,10,100,100,100,100,7.76195633684742,1.287553,10,10,10,100,100,100,100
E01026241,East Midlands,E07000140,South Holland,711.064969,44.408879037235,0,0,3.568888,5.671111,0,0,79.8518,79.8518,34.9705334335536,0,0,4.238518,5.494814,0,0,100,100,16.4991526542985,0.293333,9.194074,10,10,14.6666,100,100,100
